fixture_id,team_id,team_name,is_home,formation,coach_name,startXI_count,substitutes_count,startXI_players,substitutes_players
1213905,91,Monaco,False,4-2-3-1,A. Hütter,11,9,"[{""id"":40384,""name"":""R. Majecki"",""number"":1,""pos"":""G""},{""id"":231,""name"":""J. Teze"",""number"":4,""pos"":""D""},{""id"":261,""name"":""T. Kehrer"",""number"":5,""pos"":""D""},{""id"":47480,""name"":""M. Salisu"",""number"":22,""pos"":""D""},{""id"":333137,""name"":""K. Ouattara"",""number"":20,""pos"":""D""},{""id"":326176,""name"":""S. Magassa"",""number"":88,""pos"":""M""},{""id"":374058,""name"":""L. Camara"",""number"":15,""pos"":""M""},{""id"":274300,""name"":""M. Akliouche"",""number"":11,""pos"":""M""},{""id"":1101,""name"":""T. Minamino"",""number"":18,""pos"":""M""},{""id"":343320,""name"":""E. Ben Seghir"",""number"":7,""pos"":""M""},{""id"":283026,""name"":""M. Biereth"",""number"":14,""pos"":""F""}]","[{""id"":291649,""name"":""Vanderson"",""number"":2,""pos"":""D""},{""id"":343319,""name"":""L. Michal"",""number"":41,""pos"":""F""},{""id"":10316,""name"":""Caio Henrique"",""number"":12,""pos"":""D""},{""id"":421,""name"":""B. Embolo"",""number"":36,""pos"":""F""},{""id"":109,""name"":""A. Golovin"",""number"":10,""pos"":""M""},{""id"":162991,""name"":""E. Matazo"",""number"":8,""pos"":""M""},{""id"":371916,""name"":""C. Mawissa"",""number"":13,""pos"":""D""},{""id"":7313,""name"":""P. Köhn"",""number"":16,""pos"":""G""},{""id"":412711,""name"":""S. Bouabré"",""number"":42,""pos"":""M""}]"
1213902,79,Lille,True,4-2-3-1,B. Génésio,11,9,"[{""id"":162453,""name"":""L. Chevalier"",""number"":30,""pos"":""G""},{""id"":264,""name"":""T. Meunier"",""number"":12,""pos"":""D""},{""id"":22136,""name"":""B. Diakité"",""number"":18,""pos"":""D""},{""id"":142691,""name"":""Alexsandro Ribeiro"",""number"":4,""pos"":""D""},{""id"":679,""name"":""Ismaily"",""number"":31,""pos"":""D""},{""id"":2204,""name"":""B. André"",""number"":21,""pos"":""M""},{""id"":18765,""name"":""André Gomes"",""number"":26,""pos"":""M""},{""id"":530,""name"":""M. Bakker"",""number"":20,""pos"":""M""},{""id"":67889,""name"":""H. Haraldsson"",""number"":7,""pos"":""M""},{""id"":22093,""name"":""R. Cabella"",""number"":10,""pos"":""M""},{""id"":8489,""name"":""J. David"",""number"":9,""pos"":""F""}]","[{""id"":99576,""name"":""O. Sahraoui"",""number"":11,""pos"":""F""},{""id"":375598,""name"":""N. Mukau"",""number"":17,""pos"":""M""},{""id"":438688,""name"":""A. Bouaddi"",""number"":32,""pos"":""M""},{""id"":1567,""name"":""A. Mandi"",""number"":2,""pos"":""D""},{""id"":896,""name"":""A. Gomes"",""number"":8,""pos"":""M""},{""id"":349947,""name"":""A. Malouda"",""number"":34,""pos"":""F""},{""id"":47969,""name"":""G. Gudmundsson"",""number"":5,""pos"":""D""},{""id"":24288,""name"":""M. Bayo"",""number"":27,""pos"":""F""},{""id"":51146,""name"":""V. Mannone"",""number"":1,""pos"":""G""}]"
1213902,84,Nice,False,4-2-3-1,F. Haise,11,9,"[{""id"":2274,""name"":""M. Bułka"",""number"":1,""pos"":""G""},{""id"":25008,""name"":""J. Clauss"",""number"":92,""pos"":""D""},{""id"":3099,""name"":""Y. Ndayishimiye"",""number"":55,""pos"":""D""},{""id"":22163,""name"":""Dante"",""number"":4,""pos"":""D""},{""id"":49583,""name"":""A. Abdi"",""number"":2,""pos"":""D""},{""id"":4399,""name"":""H. Boudaoui"",""number"":6,""pos"":""M""},{""id"":240,""name"":""P. Rosario"",""number"":8,""pos"":""M""},{""id"":274312,""name"":""M. Cho"",""number"":25,""pos"":""M""},{""id"":107,""name"":""S. Diop"",""number"":10,""pos"":""M""},{""id"":137303,""name"":""E. Guessand"",""number"":29,""pos"":""M""},{""id"":21592,""name"":""G. Laborde"",""number"":24,""pos"":""F""}]","[{""id"":662,""name"":""T. Ndombélé"",""number"":22,""pos"":""M""},{""id"":161919,""name"":""Y. Moukoko"",""number"":15,""pos"":""F""},{""id"":334879,""name"":""B. Bouanani"",""number"":19,""pos"":""M""},{""id"":162465,""name"":""M. Bard"",""number"":26,""pos"":""D""},{""id"":503702,""name"":""B. Nguene"",""number"":49,""pos"":""F""},{""id"":193617,""name"":""T. Louchet"",""number"":20,""pos"":""M""},{""id"":196343,""name"":""Mohamed Abdelmonem"",""number"":5,""pos"":""D""},{""id"":21079,""name"":""M. Dupé"",""number"":31,""pos"":""G""},{""id"":313937,""name"":""A. Mendy"",""number"":33,""pos"":""D""}]"
1213901,116,Lens,True,5-3-2,W. Still,11,9,"[{""id"":22220,""name"":""H. Koffi"",""number"":16,""pos"":""G""},{""id"":3007,""name"":""P. Frankowski"",""number"":29,""pos"":""D""},{""id"":21635,""name"":""J. Gradit"",""number"":24,""pos"":""D""},{""id"":22166,""name"":""M. Sarr"",""number"":20,""pos"":""D""},{""id"":6231,""name"":""F. Medina"",""number"":14,""pos"":""D""},{""id"":2483,""name"":""D. Machado"",""number"":3,""pos"":""D""},{""id"":20761,""name"":""F. Sotoca"",""number"":7,""pos"":""M""},{""id"":22261,""name"":""A. Thomasson"",""number"":28,""pos"":""M""},{""id"":270509,""name"":""A. Diouf"",""number"":18,""pos"":""M""},{""id"":31318,""name"":""M'Bala Nzola"",""number"":8,""pos"":""F""},{""id"":20817,""name"":""G. Koyalipou"",""number"":19,""pos"":""F""}]","[{""id"":174607,""name"":""David Pereira da Costa"",""number"":10,""pos"":""M""},{""id"":237232,""name"":""H. Ojediran"",""number"":15,""pos"":""M""},{""id"":21715,""name"":""W. Saïd"",""number"":22,""pos"":""F""},{""id"":277003,""name"":""N. El Aynaoui"",""number"":23,""pos"":""M""},{""id"":21146,""name"":""A. Fulgini"",""number"":11,""pos"":""M""},{""id"":18785,""name"":""N. Mendy"",""number"":26,""pos"":""M""},{""id"":21568,""name"":""R. Aguilar"",""number"":2,""pos"":""D""},{""id"":437143,""name"":""A. Delplace"",""number"":50,""pos"":""G""},{""id"":129169,""name"":""A. Zaroury"",""number"":21,""pos"":""F""}]"
1213901,85,Paris Saint Germain,False,3-4-3,Luis Enrique,11,9,"[{""id"":1622,""name"":""G. Donnarumma"",""number"":1,""pos"":""G""},{""id"":307835,""name"":""Beraldo"",""number"":35,""pos"":""D""},{""id"":16367,""name"":""W. Pacho"",""number"":51,""pos"":""D""},{""id"":33,""name"":""L. Hernández"",""number"":21,""pos"":""D""},{""id"":336657,""name"":""W. Zaïre-Emery"",""number"":33,""pos"":""M""},{""id"":128384,""name"":""Vitinha"",""number"":17,""pos"":""M""},{""id"":328,""name"":""Fabián Ruiz"",""number"":8,""pos"":""M""},{""id"":263482,""name"":""Nuno Mendes"",""number"":25,""pos"":""M""},{""id"":161904,""name"":""B. Barcola"",""number"":29,""pos"":""F""},{""id"":927,""name"":""Lee Kang-In"",""number"":19,""pos"":""F""},{""id"":343027,""name"":""D. Doué"",""number"":14,""pos"":""F""}]","[{""id"":41585,""name"":""Gonçalo Ramos"",""number"":9,""pos"":""F""},{""id"":335051,""name"":""João Neves"",""number"":87,""pos"":""M""},{""id"":409216,""name"":""S. Mayulu"",""number"":24,""pos"":""M""},{""id"":386285,""name"":""Y. Zague"",""number"":42,""pos"":""D""},{""id"":162473,""name"":""Arnau Tenas"",""number"":80,""pos"":""G""},{""id"":262,""name"":""P. Kimpembe"",""number"":3,""pos"":""D""},{""id"":2068,""name"":""M. Safonov"",""number"":39,""pos"":""G""},{""id"":746,""name"":""Marco Asensio"",""number"":11,""pos"":""F""},{""id"":491103,""name"":""A. Tape"",""number"":48,""pos"":""M""}]"
1213908,94,Rennes,True,3-4-2-1,J. Sampaoli,11,9,"[{""id"":21628,""name"":""B. Samba"",""number"":1,""pos"":""G""},{""id"":30423,""name"":""H. Hateboer"",""number"":33,""pos"":""D""},{""id"":18967,""name"":""L. Østigård"",""number"":55,""pos"":""D""},{""id"":20916,""name"":""C. Wooh"",""number"":4,""pos"":""D""},{""id"":180731,""name"":""L. Assignon"",""number"":22,""pos"":""M""},{""id"":328074,""name"":""J. James"",""number"":17,""pos"":""M""},{""id"":37236,""name"":""A. Matusiwa"",""number"":6,""pos"":""M""},{""id"":162267,""name"":""A. Truffert"",""number"":3,""pos"":""M""},{""id"":21497,""name"":""L. Blas"",""number"":11,""pos"":""F""},{""id"":30807,""name"":""S. Fofana"",""number"":75,""pos"":""F""},{""id"":147831,""name"":""A. Kalimuendo"",""number"":9,""pos"":""F""}]","[{""id"":85041,""name"":""A. Gouiri"",""number"":10,""pos"":""F""},{""id"":438281,""name"":""A. Nagida"",""number"":18,""pos"":""D""},{""id"":449662,""name"":""M. Meïté"",""number"":62,""pos"":""F""},{""id"":417830,""name"":""A. Aït Boudlal"",""number"":48,""pos"":""D""},{""id"":456765,""name"":""H. Do Marcolino"",""number"":60,""pos"":""F""},{""id"":237249,""name"":""M. Faye"",""number"":15,""pos"":""D""},{""id"":1897,""name"":""S. Mandanda"",""number"":30,""pos"":""G""},{""id"":345748,""name"":""C. Gómez"",""number"":20,""pos"":""F""},{""id"":152418,""name"":""N. Ahamada"",""number"":32,""pos"":""M""}]"
1213908,106,Stade Brestois 29,False,4-2-2-2,E. Roy,11,9,"[{""id"":36878,""name"":""M. Bizot"",""number"":40,""pos"":""G""},{""id"":22247,""name"":""K. Lala"",""number"":7,""pos"":""D""},{""id"":20546,""name"":""B. Chardonnet"",""number"":5,""pos"":""D""},{""id"":203483,""name"":""A. Ndiaye"",""number"":3,""pos"":""D""},{""id"":422595,""name"":""L. Zogbé"",""number"":12,""pos"":""D""},{""id"":30405,""name"":""E. Fernandes"",""number"":6,""pos"":""M""},{""id"":20558,""name"":""H. Magnetti"",""number"":8,""pos"":""M""},{""id"":24147,""name"":""M. Camara"",""number"":45,""pos"":""M""},{""id"":326068,""name"":""K. Doumbia"",""number"":9,""pos"":""M""},{""id"":22264,""name"":""L. Ajorque"",""number"":19,""pos"":""F""},{""id"":41323,""name"":""Mama Baldé"",""number"":14,""pos"":""F""}]","[{""id"":277191,""name"":""A. Sima"",""number"":17,""pos"":""F""},{""id"":2214,""name"":""R. Del Castillo"",""number"":10,""pos"":""M""},{""id"":20780,""name"":""Mathias Pereira Lage"",""number"":26,""pos"":""M""},{""id"":498791,""name"":""R. Le Guen"",""number"":36,""pos"":""D""},{""id"":485957,""name"":""S. Diop"",""number"":35,""pos"":""F""},{""id"":21248,""name"":""G. Coudert"",""number"":30,""pos"":""G""},{""id"":410281,""name"":""P. Irie"",""number"":37,""pos"":""D""},{""id"":449659,""name"":""I. Kanté"",""number"":32,""pos"":""F""},{""id"":348052,""name"":""N. Jauny"",""number"":50,""pos"":""G""}]"
1213903,80,Lyon,True,4-3-3,P. Sage,11,9,"[{""id"":80296,""name"":""Lucas Perri"",""number"":1,""pos"":""G""},{""id"":334914,""name"":""S. Kumbedi"",""number"":20,""pos"":""D""},{""id"":68,""name"":""Clinton Mata"",""number"":22,""pos"":""D""},{""id"":25916,""name"":""M. Niakhaté"",""number"":19,""pos"":""D""},{""id"":529,""name"":""N. Tagliafico"",""number"":3,""pos"":""D""},{""id"":30409,""name"":""J. Veretout"",""number"":7,""pos"":""M""},{""id"":902,""name"":""N. Matić"",""number"":31,""pos"":""M""},{""id"":519,""name"":""C. Tolisso"",""number"":8,""pos"":""M""},{""id"":156477,""name"":""R. Cherki"",""number"":18,""pos"":""F""},{""id"":180496,""name"":""G. Mikautadze"",""number"":69,""pos"":""F""},{""id"":19361,""name"":""S. Benrahma"",""number"":17,""pos"":""F""}]","[{""id"":361348,""name"":""M. Fofana"",""number"":11,""pos"":""F""},{""id"":350856,""name"":""E. Nuamah"",""number"":37,""pos"":""F""},{""id"":1456,""name"":""A. Maitland-Niles"",""number"":98,""pos"":""M""},{""id"":20762,""name"":""R. Descamps"",""number"":40,""pos"":""G""},{""id"":6067,""name"":""T. Almada"",""number"":23,""pos"":""M""},{""id"":9700,""name"":""Abner"",""number"":16,""pos"":""D""},{""id"":1902,""name"":""D. Ćaleta-Car"",""number"":55,""pos"":""D""},{""id"":80752,""name"":""T. Tessmann"",""number"":15,""pos"":""M""},{""id"":471106,""name"":""E. Molébé"",""number"":29,""pos"":""F""}]"
1213903,96,Toulouse,False,3-4-2-1,Carles Martínez,11,9,"[{""id"":325346,""name"":""G. Restes"",""number"":50,""pos"":""G""},{""id"":412759,""name"":""J. Canvot"",""number"":29,""pos"":""D""},{""id"":278392,""name"":""C. Cresswell"",""number"":4,""pos"":""D""},{""id"":50735,""name"":""M. McKenzie"",""number"":3,""pos"":""D""},{""id"":39115,""name"":""A. Dønnum"",""number"":15,""pos"":""M""},{""id"":36928,""name"":""D. Genreau"",""number"":5,""pos"":""M""},{""id"":50956,""name"":""C. Cásseres"",""number"":23,""pos"":""M""},{""id"":11421,""name"":""G. Suazo"",""number"":17,""pos"":""M""},{""id"":243,""name"":""Z. Aboukhlal"",""number"":7,""pos"":""F""},{""id"":84128,""name"":""Y. Gboho"",""number"":10,""pos"":""F""},{""id"":18881,""name"":""J. King"",""number"":13,""pos"":""F""}]","[{""id"":328648,""name"":""S. Babicka"",""number"":80,""pos"":""F""},{""id"":174724,""name"":""F. Magri"",""number"":9,""pos"":""F""},{""id"":1369,""name"":""M. Zajc"",""number"":21,""pos"":""M""},{""id"":264383,""name"":""W. Kamanzi"",""number"":12,""pos"":""D""},{""id"":334952,""name"":""R. Messali"",""number"":22,""pos"":""M""},{""id"":461463,""name"":""M. Saka"",""number"":39,""pos"":""M""},{""id"":39104,""name"":""K. Haug"",""number"":16,""pos"":""G""},{""id"":367637,""name"":""Ü. Akdağ"",""number"":6,""pos"":""D""},{""id"":430816,""name"":""N. Edjouma"",""number"":31,""pos"":""F""}]"
1213904,1063,Saint Etienne,True,4-3-3,E. Horneland,11,9,"[{""id"":20541,""name"":""G. Larsonneur"",""number"":30,""pos"":""G""},{""id"":1407,""name"":""D. Appiah"",""number"":8,""pos"":""D""},{""id"":8445,""name"":""D. Batubinsika"",""number"":21,""pos"":""D""},{""id"":22087,""name"":""M. Nadé"",""number"":3,""pos"":""D""},{""id"":157146,""name"":""L. Pétrot"",""number"":19,""pos"":""D""},{""id"":274355,""name"":""B. Bouchouari"",""number"":6,""pos"":""M""},{""id"":20861,""name"":""L. Fomba"",""number"":26,""pos"":""M""},{""id"":289555,""name"":""L. Mouton"",""number"":14,""pos"":""M""},{""id"":489911,""name"":""D. N´Guessan"",""number"":63,""pos"":""F""},{""id"":322560,""name"":""L. Stassin"",""number"":32,""pos"":""F""},{""id"":24743,""name"":""Z. Davitashvili"",""number"":22,""pos"":""F""}]","[{""id"":337426,""name"":""A. Boakye"",""number"":20,""pos"":""F""},{""id"":8624,""name"":""F. Tardieu"",""number"":10,""pos"":""M""},{""id"":395762,""name"":""M. Amougou"",""number"":37,""pos"":""M""},{""id"":107199,""name"":""P. Cornud"",""number"":17,""pos"":""D""},{""id"":363053,""name"":""I. Miladinović"",""number"":28,""pos"":""M""},{""id"":339601,""name"":""A. Aiki"",""number"":39,""pos"":""F""},{""id"":2704,""name"":""Y. Abdelhamid"",""number"":5,""pos"":""D""},{""id"":22003,""name"":""M. Cafaro"",""number"":18,""pos"":""M""},{""id"":20736,""name"":""B. Maubleu"",""number"":1,""pos"":""G""}]"
1213904,83,Nantes,False,4-1-4-1,A. Kombouare,11,9,"[{""id"":647,""name"":""Anthony Lopes"",""number"":16,""pos"":""G""},{""id"":22134,""name"":""K. Amian"",""number"":98,""pos"":""D""},{""id"":20545,""name"":""J. Castelletto"",""number"":21,""pos"":""D""},{""id"":21088,""name"":""N. Pallois"",""number"":4,""pos"":""D""},{""id"":21570,""name"":""N. Cozza"",""number"":3,""pos"":""D""},{""id"":93671,""name"":""Pedro Chirivella"",""number"":5,""pos"":""M""},{""id"":443676,""name"":""H. Guirassy"",""number"":62,""pos"":""M""},{""id"":193952,""name"":""J. Lepenant"",""number"":8,""pos"":""M""},{""id"":10036,""name"":""Douglas Augusto"",""number"":6,""pos"":""M""},{""id"":2781,""name"":""M. Simon"",""number"":27,""pos"":""M""},{""id"":161622,""name"":""M. Abline"",""number"":39,""pos"":""F""}]","[{""id"":443674,""name"":""L. Leroux"",""number"":66,""pos"":""M""},{""id"":18599,""name"":""S. Thomas"",""number"":22,""pos"":""M""},{""id"":381665,""name"":""P. Nsingi"",""number"":58,""pos"":""F""},{""id"":3240,""name"":""J. Gbamin"",""number"":17,""pos"":""M""},{""id"":21582,""name"":""F. Mollet"",""number"":25,""pos"":""M""},{""id"":388779,""name"":""D. Assoumani"",""number"":59,""pos"":""M""},{""id"":386438,""name"":""M. Acapandié"",""number"":41,""pos"":""D""},{""id"":21498,""name"":""M. Coco"",""number"":11,""pos"":""F""},{""id"":15684,""name"":""P. Carlgren"",""number"":30,""pos"":""G""}]"
1213907,77,Angers,True,4-2-3-1,A. Dujeux,11,9,"[{""id"":64190,""name"":""Y. Fofana"",""number"":30,""pos"":""G""},{""id"":20850,""name"":""C. Arcus"",""number"":2,""pos"":""D""},{""id"":385569,""name"":""E. Biumla"",""number"":24,""pos"":""D""},{""id"":21381,""name"":""J. Lefort"",""number"":21,""pos"":""D""},{""id"":41146,""name"":""F. Hanin"",""number"":26,""pos"":""D""},{""id"":103,""name"":""J. Aholou"",""number"":6,""pos"":""M""},{""id"":20554,""name"":""H. Belkebla"",""number"":93,""pos"":""M""},{""id"":21618,""name"":""J. Allevinah"",""number"":18,""pos"":""M""},{""id"":20692,""name"":""H. Abdelli"",""number"":10,""pos"":""M""},{""id"":3177,""name"":""F. El Melali"",""number"":28,""pos"":""M""},{""id"":163004,""name"":""E. Lepaul"",""number"":19,""pos"":""F""}]","[{""id"":3234,""name"":""A. Bamba"",""number"":25,""pos"":""D""},{""id"":3175,""name"":""Z. Ferhat"",""number"":20,""pos"":""M""},{""id"":174660,""name"":""L. Raolisoa"",""number"":27,""pos"":""D""},{""id"":21145,""name"":""P. Capelle"",""number"":15,""pos"":""M""},{""id"":284072,""name"":""B. Dieng"",""number"":99,""pos"":""F""},{""id"":3379,""name"":""C. Hountondji"",""number"":22,""pos"":""D""},{""id"":174708,""name"":""Y. Belkhdim"",""number"":14,""pos"":""M""},{""id"":174973,""name"":""M. Zinga"",""number"":16,""pos"":""G""},{""id"":343609,""name"":""J. Ekomié"",""number"":3,""pos"":""D""}]"
1213907,108,Auxerre,False,5-4-1,C. Pélissier,11,9,"[{""id"":20542,""name"":""D. Léon"",""number"":16,""pos"":""G""},{""id"":285,""name"":""K. Hoever"",""number"":23,""pos"":""D""},{""id"":162466,""name"":""S. Diomandé"",""number"":20,""pos"":""D""},{""id"":20206,""name"":""G. Osho"",""number"":3,""pos"":""D""},{""id"":191189,""name"":""C. Akpa"",""number"":92,""pos"":""D""},{""id"":7578,""name"":""G. Mensah"",""number"":14,""pos"":""D""},{""id"":20732,""name"":""G. Perrin"",""number"":10,""pos"":""M""},{""id"":21010,""name"":""E. Owusu"",""number"":42,""pos"":""M""},{""id"":110,""name"":""H. Massengo"",""number"":80,""pos"":""M""},{""id"":31057,""name"":""H. Traoré"",""number"":25,""pos"":""M""},{""id"":90617,""name"":""L. Sinayoko"",""number"":17,""pos"":""F""}]","[{""id"":30748,""name"":""A. Dioussé"",""number"":18,""pos"":""M""},{""id"":20782,""name"":""F. Ayé"",""number"":19,""pos"":""F""},{""id"":32940,""name"":""A. Onaiwu"",""number"":45,""pos"":""F""},{""id"":345532,""name"":""A. N’Gatta"",""number"":24,""pos"":""D""},{""id"":490095,""name"":""A. Zossou"",""number"":77,""pos"":""M""},{""id"":129671,""name"":""S. Agouzoul"",""number"":6,""pos"":""D""},{""id"":193681,""name"":""T. De Percin"",""number"":40,""pos"":""G""},{""id"":51293,""name"":""T. Bair"",""number"":9,""pos"":""F""},{""id"":382252,""name"":""Madiou Keïta"",""number"":31,""pos"":""D""}]"
1213906,93,Reims,True,4-2-3-1,L. Elsner,11,9,"[{""id"":20566,""name"":""Y. Diouf"",""number"":94,""pos"":""G""},{""id"":8451,""name"":""Aurélio Buta"",""number"":23,""pos"":""D""},{""id"":71545,""name"":""J. Okumu"",""number"":2,""pos"":""D""},{""id"":19546,""name"":""C. Kipré"",""number"":21,""pos"":""D""},{""id"":389322,""name"":""N. Sangui"",""number"":55,""pos"":""D""},{""id"":3080,""name"":""M. Munetsi"",""number"":15,""pos"":""M""},{""id"":343351,""name"":""V. Atangana Edoa"",""number"":6,""pos"":""M""},{""id"":1942,""name"":""J. Ito"",""number"":7,""pos"":""M""},{""id"":8966,""name"":""T. Teuma"",""number"":10,""pos"":""M""},{""id"":386481,""name"":""M. Diakhon"",""number"":67,""pos"":""M""},{""id"":33321,""name"":""K. Nakamura"",""number"":17,""pos"":""F""}]","[{""id"":334429,""name"":""O. Diakité"",""number"":22,""pos"":""F""},{""id"":47530,""name"":""Sergio Akieme"",""number"":18,""pos"":""D""},{""id"":352990,""name"":""A. Salama"",""number"":11,""pos"":""F""},{""id"":392656,""name"":""M. Diadie"",""number"":64,""pos"":""M""},{""id"":437483,""name"":""M. Bamba"",""number"":63,""pos"":""M""},{""id"":21080,""name"":""A. Olliero"",""number"":20,""pos"":""G""},{""id"":454432,""name"":""N. Sissoko"",""number"":74,""pos"":""F""},{""id"":293297,""name"":""J. Patrick"",""number"":30,""pos"":""M""},{""id"":442929,""name"":""Abdoul Koné"",""number"":92,""pos"":""D""}]"
1213906,111,Le Havre,False,4-4-2,D. Digard,11,9,"[{""id"":646,""name"":""M. Gorgelin"",""number"":1,""pos"":""G""},{""id"":174927,""name"":""A. Sangante"",""number"":93,""pos"":""D""},{""id"":162443,""name"":""É. Youté"",""number"":6,""pos"":""D""},{""id"":64255,""name"":""G. Lloris"",""number"":4,""pos"":""D""},{""id"":23637,""name"":""Y. Zouaoui"",""number"":18,""pos"":""D""},{""id"":2336,""name"":""L. Nego"",""number"":7,""pos"":""M""},{""id"":284071,""name"":""O. Targhalline"",""number"":5,""pos"":""M""},{""id"":128342,""name"":""R. Ndiaye"",""number"":19,""pos"":""M""},{""id"":289304,""name"":""A. Joujou"",""number"":21,""pos"":""M""},{""id"":15783,""name"":""E. Sabbi"",""number"":11,""pos"":""F""},{""id"":1370,""name"":""A. Ayew"",""number"":28,""pos"":""F""}]","[{""id"":156465,""name"":""I. Soumaré"",""number"":45,""pos"":""F""},{""id"":1617,""name"":""Koka"",""number"":99,""pos"":""F""},{""id"":174937,""name"":""Y. Kechta"",""number"":8,""pos"":""M""},{""id"":174915,""name"":""J. Casimir"",""number"":10,""pos"":""F""},{""id"":20576,""name"":""Y. Salmier"",""number"":22,""pos"":""D""},{""id"":24201,""name"":""A. Confais"",""number"":25,""pos"":""M""},{""id"":162067,""name"":""T. Pembélé"",""number"":32,""pos"":""D""},{""id"":24011,""name"":""A. Desmas"",""number"":30,""pos"":""G""},{""id"":386275,""name"":""I. Housni"",""number"":46,""pos"":""F""}]"
1213900,81,Marseille,True,3-4-2-1,R. De Zerbi,11,9,"[{""id"":47296,""name"":""G. Rulli"",""number"":1,""pos"":""G""},{""id"":51295,""name"":""D. Cornelius"",""number"":13,""pos"":""D""},{""id"":6,""name"":""L. Balerdi"",""number"":5,""pos"":""D""},{""id"":126757,""name"":""L. Brassier"",""number"":20,""pos"":""D""},{""id"":10077,""name"":""Luis Henrique"",""number"":44,""pos"":""M""},{""id"":283216,""name"":""B. Nadir"",""number"":26,""pos"":""M""},{""id"":2735,""name"":""P. Højbjerg"",""number"":23,""pos"":""M""},{""id"":943,""name"":""U. Garcia"",""number"":6,""pos"":""M""},{""id"":897,""name"":""M. Greenwood"",""number"":10,""pos"":""F""},{""id"":272,""name"":""A. Rabiot"",""number"":25,""pos"":""F""},{""id"":19364,""name"":""N. Maupay"",""number"":8,""pos"":""F""}]","[{""id"":435482,""name"":""R. Vaz"",""number"":34,""pos"":""F""},{""id"":30525,""name"":""Pol Lirola"",""number"":29,""pos"":""D""},{""id"":272460,""name"":""Q. Merlin"",""number"":3,""pos"":""D""},{""id"":278095,""name"":""J. Rowe"",""number"":17,""pos"":""F""},{""id"":455245,""name"":""D. Bakola"",""number"":50,""pos"":""M""},{""id"":193501,""name"":""B. Meïté"",""number"":18,""pos"":""M""},{""id"":1847,""name"":""Luiz Felipe"",""number"":4,""pos"":""D""},{""id"":328046,""name"":""I. Koné"",""number"":51,""pos"":""M""},{""id"":36827,""name"":""J. de Lange"",""number"":12,""pos"":""G""}]"
1213900,95,Strasbourg,False,4-1-4-1,L. Rosenior,11,9,"[{""id"":118307,""name"":""Đ. Petrović"",""number"":1,""pos"":""G""},{""id"":161747,""name"":""G. Doué"",""number"":22,""pos"":""D""},{""id"":276184,""name"":""M. Sarr"",""number"":23,""pos"":""D""},{""id"":271542,""name"":""I. Doukouré"",""number"":29,""pos"":""D""},{""id"":358166,""name"":""A. Ouattara"",""number"":42,""pos"":""D""},{""id"":305834,""name"":""Andrey Santos"",""number"":8,""pos"":""M""},{""id"":129695,""name"":""D. Bakwa"",""number"":26,""pos"":""M""},{""id"":327631,""name"":""H. Diarra"",""number"":19,""pos"":""M""},{""id"":325594,""name"":""F. Lemaréchal"",""number"":6,""pos"":""M""},{""id"":226803,""name"":""S. Nanasi"",""number"":15,""pos"":""M""},{""id"":203762,""name"":""E. Emegha"",""number"":10,""pos"":""F""}]","[{""id"":191240,""name"":""M. Senaya"",""number"":28,""pos"":""D""},{""id"":369885,""name"":""J. Sebas"",""number"":40,""pos"":""F""},{""id"":437760,""name"":""R. Messi"",""number"":47,""pos"":""F""},{""id"":2259,""name"":""E. Sobol"",""number"":77,""pos"":""D""},{""id"":415431,""name"":""S. El Mourabet"",""number"":39,""pos"":""M""},{""id"":438752,""name"":""P. Diong"",""number"":17,""pos"":""M""},{""id"":364810,""name"":""A. Sylla"",""number"":5,""pos"":""D""},{""id"":190686,""name"":""S. Mara"",""number"":14,""pos"":""F""},{""id"":2850,""name"":""K. Johnsson"",""number"":30,""pos"":""G""}]"
1213914,108,Auxerre,True,5-4-1,C. Pélissier,11,9,"[{""id"":20542,""name"":""D. Léon"",""number"":16,""pos"":""G""},{""id"":191392,""name"":""P. Joly"",""number"":26,""pos"":""D""},{""id"":162466,""name"":""S. Diomandé"",""number"":20,""pos"":""D""},{""id"":41300,""name"":""Jubal"",""number"":4,""pos"":""D""},{""id"":191189,""name"":""C. Akpa"",""number"":92,""pos"":""D""},{""id"":7578,""name"":""G. Mensah"",""number"":14,""pos"":""D""},{""id"":20732,""name"":""G. Perrin"",""number"":10,""pos"":""M""},{""id"":21010,""name"":""E. Owusu"",""number"":42,""pos"":""M""},{""id"":110,""name"":""H. Massengo"",""number"":80,""pos"":""M""},{""id"":31057,""name"":""H. Traoré"",""number"":25,""pos"":""M""},{""id"":90617,""name"":""L. Sinayoko"",""number"":17,""pos"":""F""}]","[{""id"":51293,""name"":""T. Bair"",""number"":9,""pos"":""F""},{""id"":285,""name"":""K. Hoever"",""number"":23,""pos"":""D""},{""id"":32940,""name"":""A. Onaiwu"",""number"":45,""pos"":""F""},{""id"":20782,""name"":""F. Ayé"",""number"":19,""pos"":""F""},{""id"":368039,""name"":""N. Glossoa"",""number"":32,""pos"":""F""},{""id"":490095,""name"":""A. Zossou"",""number"":77,""pos"":""M""},{""id"":30748,""name"":""A. Dioussé"",""number"":18,""pos"":""M""},{""id"":129671,""name"":""S. Agouzoul"",""number"":6,""pos"":""D""},{""id"":193681,""name"":""T. De Percin"",""number"":40,""pos"":""G""}]"
