fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5,home_injury_impact_score,away_injury_impact_score,injury_impact_diff,home_likely_starter_injuries_count,away_likely_starter_injuries_count,likely_starter_injuries_diff,home_points_before,away_points_before,home_rank_before,away_rank_before,home_goal_diff_before,away_goal_diff_before,home_matches_played_before,away_matches_played_before,matchday_estimate,remaining_matches_estimate,home_title_pressure,away_title_pressure,home_europe_pressure,away_europe_pressure,home_relegation_pressure,away_relegation_pressure,home_midtable_flag,away_midtable_flag,home_total_motivation_score,away_total_motivation_score,motivation_diff,match_context_label
1387819,2025-11-29 20:05:00+00:00,61,2025,81,Marseille,96,Toulouse,2,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,5,0,0.6,3,58.0,2.2,1.0,5.8,4.8,13.2,9.6,1.766,1.188,4.8,4.4,1.0,1,50.2,2.4,,3.2,3.4,14.8,10.0,1.33,1.55,7.0,3.8,2.6,-1.6000000000000014,0.4359999999999999,-2.2,7.799999999999997,-0.4,2.5,2.5,0.0,0,0,0,28,16,2,10,21,1,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387823,2025-11-30 14:00:00+00:00,61,2025,95,Strasbourg,106,Stade Brestois 29,1,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,3,2,0.6,3,52.4,2.6,0.6666666666666666,3.2,3.8,11.4,9.2,1.536,1.33,2.6,4.0,0.8,2,44.2,1.6,0.0,3.2,4.6,10.6,12.2,1.502,1.558,4.6,4.4,0.0,0.8000000000000007,0.034,-2.0,8.199999999999996,-0.2,2.5,1.5,1.0,0,0,0,22,13,7,14,7,-6,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387815,2025-11-30 16:15:00+00:00,61,2025,77,Angers,116,Lens,1,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,2,1,1.0,1,43.8,1.4,,3.6,5.0,8.0,17.2,0.6860000000000002,1.608,2.4,6.0,1.0,1,49.6,2.2,0.3333333333333333,6.0,4.0,12.0,13.6,2.0580000000000003,1.8380000000000003,4.6,4.4,-2.4,-4.0,-1.372,-2.2,-5.800000000000004,0.0,1.5,1.0,0.5,0,0,0,16,28,11,3,-4,11,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387816,2025-11-30 16:15:00+00:00,61,2025,111,Le Havre,79,Lille,0,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,3,5,-2,0.8,2,49.8,2.0,,3.6,4.0,12.0,15.2,1.0759999999999998,1.19,4.8,6.6,0.8,2,58.8,2.2,1.0,6.8,2.8,16.4,7.0,2.0520000000000005,1.204,8.4,3.4,-3.2,-4.399999999999999,-0.9760000000000006,-3.6000000000000005,-9.0,0.0,1.5,2.5,-1.0,0,0,0,14,23,14,5,-7,10,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387817,2025-11-30 16:15:00+00:00,61,2025,97,Lorient,84,Nice,3,1,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,5,3,2,0.8,2,44.2,0.6,,2.4,4.2,11.4,9.2,1.144,1.334,3.8,4.2,0.6,3,40.2,2.4,,4.0,6.4,9.4,18.0,1.0239999999999998,1.892,3.4,8.6,-1.6,2.0,0.1200000000000003,0.3999999999999999,4.0,0.2,2.5,1.5,1.0,0,0,0,11,17,16,10,-12,-5,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387818,2025-11-30 19:45:00+00:00,61,2025,80,Lyon,83,Nantes,3,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,5,2,3,0.8,2,48.8,2.2,0.75,3.6,3.4,8.8,10.4,1.076,1.218,4.8,6.0,0.8,2,44.6,2.0,,3.0,4.8,11.8,14.2,0.876,1.62,3.0,5.0,0.6000000000000001,-3.0,0.2,1.7999999999999998,4.199999999999996,0.0,2.5,1.0,1.5,0,0,0,21,11,8,16,3,-7,13,13,14,20,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387825,2025-12-05 18:00:00+00:00,61,2025,106,Stade Brestois 29,91,Monaco,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,7,-4,0.8,2,47.8,2.0,0.0,3.6,4.2,10.4,11.4,1.388,1.3039999999999998,4.2,4.0,0.4,3,50.0,3.0,1.0,4.8,6.2,13.6,16.2,1.92,2.13,4.2,3.0,-1.1999999999999995,-3.2,-0.5319999999999998,0.0,-2.200000000000003,0.4,1.5,3.5,-2.0,0,0,0,16,23,11,7,-5,1,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387827,2025-12-05 20:00:00+00:00,61,2025,79,Lille,81,Marseille,1,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,4,1,0.8,2,57.8,2.2,1.0,4.8,3.4,13.4,7.8,1.7920000000000005,1.182,7.4,3.0,0.8,2,59.6,2.0,1.0,6.2,4.6,13.8,9.2,1.994,0.9680000000000002,5.0,3.8,-1.4000000000000004,-0.4000000000000003,-0.2019999999999999,2.4000000000000004,-1.8000000000000045,0.0,2.5,2.0,0.5,0,0,0,26,29,4,3,11,21,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387829,2025-12-06 16:00:00+00:00,61,2025,83,Nantes,116,Lens,1,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,5,-2,0.8,2,43.8,2.0,1.0,2.8,5.8,10.8,15.4,0.868,1.852,2.6,4.8,1.0,1,54.4,1.8,0.3333333333333333,6.2,4.4,13.8,11.6,2.108,1.938,5.4,3.2,-3.4000000000000004,-3.0,-1.2399999999999998,-2.8000000000000003,-10.6,-0.1999999999999999,1.5,2.5,-1.0,0,0,0,11,31,16,1,-10,12,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387832,2025-12-06 18:00:00+00:00,61,2025,96,Toulouse,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,6,-2,1.0,1,45.6,1.8,,3.6,3.4,14.0,11.2,1.334,1.294,6.2,5.2,0.8,2,53.4,1.8,0.5,4.0,4.0,12.8,9.0,1.598,1.206,3.2,3.2,-0.3999999999999999,1.1999999999999993,-0.264,3.0,-7.799999999999997,0.1999999999999999,2.0,3.0,-1.0,0,0,0,17,22,10,8,1,6,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387831,2025-12-06 20:05:00+00:00,61,2025,85,Paris Saint Germain,94,Rennes,5,0,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,6,2,4,1.0,1,69.8,2.0,0.0,7.0,3.0,20.0,8.2,1.998,0.622,6.8,2.8,1.0,1,46.4,1.5,0.0,5.0,3.6,12.0,16.8,1.83,1.496,6.0,6.0,2.0,8.0,0.1680000000000003,0.7999999999999998,23.4,0.0,3.0,1.0,2.0,0,0,0,30,24,2,5,15,6,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387830,2025-12-07 14:00:00+00:00,61,2025,84,Nice,77,Angers,0,1,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,7,1,6,0.4,4,43.2,2.4,,3.8,6.4,9.6,17.8,1.0420000000000005,2.0200000000000005,4.2,7.8,1.0,1,45.4,1.4,,3.8,5.4,8.0,16.0,0.732,1.6200000000000003,2.6,6.4,0.0,1.5999999999999996,0.3100000000000003,1.6,-2.199999999999996,-0.6,3.5,0.5,3.0,0,0,0,17,16,11,12,-7,-5,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387824,2025-12-07 16:15:00+00:00,61,2025,108,Auxerre,112,Metz,3,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,5,3,2,0.6,3,42.2,1.6,1.0,3.6,5.0,10.0,12.0,1.096,1.7220000000000002,3.8,5.0,0.6,3,47.8,2.75,1.0,4.8,3.8,12.4,13.2,1.682,1.394,4.2,5.0,-1.1999999999999995,-2.4000000000000004,-0.5860000000000001,-0.4000000000000003,-5.599999999999994,0.0,2.5,1.5,1.0,0,0,0,9,11,18,17,-12,-17,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387826,2025-12-07 16:15:00+00:00,61,2025,111,Le Havre,114,Paris FC,0,0,FT,4-3-3,4-5-1,4-3-3 vs 4-5-1,3,4,-1,0.6,3,48.6,1.6,0.0,4.2,3.8,13.0,14.0,1.124,1.392,5.0,4.4,0.6,3,50.4,3.2,1.0,2.6,4.2,11.4,11.0,1.354,1.5500000000000005,4.4,5.2,1.6,1.5999999999999996,-0.2300000000000002,0.5999999999999996,-1.7999999999999972,0.0,1.5,2.0,-0.5,0,0,0,14,15,14,13,-8,-5,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387828,2025-12-07 19:45:00+00:00,61,2025,97,Lorient,80,Lyon,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,5,0,0.8,2,40.2,0.8,,3.0,3.8,10.4,9.6,1.222,1.312,3.2,5.4,0.8,2,53.6,2.4,0.75,4.6,3.4,11.2,10.2,1.2120000000000002,1.292,5.4,5.6,-1.5999999999999996,-0.7999999999999989,0.0099999999999997,-2.2,-13.4,0.0,2.5,2.5,0.0,0,0,0,14,24,15,5,-10,6,14,14,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387833,2025-12-12 19:45:00+00:00,61,2025,77,Angers,83,Nantes,4,1,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,1,2,-1,1.0,1,47.2,1.4,0.0,3.4,4.8,7.2,16.4,0.6900000000000001,1.616,1.8,7.0,0.8,2,41.0,1.8,1.0,2.6,5.2,9.2,15.6,0.7819999999999999,1.45,2.6,6.6,0.7999999999999998,-1.9999999999999991,-0.0919999999999998,-0.8,6.200000000000003,0.1999999999999999,0.5,1.0,-0.5,0,0,0,19,11,11,17,-4,-11,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387840,2025-12-13 16:00:00+00:00,61,2025,94,Rennes,106,Stade Brestois 29,3,1,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,2,2,0,1.0,1,44.2,1.5,0.5,4.4,4.6,11.0,17.8,1.562,1.632,5.6,6.6,1.0,1,45.0,1.8,0.5,4.0,4.0,11.2,10.8,1.584,1.222,4.4,3.6,0.4000000000000003,-0.1999999999999993,-0.022,1.1999999999999993,-0.7999999999999972,0.0,1.0,1.0,0.0,0,0,0,24,19,6,11,1,-4,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387838,2025-12-13 18:00:00+00:00,61,2025,112,Metz,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,3,3,0,0.8,2,50.8,2.25,,4.0,4.8,10.2,14.0,1.108,1.518,4.4,5.0,1.0,1,67.4,1.6,0.0,7.2,3.0,21.0,8.4,2.146,0.624,6.8,4.0,-3.2,-10.8,-1.0379999999999998,-2.3999999999999995,-16.60000000000001,-0.1999999999999999,1.5,1.5,0.0,0,0,0,11,33,18,2,-19,20,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387839,2025-12-13 20:05:00+00:00,61,2025,114,Paris FC,96,Toulouse,0,3,FT,4-5-1,3-4-2-1,4-5-1 vs 3-4-2-1,4,3,1,0.4,4,51.2,2.4,,2.4,3.8,11.8,12.2,1.4759999999999998,1.6680000000000004,4.0,6.2,1.0,1,40.2,2.0,,3.4,2.4,12.2,9.6,1.124,0.988,5.4,4.0,-1.0,-0.3999999999999986,0.3519999999999996,-1.4000000000000004,11.0,-0.6,2.0,1.5,0.5,0,0,0,16,20,14,10,-5,2,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387836,2025-12-14 14:00:00+00:00,61,2025,80,Lyon,111,Le Havre,1,0,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,5,4,1,0.6,2,56.0,2.8,0.75,4.6,4.0,11.2,10.8,1.048,1.682,6.4,5.0,0.6,3,48.2,1.4,0.0,4.0,3.8,13.0,15.0,1.29,1.528,5.4,4.6,0.5999999999999996,-1.8000000000000007,-0.242,1.0,7.799999999999997,0.0,2.5,2.0,0.5,0,0,0,24,15,6,15,5,-8,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387834,2025-12-14 16:15:00+00:00,61,2025,108,Auxerre,79,Lille,3,4,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,7,-4,0.8,2,42.8,1.8,1.0,4.8,3.8,11.6,9.4,1.398,1.02,4.2,4.8,0.8,2,52.6,1.8,1.0,4.4,3.0,10.2,7.4,1.664,0.934,5.2,3.6,0.3999999999999994,1.4000000000000004,-0.266,-1.0,-9.800000000000004,0.0,1.5,3.5,-2.0,0,0,0,12,29,16,4,-10,12,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387835,2025-12-14 16:15:00+00:00,61,2025,116,Lens,84,Nice,2,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,2,7,-5,1.0,1,56.8,1.4,0.5,7.0,3.8,15.8,10.4,2.304,1.4920000000000002,6.8,3.0,0.4,4,46.8,2.0,1.0,3.6,6.4,10.6,15.2,0.95,1.988,4.6,5.4,3.4,5.200000000000001,1.354,2.2,10.0,0.6,1.0,3.5,-2.5,0,0,0,34,17,2,12,13,-8,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387841,2025-12-14 16:15:00+00:00,61,2025,95,Strasbourg,97,Lorient,0,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,4,0,0.8,2,55.0,2.2,0.5,2.2,4.4,9.8,9.0,0.7959999999999999,1.22,2.8,2.8,1.0,1,43.8,1.2,0.0,3.8,3.0,12.2,8.0,1.69,1.1,3.4,5.2,-1.5999999999999996,-2.3999999999999986,-0.894,-0.6000000000000001,11.200000000000005,-0.1999999999999999,2.0,2.0,0.0,0,0,0,22,17,9,12,5,-9,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387837,2025-12-14 19:45:00+00:00,61,2025,81,Marseille,91,Monaco,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,3,0,0.6,3,59.4,1.8,1.0,5.4,3.8,12.8,7.8,1.834,0.8299999999999998,5.8,3.2,0.4,3,51.6,2.4,0.75,3.4,6.0,11.8,15.0,1.1779999999999995,2.112,4.2,3.2,2.0000000000000004,1.0,0.6560000000000004,1.5999999999999996,7.799999999999997,0.1999999999999999,1.5,1.5,0.0,0,0,0,29,23,4,9,20,0,15,15,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387850,2026-01-02 19:45:00+00:00,61,2025,96,Toulouse,116,Lens,0,3,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,5,-1,1.0,1,38.0,2.0,,3.8,2.2,10.0,9.6,1.408,0.82,4.2,5.0,1.0,1,54.4,1.0,0.5,6.8,4.0,17.0,9.6,2.216,1.28,5.8,2.8,-3.0,-7.0,-0.8080000000000003,-1.5999999999999996,-16.4,0.0,2.0,2.5,-0.5,0,0,0,23,37,8,1,5,15,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387847,2026-01-03 16:00:00+00:00,61,2025,91,Monaco,80,Lyon,1,3,FT,4-3-1-2,4-3-1-2,4-3-1-2 vs 4-3-1-2,8,4,4,0.6,3,49.0,2.0,0.75,4.6,7.4,13.4,16.8,1.4979999999999998,2.3,5.0,3.4,0.4,3,57.4,3.2,0.6666666666666666,5.0,4.2,14.0,10.2,1.52,1.646,7.0,3.4,-0.4000000000000003,-0.5999999999999996,-0.0220000000000002,-2.0,-8.399999999999999,0.1999999999999999,4.0,2.0,2.0,0,0,0,23,27,9,5,-1,6,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387848,2026-01-03 18:00:00+00:00,61,2025,84,Nice,95,Strasbourg,1,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,11,4,7,0.4,4,53.0,2.2,1.0,4.0,5.8,11.2,12.6,1.0059999999999998,1.86,5.4,3.6,0.8,2,55.8,2.2,0.5,2.2,3.6,8.2,8.2,0.614,0.8560000000000001,4.0,2.2,1.7999999999999998,3.0,0.3919999999999998,1.4000000000000004,-2.799999999999997,-0.4,5.5,2.0,3.5,0,0,0,17,23,13,7,-10,5,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387844,2026-01-03 20:05:00+00:00,61,2025,79,Lille,94,Rennes,0,2,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,8,3,5,0.8,2,52.8,2.0,1.3333333333333333,4.6,4.4,8.8,9.8,1.36,1.454,4.0,5.2,1.0,1,48.2,1.75,0.5,4.2,5.6,10.2,16.6,1.5379999999999998,1.4760000000000002,5.4,7.0,0.3999999999999994,-1.3999999999999986,-0.1779999999999997,-1.4000000000000004,4.599999999999994,-0.1999999999999999,4.0,1.5,2.5,0,0,0,32,27,4,6,13,3,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387846,2026-01-04 14:00:00+00:00,61,2025,81,Marseille,83,Nantes,0,2,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,2,6,-4,0.8,2,60.8,1.4,,6.6,4.4,15.2,9.6,2.088,1.0379999999999998,5.8,4.0,0.8,2,39.8,2.0,1.0,2.6,5.6,7.4,16.8,0.6900000000000001,1.66,1.6,6.8,4.0,7.799999999999999,1.398,4.199999999999999,21.0,0.0,1.0,3.0,-2.0,0,0,0,32,11,3,17,21,-14,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387842,2026-01-04 16:15:00+00:00,61,2025,106,Stade Brestois 29,108,Auxerre,2,0,FT,4-4-2,4-3-3,4-4-2 vs 4-3-3,4,7,-3,1.0,1,42.8,2.2,1.0,4.8,4.6,11.4,11.8,1.45,1.6279999999999997,3.4,4.2,1.0,1,42.0,2.2,2.0,5.6,4.4,13.4,9.8,1.7580000000000002,1.02,5.6,4.8,-0.7999999999999998,-2.0,-0.3080000000000003,-2.2,0.7999999999999972,0.0,2.0,3.5,-1.5,0,0,0,19,12,11,17,-6,-11,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387843,2026-01-04 16:15:00+00:00,61,2025,111,Le Havre,77,Angers,2,1,FT,4-3-1-2,4-2-3-1,4-3-1-2 vs 4-2-3-1,10,5,5,0.4,3,46.0,1.8,0.0,4.2,4.2,13.2,15.0,1.2919999999999998,1.816,5.8,3.6,1.0,1,48.8,1.6,0.0,5.0,4.8,10.0,14.8,1.094,1.2779999999999998,2.6,5.8,-0.7999999999999998,3.2,0.1979999999999997,3.2,-2.799999999999997,-0.6,5.0,2.5,2.5,0,0,0,15,22,15,10,-9,-1,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,mixed_stakes
1387845,2026-01-04 16:15:00+00:00,61,2025,97,Lorient,112,Metz,1,1,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,8,6,2,1.0,1,42.8,0.8,0.0,3.6,2.2,11.6,8.6,1.4320000000000002,0.82,2.8,6.0,0.8,2,49.4,2.0,,3.6,5.8,9.2,13.6,0.964,1.7259999999999998,4.2,4.2,0.0,2.4000000000000004,0.4680000000000001,-1.4000000000000004,-6.600000000000001,0.1999999999999999,4.0,3.0,1.0,0,0,0,18,11,13,18,-9,-20,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387849,2026-01-04 19:45:00+00:00,61,2025,85,Paris Saint Germain,114,Paris FC,2,1,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,6,9,-3,1.0,1,63.8,1.2,0.0,7.4,3.6,18.2,9.2,2.058,0.6519999999999999,5.4,4.6,0.4,4,55.2,2.6,,2.6,4.4,11.8,11.6,1.398,2.054,5.0,6.4,4.800000000000001,6.399999999999999,0.6599999999999999,0.4000000000000003,8.599999999999994,0.6,3.0,4.5,-1.5,0,0,0,36,16,2,15,21,-8,16,16,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387854,2026-01-16 18:00:00+00:00,61,2025,91,Monaco,97,Lorient,1,3,FT,4-2-2-2,3-4-2-1,4-2-2-2 vs 3-4-2-1,12,8,4,0.6,3,48.0,2.2,0.75,3.8,6.8,11.4,15.4,1.0699999999999998,1.948,5.4,3.0,0.8,2,41.4,1.0,0.0,4.2,2.2,12.8,9.0,1.448,0.638,2.4,6.0,-0.4000000000000003,-1.4000000000000004,-0.3780000000000001,3.0000000000000004,6.600000000000001,-0.2,6.0,4.0,2.0,0,0,0,23,19,9,12,-3,-9,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,low_stakes
1387856,2026-01-16 20:00:00+00:00,61,2025,85,Paris Saint Germain,79,Lille,3,0,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,6,4,2,1.0,1,63.4,1.0,0.0,7.8,3.8,20.4,8.6,2.116,0.716,5.8,3.8,0.8,2,49.0,1.6,1.3333333333333333,4.4,4.8,10.2,12.4,1.4739999999999998,1.5540000000000005,4.0,6.4,3.3999999999999995,10.2,0.6419999999999999,1.7999999999999998,14.4,0.1999999999999999,3.0,2.0,1.0,0,0,0,39,32,2,4,22,11,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387852,2026-01-17 16:00:00+00:00,61,2025,116,Lens,108,Auxerre,1,0,FT,3-4-2-1,5-3-2,3-4-2-1 vs 5-3-2,6,4,2,1.0,1,58.0,1.2,0.5,5.8,3.2,16.2,8.0,1.908,0.8459999999999999,6.6,2.2,1.0,1,41.8,2.2,2.0,4.8,4.2,13.0,10.2,1.766,1.2639999999999998,6.2,5.6,1.0,3.2,0.1419999999999999,0.3999999999999994,16.200000000000003,0.0,3.0,2.0,1.0,0,0,0,40,12,2,17,18,-13,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387859,2026-01-17 18:00:00+00:00,61,2025,96,Toulouse,84,Nice,5,1,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,4,7,-3,1.0,1,34.4,1.6,1.0,3.8,3.2,10.4,10.8,1.276,0.8719999999999999,3.8,5.4,0.4,4,51.8,1.6,1.0,4.4,6.4,12.8,12.4,1.366,1.814,5.8,3.8,-0.6000000000000005,-2.4000000000000004,-0.09,-2.0,-17.4,0.6,2.0,3.5,-1.5,0,0,0,23,18,8,14,2,-10,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387851,2026-01-17 20:05:00+00:00,61,2025,77,Angers,81,Marseille,2,5,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,2,2,0,1.0,1,49.0,1.4,0.0,4.6,5.0,10.0,14.6,1.072,1.342,3.2,6.4,0.6,2,59.2,1.8,2.0,6.0,5.8,13.6,11.8,1.546,1.6159999999999997,5.8,4.2,-1.4000000000000004,-3.6,-0.474,-2.6,-10.200000000000005,0.4,1.0,1.0,0.0,0,0,0,22,32,10,3,-2,19,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387858,2026-01-18 14:00:00+00:00,61,2025,95,Strasbourg,112,Metz,2,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,6,0,0.8,2,58.4,1.8,1.0,2.8,4.0,8.8,10.8,0.67,1.35,5.2,2.4,0.8,2,51.0,2.0,,3.6,6.0,9.0,14.6,0.7300000000000001,1.824,3.8,4.4,-0.8000000000000003,-0.1999999999999993,-0.06,1.4000000000000004,7.399999999999999,0.0,3.0,3.0,0.0,0,0,0,24,12,8,18,5,-20,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,mixed_stakes
1387855,2026-01-18 16:15:00+00:00,61,2025,83,Nantes,114,Paris FC,1,2,FT,3-4-3,5-4-1,3-4-3 vs 5-4-1,3,7,-4,0.6,3,41.6,2.0,0.5,4.0,5.6,9.4,15.6,1.374,1.622,1.6,6.4,0.4,4,50.8,1.8,,2.4,5.0,9.0,13.6,1.2040000000000002,2.246,3.6,6.0,1.6,0.4000000000000003,0.1699999999999997,-2.0,-9.199999999999996,0.1999999999999999,1.5,3.5,-2.0,0,0,0,14,16,16,15,-12,-9,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
1387857,2026-01-18 16:15:00+00:00,61,2025,94,Rennes,111,Le Havre,1,1,FT,3-1-4-2,3-4-1-2,3-1-4-2 vs 3-4-1-2,2,6,-4,1.0,1,50.8,1.5,0.3333333333333333,4.4,5.4,11.8,15.2,1.702,1.25,5.0,6.2,0.4,4,43.0,1.4,0.0,4.6,4.4,12.0,15.8,1.3079999999999998,1.8840000000000003,5.4,4.2,-0.1999999999999993,-0.1999999999999993,0.3940000000000001,-0.4000000000000003,7.799999999999997,0.6,1.0,3.0,-2.0,0,0,0,30,18,6,14,5,-8,17,17,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,standard
