fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5,home_expected_goals,away_expected_goals,home_team_formation_matches_before,home_team_formation_win_rate_before,home_team_formation_draw_rate_before,home_team_formation_loss_rate_before,home_team_formation_xg_for_avg_before,home_team_formation_xg_against_avg_before,home_team_formation_goal_diff_avg_before,away_team_formation_matches_before,away_team_formation_win_rate_before,away_team_formation_draw_rate_before,away_team_formation_loss_rate_before,away_team_formation_xg_for_avg_before,away_team_formation_xg_against_avg_before,away_team_formation_goal_diff_avg_before,formation_matchup_matches_before,formation_matchup_home_win_rate_before,formation_matchup_draw_rate_before,formation_matchup_away_win_rate_before,formation_matchup_avg_total_goals_before,formation_matchup_avg_xg_total_before,home_formation_signal_strength,away_formation_signal_strength,matchup_signal_strength
1387765,2025-10-19 18:45:00+00:00,61,2025,83,Nantes,79,Lille,0,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,4,-1,0.6,2,46.0,1.4,,2.4,5.6,10.4,15.6,0.99,1.482,3.6,6.6,0.8,2,56.6,2.6,0.0,5.0,3.8,16.0,10.4,1.944,1.5739999999999998,6.2,4.4,-2.6,-5.6,-0.9540000000000002,-2.6,-10.6,-0.2,0.45,2.6,2,0.5,0.5,0.0,0.97,1.3900000000000001,0.5,6,0.5,0.16666666666666666,0.3333333333333333,2.268333333333334,1.6049999999999998,0.6666666666666666,2,0.5,0.5,0.0,5.5,4.34,weak,medium,weak
1387777,2025-10-24 18:45:00+00:00,61,2025,114,Paris FC,83,Nantes,1,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,4,3,1,0.6,2,57.4,1.4,1.0,3.6,4.6,11.4,12.2,1.3059999999999998,1.7019999999999995,2.8,5.8,0.6,2,44.8,1.4,,2.4,5.8,11.2,17.4,0.9840000000000002,1.866,4.0,6.6,1.2000000000000002,0.200000000000001,0.3219999999999996,-1.2000000000000002,12.6,0.0,1.19,0.9,0,,,,,,,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7966666666666667,1.7933333333333337,-0.3333333333333333,4,0.75,0.0,0.25,2.5,3.2675,weak,weak,weak
1387772,2025-10-25 15:00:00+00:00,61,2025,106,Stade Brestois 29,85,Paris Saint Germain,0,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,2,2,0,0.8,2,45.6,1.2,0.0,5.0,3.4,13.2,11.4,1.852,1.142,5.2,5.4,0.8,2,67.0,1.2,,6.6,3.4,15.8,10.6,1.536,1.162,4.2,3.4,-1.5999999999999996,-2.6000000000000014,0.3159999999999998,1.0,-21.4,0.0,1.62,2.07,4,0.5,0.5,0.0,1.6724999999999999,1.04,1.25,7,0.7142857142857143,0.2857142857142857,0.0,1.8442857142857143,1.0385714285714285,1.2857142857142858,5,0.6,0.0,0.4,2.6,3.032,weak,medium,medium
1387776,2025-10-25 17:00:00+00:00,61,2025,91,Monaco,96,Toulouse,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,7,4,3,0.4,4,57.4,2.6,0.3333333333333333,4.2,3.6,13.0,12.2,2.14,1.546,5.0,5.8,0.8,2,40.6,3.4,0.3333333333333333,4.8,2.6,14.4,10.6,1.7920000000000005,1.134,4.2,4.6,-0.5999999999999996,-1.4000000000000004,0.3479999999999994,0.7999999999999998,16.799999999999997,-0.4,3.08,0.68,1,0.0,1.0,0.0,1.88,1.77,0.0,1,0.0,1.0,0.0,2.1,1.46,0.0,0,,,,,,weak,weak,weak
1387773,2025-10-25 19:05:00+00:00,61,2025,116,Lens,81,Marseille,2,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,3,4,-1,1.0,1,37.8,3.0,1.0,3.6,3.2,11.4,14.4,1.556,1.278,4.8,5.4,0.8,2,60.0,3.0,0.0,7.6,2.2,15.8,7.4,2.464,0.562,5.0,2.6,-4.0,-4.4,-0.908,-0.2000000000000001,-22.200000000000003,0.1999999999999999,1.8,0.66,8,0.625,0.125,0.25,1.7775,1.34625,0.625,1,1.0,0.0,0.0,1.14,0.67,1.0,1,1.0,0.0,0.0,1.0,3.7600000000000002,medium,weak,weak
1387774,2025-10-26 14:00:00+00:00,61,2025,79,Lille,112,Metz,6,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,6,-1,0.8,2,57.4,2.8,0.0,3.8,4.0,16.6,10.8,1.766,1.364,6.4,4.8,0.8,2,53.4,0.75,1.0,2.2,5.6,6.0,14.6,0.916,2.258,3.6,4.4,1.5999999999999996,10.6,0.85,2.8000000000000003,4.0,0.0,2.92,1.29,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.3157142857142863,1.4399999999999997,0.8571428571428571,0,,,,,,,6,0.5,0.0,0.5,2.6666666666666665,3.141666666666667,medium,weak,medium
1387770,2025-10-26 16:15:00+00:00,61,2025,77,Angers,97,Lorient,2,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,6,-3,0.4,3,42.2,1.6,,2.4,5.8,10.4,12.2,1.204,2.338,6.6,4.0,1.0,1,41.2,3.2,0.5,4.6,3.6,10.2,10.2,1.1,1.652,2.8,4.6,-2.2,0.200000000000001,0.1039999999999998,3.8,1.0,-0.6,0.93,1.99,3,0.0,1.0,0.0,1.7566666666666666,1.6833333333333333,0.0,6,0.16666666666666666,0.3333333333333333,0.5,1.1666666666666667,1.9583333333333333,-1.6666666666666667,5,0.6,0.4,0.0,3.6,3.53,weak,medium,medium
1387771,2025-10-26 16:15:00+00:00,61,2025,108,Auxerre,111,Le Havre,0,1,FT,3-4-2-1,4-1-3-2,3-4-2-1 vs 4-1-3-2,2,1,1,1.0,1,42.4,2.4,0.6666666666666666,2.4,5.0,10.4,13.4,1.0699999999999998,1.592,3.4,5.0,0.4,4,45.4,2.0,0.5,2.0,5.0,10.2,10.2,1.116,1.668,3.8,3.2,0.3999999999999999,0.200000000000001,-0.0460000000000002,-0.3999999999999999,-3.0,0.6,0.61,0.94,0,,,,,,,0,,,,,,,0,,,,,,weak,weak,weak
1387778,2025-10-26 16:15:00+00:00,61,2025,94,Rennes,84,Nice,1,2,FT,4-4-2,3-4-1-2,4-4-2 vs 3-4-1-2,0,5,-5,1.0,1,56.2,2.0,0.0,4.2,3.4,14.6,10.8,1.578,1.616,5.4,3.4,0.4,3,46.0,2.0,1.0,4.6,4.8,13.0,17.4,1.358,2.198,5.4,6.6,-0.3999999999999994,1.5999999999999996,0.2200000000000002,0.0,10.200000000000005,0.6,1.74,0.73,0,,,,,,,1,0.0,1.0,0.0,0.96,1.84,0.0,0,,,,,,weak,weak,weak
1387775,2025-10-26 19:45:00+00:00,61,2025,80,Lyon,95,Strasbourg,2,1,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,3,6,-3,0.8,2,60.6,2.2,1.0,4.4,3.4,14.2,13.2,1.72,1.3239999999999998,7.8,3.6,0.4,4,44.6,2.4,1.0,6.2,5.2,11.2,14.0,2.3960000000000004,1.452,2.8,4.0,-1.7999999999999998,3.0,-0.6760000000000004,5.0,16.0,0.4,1.67,0.49,1,1.0,0.0,0.0,0.52,1.47,1.0,0,,,,,,,2,0.5,0.5,0.0,2.5,2.455,weak,weak,weak
1387779,2025-10-29 18:00:00+00:00,61,2025,111,Le Havre,106,Stade Brestois 29,1,0,FT,3-1-4-2,4-3-3,3-1-4-2 vs 4-3-3,1,2,-1,0.4,4,45.0,2.2,1.0,2.6,4.2,10.0,11.2,1.174,1.5180000000000002,4.2,5.0,1.0,1,41.4,1.4,,3.8,4.2,10.2,13.6,1.6619999999999997,1.246,4.4,6.6,-1.1999999999999995,-0.1999999999999993,-0.4879999999999997,-0.2000000000000001,3.6000000000000014,-0.6,1.01,0.55,0,,,,,,,4,0.0,0.25,0.75,1.6574999999999998,2.1100000000000003,-1.25,0,,,,,,weak,weak,weak
1387780,2025-10-29 18:00:00+00:00,61,2025,97,Lorient,85,Paris Saint Germain,1,1,FT,5-4-1,4-3-3,5-4-1 vs 4-3-3,6,3,3,1.0,1,48.2,2.8,0.0,5.2,2.8,14.0,8.6,1.4700000000000002,1.386,4.0,2.8,0.8,2,68.4,1.2,,7.0,3.2,16.6,10.0,1.736,1.254,4.8,3.2,-1.7999999999999998,-2.6000000000000014,-0.2659999999999998,-0.7999999999999998,-20.200000000000003,0.1999999999999999,0.23,1.49,0,,,,,,,8,0.75,0.25,0.0,1.8725,1.11125,1.5,1,0.0,0.0,1.0,9.0,4.84,weak,medium,weak
1387782,2025-10-29 18:00:00+00:00,61,2025,112,Metz,116,Lens,2,0,FT,4-1-4-1,3-4-2-1,4-1-4-1 vs 3-4-2-1,7,3,4,0.8,2,50.0,1.25,1.0,2.0,7.2,6.2,17.2,0.8320000000000001,2.388,4.4,5.2,1.0,1,37.6,3.2,1.0,4.0,2.6,10.8,15.0,1.684,1.1960000000000002,5.0,6.2,-2.0,-4.6000000000000005,-0.8519999999999999,-0.5999999999999996,12.4,-0.1999999999999999,3.42,1.32,0,,,,,,,9,0.6666666666666666,0.1111111111111111,0.2222222222222222,1.78,1.27,0.6666666666666666,2,0.5,0.0,0.5,3.5,3.075,weak,medium,weak
1387784,2025-10-29 18:00:00+00:00,61,2025,84,Nice,79,Lille,2,0,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,7,4,3,0.4,3,42.6,2.0,1.0,3.6,5.6,10.8,18.4,1.154,2.396,4.6,7.2,0.8,2,55.8,3.0,,5.2,4.0,17.2,11.0,1.908,1.4600000000000002,6.4,5.2,-1.6,-6.399999999999999,-0.7540000000000002,-1.8000000000000007,-13.199999999999996,-0.4,1.77,0.99,2,0.5,0.5,0.0,0.845,1.79,0.5,8,0.625,0.125,0.25,2.3912500000000003,1.4212500000000001,1.375,0,,,,,,weak,medium,weak
1387781,2025-10-29 20:05:00+00:00,61,2025,81,Marseille,77,Angers,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,3,3,0.6,2,59.4,3.0,0.0,6.6,3.0,16.2,8.2,2.144,0.8940000000000001,4.6,3.4,0.4,3,40.6,1.6,,2.4,5.6,9.8,15.0,0.936,2.394,6.2,4.4,4.199999999999999,6.399999999999999,1.2080000000000002,-1.6000000000000003,18.8,0.1999999999999999,1.33,1.04,6,0.8333333333333334,0.0,0.16666666666666666,2.4633333333333334,1.045,2.3333333333333335,4,0.25,0.75,0.0,1.5499999999999998,1.76,0.5,4,0.5,0.25,0.25,2.25,3.625,medium,weak,weak
1387783,2025-10-29 20:05:00+00:00,61,2025,83,Nantes,91,Monaco,3,5,FT,4-3-3,3-1-4-2,4-3-3 vs 3-1-4-2,4,7,-3,0.6,2,43.0,1.8,,2.4,4.8,10.6,16.4,1.014,1.754,3.6,6.8,0.4,4,54.8,2.0,0.5,4.6,3.6,13.2,12.4,2.4720000000000004,1.548,3.8,5.8,-2.2,-2.6,-1.4580000000000004,-0.1999999999999997,-11.799999999999995,0.1999999999999999,1.62,4.31,4,0.5,0.25,0.25,0.8225,1.6425,0.0,0,,,,,,,0,,,,,,weak,weak,weak
1387785,2025-10-29 20:05:00+00:00,61,2025,114,Paris FC,80,Lyon,3,3,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,4,3,1,0.6,3,60.2,1.4,,3.4,3.6,12.8,9.8,1.234,1.368,4.2,5.0,0.6,2,59.8,1.8,0.0,4.0,2.8,14.2,10.0,1.7120000000000002,0.984,7.8,3.0,-0.6000000000000001,-1.3999999999999986,-0.4780000000000002,-3.6,0.4000000000000057,0.0,0.62,1.25,5,0.4,0.2,0.4,1.536,1.6460000000000001,-0.2,7,0.5714285714285714,0.0,0.42857142857142855,2.185714285714286,1.1228571428571428,0.2857142857142857,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.333333333333333,3.91,medium,medium,weak
1387786,2025-10-29 20:05:00+00:00,61,2025,95,Strasbourg,108,Auxerre,3,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,4,1,0.4,4,45.2,2.8,1.0,5.2,5.6,10.8,13.6,2.2220000000000004,1.656,2.4,4.2,0.8,2,46.0,2.2,0.5,2.6,5.2,11.4,12.6,1.058,1.4959999999999998,5.0,4.4,2.6,-0.5999999999999996,1.1640000000000004,-2.6,-0.7999999999999972,-0.4,4.06,0.43,4,0.5,0.25,0.25,2.5700000000000003,1.3424999999999998,1.25,1,0.0,0.0,1.0,0.61,0.94,-1.0,2,1.0,0.0,0.0,2.0,3.1100000000000003,weak,weak,weak
1387787,2025-10-29 20:05:00+00:00,61,2025,96,Toulouse,94,Rennes,2,2,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,3,3,0,0.6,2,43.8,3.4,0.0,4.4,2.6,14.6,9.4,1.7659999999999996,1.308,4.0,3.6,0.8,2,58.2,2.6,0.0,4.6,3.0,13.8,10.8,1.488,1.42,5.8,3.2,-0.1999999999999993,0.7999999999999989,0.2779999999999996,-1.7999999999999998,-14.400000000000006,-0.2,1.55,1.58,2,0.0,0.5,0.5,1.3900000000000001,2.27,-0.5,7,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.3471428571428572,1.7642857142857142,-0.2857142857142857,2,1.0,0.0,0.0,2.5,2.355,weak,medium,weak
1387794,2025-11-01 16:00:00+00:00,61,2025,85,Paris Saint Germain,84,Nice,1,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,1,7,-6,1.0,1,70.4,1.4,,7.6,3.4,17.2,9.2,1.9,1.072,5.8,2.2,0.6,2,36.6,2.0,1.0,3.6,5.4,8.2,20.4,1.042,2.188,3.6,9.4,4.0,9.0,0.8579999999999999,2.2,33.800000000000004,0.4,2.29,0.48,9,0.6666666666666666,0.3333333333333333,0.0,1.8299999999999998,1.0133333333333334,1.3333333333333333,0,,,,,,,1,1.0,0.0,0.0,2.0,2.48,medium,weak,weak
1387792,2025-11-01 18:00:00+00:00,61,2025,91,Monaco,114,Paris FC,0,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,7,4,3,0.4,4,56.6,3.2,0.5,5.2,4.0,13.8,14.4,2.6339999999999995,1.44,3.6,5.0,0.8,2,58.4,2.4,1.0,2.8,3.6,11.4,9.6,1.038,1.142,4.2,5.0,2.4000000000000004,2.4000000000000004,1.5959999999999994,-0.6000000000000001,-1.7999999999999972,-0.4,0.61,0.85,2,0.5,0.5,0.0,2.48,1.225,0.5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.383333333333333,1.58,-0.16666666666666666,5,0.6,0.4,0.0,3.2,3.314,weak,medium,medium
1387788,2025-11-01 20:05:00+00:00,61,2025,108,Auxerre,81,Marseille,0,1,FT,5-4-1,3-5-2,5-4-1 vs 3-5-2,3,7,-4,0.6,2,45.2,2.2,0.0,2.6,6.4,11.4,13.6,0.994,1.842,5.0,4.4,0.8,2,64.8,2.75,0.0,7.6,3.2,16.6,8.2,2.1820000000000004,0.968,3.8,3.8,-5.0,-5.200000000000001,-1.1880000000000004,1.2000000000000002,-19.599999999999994,-0.2,1.17,0.52,6,0.3333333333333333,0.16666666666666666,0.5,1.1316666666666666,1.555,-0.3333333333333333,0,,,,,,,0,,,,,,medium,weak,weak
1387795,2025-11-02 14:00:00+00:00,61,2025,94,Rennes,95,Strasbourg,4,1,FT,3-5-2,3-4-2-1,3-5-2 vs 3-4-2-1,1,4,-3,0.8,2,55.8,2.8,0.0,4.8,3.0,14.4,10.6,1.53,1.308,6.6,3.4,0.6,3,50.2,2.0,1.0,6.2,4.6,12.8,11.2,2.558,1.422,2.8,4.0,-1.4000000000000004,1.5999999999999996,-1.0279999999999998,3.8,5.599999999999994,0.2,2.35,1.6,8,0.125,0.75,0.125,1.37625,1.7375,-0.25,5,0.6,0.2,0.2,2.868,1.1599999999999997,1.6,1,0.0,1.0,0.0,0.0,2.23,medium,medium,weak
1387790,2025-11-02 16:15:00+00:00,61,2025,116,Lens,97,Lorient,3,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,1,6,-5,1.0,1,40.8,3.4,0.6666666666666666,3.2,3.4,9.8,14.8,1.24,1.5,5.2,4.6,0.8,2,44.6,1.6,0.0,4.8,4.0,13.4,9.0,1.2740000000000002,1.19,3.6,3.2,-1.5999999999999996,-3.6,-0.0340000000000002,1.6,-3.800000000000004,0.1999999999999999,2.09,1.82,10,0.6,0.1,0.3,1.734,1.4849999999999999,0.4,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.2842857142857143,1.8114285714285714,-1.7142857142857142,3,1.0,0.0,0.0,2.3333333333333335,3.5700000000000003,strong,medium,weak
1387791,2025-11-02 16:15:00+00:00,61,2025,79,Lille,77,Angers,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,4,1,0.8,2,57.0,3.0,,5.4,3.6,18.0,9.6,1.7260000000000002,1.106,7.0,4.8,0.6,3,42.2,1.4,,3.2,5.8,10.2,14.0,0.908,2.2980000000000005,6.4,3.2,2.2,7.800000000000001,0.8180000000000001,0.5999999999999996,14.799999999999995,0.2,2.04,0.37,9,0.5555555555555556,0.1111111111111111,0.3333333333333333,2.2355555555555555,1.46,1.0,5,0.2,0.8,0.0,1.448,1.6740000000000002,0.4,5,0.4,0.4,0.2,2.6,3.374,medium,medium,medium
1387793,2025-11-02 16:15:00+00:00,61,2025,83,Nantes,112,Metz,0,2,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,4,8,-4,0.8,2,44.0,2.0,,2.6,5.8,11.0,18.6,0.916,2.342,3.0,6.6,0.6,3,47.8,2.0,1.0,2.8,6.4,7.8,16.0,1.084,1.952,3.8,5.4,-0.1999999999999997,3.2,-0.168,-0.7999999999999998,-3.799999999999997,0.2,0.81,1.34,5,0.0,0.4,0.6,0.718,1.568,-0.6,3,0.0,0.3333333333333333,0.6666666666666666,1.37,2.75,-1.3333333333333333,0,,,,,,medium,weak,weak
1387796,2025-11-02 16:15:00+00:00,61,2025,96,Toulouse,111,Le Havre,0,0,FT,3-4-2-1,4-1-3-2,3-4-2-1 vs 4-1-3-2,3,1,2,0.6,2,42.8,2.6,0.0,4.6,3.4,15.0,10.4,1.61,1.474,4.2,4.6,0.4,4,42.2,1.8,1.0,2.8,3.8,10.0,11.2,0.882,1.386,4.0,4.8,1.7999999999999998,5.0,0.7280000000000001,0.2000000000000001,0.5999999999999943,0.1999999999999999,1.12,1.3,3,0.0,0.6666666666666666,0.3333333333333333,1.4433333333333334,2.04,-0.3333333333333333,1,1.0,0.0,0.0,0.94,0.61,1.0,1,0.0,0.0,1.0,1.0,1.5499999999999998,weak,weak,weak
1387789,2025-11-02 19:45:00+00:00,61,2025,106,Stade Brestois 29,80,Lyon,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,1,4,-3,0.8,2,44.6,1.8,,3.2,4.0,9.6,12.0,1.366,0.982,4.2,6.2,0.6,2,56.0,1.8,0.5,3.8,3.0,12.4,10.2,1.6,0.8720000000000001,6.8,3.0,-0.5999999999999996,-2.8000000000000007,-0.2339999999999999,-2.6,-11.4,0.2,1.49,0.2,5,0.4,0.4,0.2,1.6619999999999997,1.246,0.4,8,0.5,0.125,0.375,2.06875,1.06,0.25,6,0.5,0.3333333333333333,0.16666666666666666,2.3333333333333335,3.2133333333333334,medium,medium,medium
1387804,2025-11-07 19:45:00+00:00,61,2025,114,Paris FC,94,Rennes,0,1,FT,5-4-1,3-5-2,5-4-1 vs 3-5-2,3,2,1,0.8,2,56.2,2.6,1.0,2.4,2.8,10.6,9.4,0.8400000000000001,1.072,3.6,4.6,0.8,2,50.6,2.4,,5.6,3.0,14.2,12.0,1.762,1.42,6.2,3.6,-3.2,-3.6,-0.922,-2.6,5.600000000000001,0.0,1.98,0.75,0,,,,,,,9,0.2222222222222222,0.6666666666666666,0.1111111111111111,1.4844444444444445,1.7222222222222223,0.1111111111111111,1,0.0,0.0,1.0,1.0,1.69,weak,medium,weak
1387801,2025-11-08 16:00:00+00:00,61,2025,81,Marseille,106,Stade Brestois 29,3,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,1,5,0.6,3,63.0,2.75,0.5,6.2,3.8,14.6,8.2,1.882,0.93,3.6,3.4,0.8,2,46.0,1.8,0.0,3.2,4.0,10.8,10.6,1.352,0.926,5.8,4.4,3.0,3.799999999999999,0.53,-2.2,17.0,-0.2,3.46,0.74,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,2.301428571428571,1.0442857142857143,2.0,6,0.3333333333333333,0.5,0.16666666666666666,1.633333333333333,1.0716666666666668,0.3333333333333333,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,2.0,2.995714285714286,medium,medium,medium
1387798,2025-11-08 18:00:00+00:00,61,2025,111,Le Havre,83,Nantes,1,1,FT,4-1-3-2,4-3-3,4-1-3-2 vs 4-3-3,1,4,-3,0.4,4,43.6,1.8,1.0,3.0,4.2,9.8,13.4,1.088,1.5160000000000002,3.2,6.0,0.6,2,43.6,1.6,,3.0,5.8,11.8,17.4,0.786,2.19,3.8,7.4,0.0,-2.0,0.3019999999999998,-0.5999999999999996,0.0,-0.1999999999999999,0.94,0.21,2,0.5,0.5,0.0,1.12,0.865,0.5,5,0.4,0.2,0.4,0.982,2.1759999999999997,-0.4,0,,,,,,weak,medium,weak
1387803,2025-11-08 20:05:00+00:00,61,2025,91,Monaco,116,Lens,1,4,FT,3-1-4-2,3-4-2-1,3-1-4-2 vs 3-4-2-1,6,0,6,0.6,3,57.0,3.2,0.0,5.0,2.6,14.8,12.4,2.572,1.214,3.4,5.0,1.0,1,45.8,3.2,0.5,4.0,3.6,9.0,14.4,1.45,1.626,5.8,4.2,1.0,5.800000000000001,1.122,-2.4,11.200000000000005,-0.4,2.83,3.16,1,1.0,0.0,0.0,4.31,1.62,2.0,11,0.6363636363636364,0.09090909090909091,0.2727272727272727,1.7663636363636364,1.5154545454545454,0.6363636363636364,0,,,,,,weak,strong,weak
1387799,2025-11-09 14:00:00+00:00,61,2025,97,Lorient,96,Toulouse,1,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,3,2,0.8,2,43.6,1.6,,3.8,4.8,12.0,9.8,1.2420000000000002,1.424,4.4,3.8,0.6,2,42.8,2.4,0.0,3.6,3.6,14.6,9.8,1.414,1.442,6.0,4.2,0.1999999999999997,-2.6,-0.1719999999999997,-1.5999999999999996,0.8000000000000043,0.2,1.36,1.32,8,0.125,0.25,0.625,1.35125,1.8462500000000002,-1.875,4,0.0,0.75,0.25,1.3625,1.855,-0.25,4,1.0,0.0,0.0,2.5,3.6550000000000002,medium,weak,weak
1387797,2025-11-09 16:15:00+00:00,61,2025,77,Angers,108,Auxerre,2,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,1,5,-4,0.8,2,40.0,1.2,,3.0,6.0,9.2,15.6,0.8860000000000001,2.394,4.6,4.2,0.6,2,48.2,2.4,0.5,2.8,5.2,10.8,11.8,1.086,1.592,4.6,4.0,0.2000000000000001,-1.6000000000000014,-0.1999999999999997,0.0,-8.200000000000003,0.2,0.66,0.7,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.2683333333333333,1.735,0.16666666666666666,0,,,,,,,7,0.5714285714285714,0.0,0.42857142857142855,3.2857142857142856,3.2942857142857145,medium,weak,medium
1387802,2025-11-09 16:15:00+00:00,61,2025,112,Metz,84,Nice,2,1,FT,4-2-3-1,3-4-1-2,4-2-3-1 vs 3-4-1-2,5,4,1,0.4,4,46.8,2.25,1.0,4.2,6.8,9.2,17.2,1.258,2.06,4.0,5.8,0.4,3,32.4,2.0,1.0,3.0,6.4,7.0,23.4,0.946,2.278,2.8,10.6,1.2000000000000002,2.1999999999999997,0.3119999999999999,1.2000000000000002,14.4,0.0,1.58,0.95,4,0.25,0.25,0.5,1.3625,2.265,-0.5,3,0.6666666666666666,0.3333333333333333,0.0,1.1533333333333333,1.5233333333333334,1.0,0,,,,,,weak,weak,weak
1387805,2025-11-09 16:15:00+00:00,61,2025,95,Strasbourg,79,Lille,2,0,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,5,5,0,0.8,2,54.0,1.8,1.0,6.4,4.0,15.0,10.6,2.606,1.488,2.8,4.4,0.8,2,57.0,2.4,,5.6,3.4,18.2,9.8,1.84,1.076,8.2,4.4,0.8000000000000007,-3.1999999999999997,0.766,-5.4,-3.0,0.0,1.07,0.28,0,,,,,,,10,0.6,0.1,0.3,2.216,1.351,1.0,1,1.0,0.0,0.0,2.0,2.76,weak,strong,weak
1387800,2025-11-09 19:45:00+00:00,61,2025,80,Lyon,85,Paris Saint Germain,2,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,4,3,0.8,2,56.8,1.0,0.6666666666666666,3.8,3.0,12.2,10.0,1.536,0.876,6.4,4.8,1.0,1,72.6,1.8,,7.6,3.2,19.8,7.8,2.004,1.0260000000000002,7.0,1.4,-3.8,-7.600000000000001,-0.4679999999999999,-0.5999999999999996,-15.799999999999995,-0.1999999999999999,0.69,1.42,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.8611111111111112,1.1077777777777778,0.2222222222222222,10,0.7,0.3,0.0,1.876,0.9600000000000002,1.3,8,0.625,0.0,0.375,3.125,3.0525,medium,strong,medium
1387811,2025-11-21 19:45:00+00:00,61,2025,84,Nice,81,Marseille,1,5,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,5,0,0.6,3,35.8,2.2,,3.4,5.6,7.4,21.2,0.906,1.998,2.0,10.6,0.6,3,63.4,2.2,0.5,5.8,4.0,14.2,8.2,2.032,1.046,4.0,3.0,-2.4,-6.799999999999999,-1.126,-2.0,-27.6,0.0,1.19,2.86,2,0.5,0.5,0.0,0.875,3.185,0.5,8,0.75,0.125,0.125,2.44625,1.00625,2.125,1,1.0,0.0,0.0,5.0,3.99,weak,medium,weak
1387808,2025-11-22 16:00:00+00:00,61,2025,116,Lens,95,Strasbourg,1,0,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,2,3,-1,1.0,1,47.2,2.2,0.0,5.6,4.4,11.6,14.0,2.0,1.85,6.2,4.8,0.6,3,49.2,2.2,0.5,4.4,4.6,12.4,10.8,1.874,1.48,2.6,4.2,1.1999999999999993,-0.8000000000000007,0.1260000000000001,3.6,-2.0,0.4,1.92,0.46,12,0.6666666666666666,0.08333333333333333,0.25,1.8825,1.625,0.8333333333333334,6,0.5,0.16666666666666666,0.3333333333333333,2.6566666666666667,1.3583333333333332,0.8333333333333334,5,0.8,0.2,0.0,2.4,3.46,strong,medium,medium
