fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5,home_expected_goals,away_expected_goals,home_team_formation_matches_before,home_team_formation_win_rate_before,home_team_formation_draw_rate_before,home_team_formation_loss_rate_before,home_team_formation_xg_for_avg_before,home_team_formation_xg_against_avg_before,home_team_formation_goal_diff_avg_before,away_team_formation_matches_before,away_team_formation_win_rate_before,away_team_formation_draw_rate_before,away_team_formation_loss_rate_before,away_team_formation_xg_for_avg_before,away_team_formation_xg_against_avg_before,away_team_formation_goal_diff_avg_before,formation_matchup_matches_before,formation_matchup_home_win_rate_before,formation_matchup_draw_rate_before,formation_matchup_away_win_rate_before,formation_matchup_avg_total_goals_before,formation_matchup_avg_xg_total_before,home_formation_signal_strength,away_formation_signal_strength,matchup_signal_strength
1213783,2024-09-22 18:45:00+00:00,61,2024,80,Lyon,81,Marseille,2,3,FT,3-5-2,4-2-3-1,3-5-2 vs 4-2-3-1,0,5,-5,0.5,3,46.25,2.0,0.0,4.25,6.75,11.25,17.5,1.3925,2.02,6.0,5.0,1.0,1,62.0,2.25,0.5,6.25,3.75,12.5,9.5,1.765,1.31,1.5,3.25,-2.0,-1.25,-0.3724999999999998,4.5,-15.75,-0.5,3.01,0.79,2,0.5,0.5,0.0,1.74,1.8850000000000002,0.5,4,0.75,0.25,0.0,1.765,1.31,2.0,0,,,,,,weak,weak,weak
1213794,2024-09-27 17:00:00+00:00,61,2024,108,Auxerre,106,Stade Brestois 29,3,0,FT,5-3-2,4-3-3,5-3-2 vs 4-3-3,0,0,0,0.4,4,49.6,3.25,1.0,4.4,5.8,11.8,14.6,1.096,2.088,4.6,5.4,0.8,2,44.2,2.2,0.0,5.2,4.8,11.2,13.2,1.34,2.2339999999999995,3.8,3.8,-0.7999999999999998,0.6000000000000014,-0.244,0.7999999999999998,5.399999999999999,-0.4,2.57,0.8,0,,,,,,,4,0.25,0.0,0.75,1.5675000000000001,2.0999999999999996,-1.0,0,,,,,,weak,weak,weak
1213793,2024-09-27 19:00:00+00:00,61,2024,85,Paris Saint Germain,94,Rennes,3,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,0,0,0,1.0,1,69.6,1.2,,8.2,2.6,17.2,6.8,2.752,0.704,6.6,2.2,0.4,4,45.2,2.0,,6.0,4.0,14.2,12.0,1.318,1.012,4.8,3.8,2.1999999999999997,3.0,1.4339999999999995,1.7999999999999998,24.39999999999999,0.6,3.05,1.5,5,0.8,0.2,0.0,2.752,0.704,2.6,1,0.0,1.0,0.0,1.37,0.56,0.0,0,,,,,,medium,weak,weak
1213795,2024-09-28 15:00:00+00:00,61,2024,116,Lens,84,Nice,0,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,0,0,0,1.0,1,52.8,2.5,1.0,4.8,3.4,12.8,10.4,1.61,0.8420000000000002,4.6,5.6,0.8,2,52.4,2.5,0.5,6.0,4.8,12.8,12.6,2.2020000000000004,1.0699999999999998,4.2,2.8,-1.2000000000000002,0.0,-0.5920000000000003,0.3999999999999994,0.3999999999999986,0.1999999999999999,1.99,1.15,0,,,,,,,0,,,,,,,1,0.0,1.0,0.0,2.0,2.32,weak,weak,weak
1213797,2024-09-28 17:00:00+00:00,61,2024,111,Le Havre,79,Lille,0,3,FT,5-4-1,4-2-3-1,5-4-1 vs 4-2-3-1,0,0,0,0.6,3,39.6,2.2,0.0,4.0,5.8,10.8,13.6,1.226,1.5720000000000005,3.4,4.8,0.4,3,62.2,1.8,0.0,5.4,4.6,14.6,8.2,1.6740000000000002,1.546,6.0,2.0,-1.4000000000000004,-3.799999999999999,-0.4480000000000002,-2.6,-22.6,0.1999999999999999,0.41,3.58,3,0.6666666666666666,0.0,0.3333333333333333,1.7833333333333332,1.0033333333333332,0.6666666666666666,1,0.0,1.0,0.0,2.75,3.23,0.0,1,1.0,0.0,0.0,4.0,3.34,weak,weak,weak
1213799,2024-09-28 19:00:00+00:00,61,2024,91,Monaco,82,Montpellier,2,1,FT,4-2-2-2,4-2-3-1,4-2-2-2 vs 4-2-3-1,0,0,0,0.6,2,61.0,1.2,1.0,5.6,2.6,16.6,9.0,2.144,0.77,6.0,3.2,0.8,2,49.0,3.2,,4.2,6.2,10.4,13.8,1.066,1.754,6.2,5.0,1.3999999999999997,6.200000000000001,1.078,-0.2000000000000001,12.0,-0.2,3.25,0.88,0,,,,,,,4,0.25,0.25,0.5,1.175,1.2375,-1.0,0,,,,,,weak,weak,weak
1213798,2024-09-29 13:00:00+00:00,61,2024,96,Toulouse,80,Lyon,1,2,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,0,0,0,0.8,2,46.2,1.8,1.0,3.6,3.4,11.2,9.2,1.5539999999999998,0.646,5.0,4.2,0.6,3,49.6,2.5,0.0,5.2,6.4,13.4,15.8,1.716,1.7740000000000002,6.8,4.6,-1.6,-2.200000000000001,-0.1620000000000001,-1.7999999999999998,-3.3999999999999986,0.2,0.94,0.42,4,0.25,0.25,0.5,1.5150000000000001,0.6900000000000001,-0.5,1,0.0,0.0,1.0,2.06,2.05,-3.0,1,0.0,0.0,1.0,4.0,4.0,weak,weak,weak
1213796,2024-09-29 15:00:00+00:00,61,2024,83,Nantes,1063,Saint Etienne,2,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,0,0,0,1.0,1,41.4,2.8,0.0,4.0,3.6,11.0,9.8,1.108,1.02,4.6,7.2,0.6,3,44.0,2.2,,3.2,7.2,10.8,17.6,0.6599999999999999,2.686,2.4,5.2,0.7999999999999998,0.1999999999999993,0.4480000000000002,2.2,-2.6000000000000014,0.4,1.8,1.02,5,0.4,0.4,0.2,1.108,1.02,0.6,1,0.0,0.0,1.0,0.32,4.73,-8.0,2,0.0,0.5,0.5,3.5,3.045,medium,weak,weak
1213800,2024-09-29 15:00:00+00:00,61,2024,77,Angers,93,Reims,1,3,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,0,0,0,0.6,2,45.8,2.2,0.0,3.0,5.4,8.8,10.8,0.8319999999999999,1.446,5.0,5.0,1.0,1,39.0,1.6,1.0,3.0,6.4,9.0,17.0,0.6319999999999999,1.836,2.6,5.2,0.0,-0.1999999999999993,0.1999999999999999,2.4,6.799999999999997,-0.4,1.12,2.91,2,0.0,1.0,0.0,0.885,1.44,0.0,0,,,,,,,4,0.25,0.25,0.5,2.5,2.1775,weak,weak,weak
1213792,2024-09-29 18:45:00+00:00,61,2024,95,Strasbourg,81,Marseille,1,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,0,0,0,0.2,5,51.4,2.6,,6.2,6.2,11.8,13.8,1.968,1.818,3.8,7.6,1.0,1,57.0,2.4,0.6666666666666666,6.0,4.8,11.8,12.0,1.5699999999999998,1.65,1.8,4.6,0.2000000000000001,0.0,0.3980000000000001,2.0,-5.600000000000001,-0.8,1.31,0.5,0,,,,,,,5,0.8,0.2,0.0,1.5699999999999998,1.65,1.8,5,0.2,0.2,0.6,2.8,2.5480000000000005,weak,medium,medium
1213806,2024-10-04 18:45:00+00:00,61,2024,81,Marseille,77,Angers,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,4,1,1.0,1,58.8,2.4,0.6666666666666666,5.6,4.6,12.4,12.8,1.194,1.648,2.4,5.2,0.6,2,48.2,2.0,0.0,3.0,6.6,10.0,13.0,0.978,1.782,4.6,5.2,2.6,2.4000000000000004,0.2159999999999998,-2.2,10.599999999999994,0.4,0.89,0.83,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.3916666666666666,1.5933333333333335,1.3333333333333333,3,0.0,0.6666666666666666,0.3333333333333333,0.9633333333333334,1.93,-0.6666666666666666,6,0.3333333333333333,0.16666666666666666,0.5,2.5,2.4250000000000003,medium,weak,medium
1213804,2024-10-05 15:00:00+00:00,61,2024,1063,Saint Etienne,108,Auxerre,3,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,5,3,2,0.4,3,44.2,2.4,0.0,3.0,6.6,9.6,17.4,0.774,2.6540000000000004,2.4,5.8,0.4,4,48.2,3.0,1.0,3.8,6.2,11.6,14.4,1.218,2.1060000000000003,4.4,5.0,-0.7999999999999998,-2.0,-0.4439999999999999,-2.0000000000000004,-4.0,0.0,2.73,0.79,2,0.0,0.5,0.5,0.67,3.265,-4.0,1,0.0,0.0,1.0,0.56,3.49,-3.0,1,1.0,0.0,0.0,4.0,4.55,weak,weak,weak
1213803,2024-10-05 17:00:00+00:00,61,2024,79,Lille,96,Toulouse,2,1,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,6,2,4,0.4,3,60.8,1.6,,6.2,5.4,13.8,9.2,1.97,1.614,5.4,2.2,1.0,1,44.4,2.0,1.0,3.2,3.2,10.8,8.0,1.4,0.636,3.6,4.0,3.0,3.0,0.5700000000000001,1.8000000000000005,16.4,-0.6,1.61,1.11,2,0.5,0.5,0.0,3.165,1.82,1.5,5,0.2,0.2,0.6,1.4,0.636,-0.6,2,0.0,1.0,0.0,1.0,2.7299999999999995,weak,medium,weak
1213807,2024-10-05 19:00:00+00:00,61,2024,94,Rennes,91,Monaco,1,2,FT,3-4-3,3-4-2-1,3-4-3 vs 3-4-2-1,2,2,0,0.4,4,43.2,2.2,,5.4,5.2,12.2,13.4,1.208,1.21,4.2,3.6,0.6,3,61.6,1.8,0.5,5.8,2.6,17.4,8.6,2.402,0.8560000000000001,6.2,2.8,-0.3999999999999994,-5.199999999999999,-1.1940000000000002,-2.0,-18.4,-0.1999999999999999,0.75,0.58,1,1.0,0.0,0.0,1.29,0.33,3.0,0,,,,,,,0,,,,,,weak,weak,weak
1213801,2024-10-06 13:00:00+00:00,61,2024,80,Lyon,83,Nantes,2,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,8,-3,0.6,3,50.2,2.75,0.0,5.0,5.6,11.0,13.4,1.388,1.552,6.2,3.8,1.0,1,44.4,2.6,0.5,4.2,3.0,12.2,8.4,1.374,0.882,5.2,6.0,0.7999999999999998,-1.1999999999999993,0.0139999999999997,1.0,5.800000000000004,-0.4,3.28,0.88,1,0.0,0.0,1.0,0.03,2.26,-2.0,6,0.3333333333333333,0.5,0.16666666666666666,1.2233333333333334,1.0199999999999998,0.5,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,2.4285714285714284,2.3242857142857147,weak,medium,medium
1213805,2024-10-06 15:00:00+00:00,61,2024,106,Stade Brestois 29,111,Le Havre,2,0,FT,4-2-3-1,3-1-4-2,4-2-3-1 vs 3-1-4-2,2,4,-2,0.8,2,46.6,1.4,0.0,4.6,4.6,10.8,14.8,1.236,2.272,3.4,4.2,0.8,2,42.4,2.0,0.0,4.4,5.8,11.2,14.2,1.266,1.714,3.2,4.2,0.1999999999999993,-0.3999999999999986,-0.03,0.1999999999999997,4.200000000000003,0.0,0.75,1.06,0,,,,,,,0,,,,,,,0,,,,,,weak,weak,weak
1213808,2024-10-06 15:00:00+00:00,61,2024,95,Strasbourg,116,Lens,2,2,FT,4-2-3-1,3-4-1-2,4-2-3-1 vs 3-4-1-2,7,8,-1,0.2,5,48.0,2.4,,6.6,5.8,12.4,14.2,2.048,1.636,4.6,7.0,0.8,2,52.0,3.25,1.0,5.4,3.6,15.2,11.8,1.762,0.994,6.2,5.0,1.1999999999999993,-2.799999999999999,0.286,-1.6000000000000003,-4.0,-0.6000000000000001,1.24,0.99,1,1.0,0.0,0.0,1.31,0.5,1.0,5,0.4,0.6,0.0,1.61,0.8420000000000002,0.6,1,0.0,1.0,0.0,2.0,3.2700000000000005,weak,medium,weak
1213809,2024-10-06 15:00:00+00:00,61,2024,93,Reims,82,Montpellier,4,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,8,-6,0.8,2,42.2,1.8,,5.0,5.8,12.8,15.4,1.2,1.64,3.4,4.6,0.8,2,47.6,3.0,1.0,4.0,6.8,10.6,15.8,0.96,2.222,5.4,5.4,1.0,2.200000000000001,0.24,-2.0000000000000004,-5.399999999999999,0.0,3.03,0.5,1,1.0,0.0,0.0,2.91,1.12,2.0,5,0.2,0.2,0.6,1.116,1.64,-1.0,8,0.375,0.25,0.375,2.375,2.55375,weak,medium,medium
1213802,2024-10-06 18:45:00+00:00,61,2024,84,Nice,85,Paris Saint Germain,1,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,4,3,1,0.6,3,50.4,2.4,0.3333333333333333,6.4,4.8,14.0,13.8,2.29,1.076,4.0,4.4,1.0,1,66.8,1.4,,7.8,3.2,18.8,8.2,2.7880000000000003,0.962,6.2,2.6,-1.3999999999999997,-4.800000000000001,-0.4980000000000002,-2.2,-16.4,-0.4,0.35,1.3,1,0.0,1.0,0.0,1.15,1.99,0.0,6,0.8333333333333334,0.16666666666666666,0.0,2.8016666666666663,0.8366666666666666,2.5,2,0.0,0.0,1.0,3.5,2.6799999999999997,weak,medium,weak
1213815,2024-10-18 18:45:00+00:00,61,2024,91,Monaco,79,Lille,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,7,-3,0.4,4,57.8,2.0,0.0,5.0,3.2,14.2,11.2,2.066,1.0,5.8,4.8,0.6,3,59.4,2.0,,5.6,5.6,13.6,9.8,2.116,1.72,5.6,3.0,-0.5999999999999996,0.5999999999999996,-0.0499999999999998,0.2000000000000001,-1.6000000000000014,-0.1999999999999999,1.23,0.25,3,0.6666666666666666,0.3333333333333333,0.0,2.2600000000000002,0.9433333333333334,1.6666666666666667,3,0.6666666666666666,0.3333333333333333,0.0,2.646666666666667,1.5833333333333333,1.3333333333333333,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,2.7777777777777777,2.6622222222222223,weak,weak,medium
1213817,2024-10-19 15:00:00+00:00,61,2024,106,Stade Brestois 29,94,Rennes,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,4,4,0,0.6,3,47.8,1.6,1.0,4.8,3.0,10.2,13.6,1.214,1.89,3.2,5.0,0.4,3,46.8,1.8,,5.0,4.6,12.2,12.2,1.14,1.182,5.2,4.0,-0.2000000000000001,-2.0,0.0739999999999998,-2.0,1.0,0.1999999999999999,1.47,1.16,5,0.2,0.0,0.8,1.4140000000000001,2.194,-1.4,2,0.0,0.5,0.5,1.435,1.805,-1.0,2,1.0,0.0,0.0,4.0,4.035,medium,weak,weak
1213816,2024-10-19 17:00:00+00:00,61,2024,1063,Saint Etienne,116,Lens,0,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,5,8,-3,0.6,3,40.8,2.4,0.0,3.0,6.2,8.4,16.8,1.098,2.336,3.0,5.8,0.8,2,54.2,3.75,1.0,4.6,4.2,13.6,11.2,1.366,1.0699999999999998,6.2,5.2,-1.5999999999999996,-5.199999999999999,-0.268,-3.2,-13.400000000000006,-0.2,0.78,1.22,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3566666666666667,2.44,-2.0,0,,,,,,,3,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335,3.5666666666666664,weak,weak,weak
1213818,2024-10-19 19:00:00+00:00,61,2024,85,Paris Saint Germain,95,Strasbourg,4,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,7,-4,1.0,1,67.2,1.6,,7.4,3.2,17.2,8.2,2.2840000000000003,0.906,7.2,3.2,0.4,4,43.4,2.4,,6.6,5.8,11.8,13.8,2.152,1.616,4.8,7.0,0.8000000000000007,5.399999999999999,0.1320000000000001,2.4000000000000004,23.800000000000004,0.6,3.49,1.96,7,0.7142857142857143,0.2857142857142857,0.0,2.587142857142857,0.767142857142857,2.142857142857143,2,0.5,0.5,0.0,1.275,0.745,0.5,2,0.5,0.0,0.5,5.0,3.495,medium,weak,weak
1213812,2024-10-20 13:00:00+00:00,61,2024,111,Le Havre,80,Lyon,0,4,FT,3-1-4-2,4-3-3,3-1-4-2 vs 4-3-3,7,3,4,0.6,3,43.4,1.4,0.5,3.6,5.4,11.2,12.0,1.002,1.642,4.2,4.0,0.6,3,54.8,2.5,0.0,6.2,5.6,14.2,11.4,2.038,1.276,7.4,4.4,-2.6,-3.0,-1.0359999999999998,-3.2,-11.4,0.0,0.49,2.72,1,0.0,0.0,1.0,1.06,0.75,-2.0,2,0.5,0.0,0.5,1.24,1.4949999999999999,-1.0,0,,,,,,weak,weak,weak
1213810,2024-10-20 15:00:00+00:00,61,2024,108,Auxerre,93,Reims,2,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,4,0,0.4,4,46.8,3.0,1.0,3.8,6.2,11.4,15.2,1.154,2.364,2.8,5.4,0.6,2,45.0,2.2,,5.4,4.2,13.8,13.2,1.63,1.106,3.4,5.0,-1.6000000000000003,-2.4000000000000004,-0.476,-0.6000000000000001,1.7999999999999972,-0.1999999999999999,2.91,1.08,2,0.0,0.0,1.0,0.675,3.1100000000000003,-2.5,2,1.0,0.0,0.0,2.9699999999999998,0.81,2.0,2,0.0,0.0,1.0,3.5,2.9400000000000004,weak,weak,weak
1213811,2024-10-20 15:00:00+00:00,61,2024,96,Toulouse,77,Angers,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,8,-4,1.0,1,44.4,2.0,1.0,3.2,3.2,9.6,7.8,1.426,0.702,4.0,4.0,0.8,2,46.0,1.6,0.5,3.2,6.2,10.8,14.0,1.028,1.7840000000000005,4.8,6.4,0.0,-1.200000000000001,0.3979999999999999,-0.7999999999999998,-1.6000000000000014,0.1999999999999999,1.97,1.38,0,,,,,,,4,0.0,0.75,0.25,0.93,1.67,-0.5,10,0.4,0.3,0.3,2.5,2.544,weak,weak,strong
1213813,2024-10-20 15:00:00+00:00,61,2024,83,Nantes,84,Nice,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,6,7,-1,1.0,1,45.0,2.6,1.0,4.4,3.6,12.6,9.4,1.262,1.316,6.4,4.8,0.6,2,44.6,1.8,0.3333333333333333,6.4,6.0,13.4,14.6,2.104,1.14,4.2,6.6,-2.0,-0.8000000000000007,-0.8420000000000001,2.2,0.3999999999999986,0.4,0.49,0.85,0,,,,,,,2,0.0,1.0,0.0,0.75,1.645,0.0,4,0.5,0.25,0.25,3.0,3.175,weak,weak,weak
1213814,2024-10-20 18:45:00+00:00,61,2024,82,Montpellier,81,Marseille,0,5,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,8,6,2,1.0,1,51.8,3.2,1.0,4.0,5.6,11.0,14.0,0.934,2.064,5.8,4.2,1.0,1,60.8,3.0,0.75,4.2,4.6,11.4,12.2,0.738,1.638,3.8,5.0,-0.2000000000000001,-0.4000000000000003,0.1959999999999999,2.0,-9.0,0.0,1.19,3.36,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0133333333333334,1.8716666666666664,-1.1666666666666667,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.32,1.4842857142857144,1.1428571428571428,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,2.4545454545454546,2.617272727272727,medium,medium,strong
1213825,2024-10-25 18:45:00+00:00,61,2024,94,Rennes,111,Le Havre,1,0,FT,4-2-3-1,3-1-4-2,4-2-3-1 vs 3-1-4-2,2,6,-4,0.6,2,46.2,2.0,,4.8,3.6,10.8,12.4,1.214,1.198,5.0,3.8,0.4,3,41.2,1.8,1.0,2.2,6.4,8.2,13.8,0.548,2.07,4.6,4.8,2.6,2.6000000000000014,0.6659999999999999,0.4000000000000003,5.0,0.1999999999999999,1.59,0.43,0,,,,,,,2,0.0,0.0,1.0,0.775,1.735,-3.0,1,1.0,0.0,0.0,2.0,1.81,weak,weak,weak
1213826,2024-10-26 15:00:00+00:00,61,2024,77,Angers,1063,Saint Etienne,4,2,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,7,6,1,1.0,1,42.0,1.2,1.0,2.6,5.6,9.6,14.8,1.02,1.73,4.4,6.6,0.8,2,37.6,1.6,0.0,3.2,5.4,10.2,15.0,1.2200000000000002,1.956,3.0,5.8,-0.6000000000000001,-0.5999999999999996,-0.2000000000000001,1.4000000000000004,4.399999999999999,0.1999999999999999,2.96,1.47,5,0.0,0.8,0.2,1.02,1.73,-0.4,3,0.3333333333333333,0.0,0.6666666666666666,0.9366666666666666,1.86,-0.6666666666666666,1,0.0,1.0,0.0,6.0,5.98,medium,weak,weak
1213827,2024-10-26 17:00:00+00:00,61,2024,93,Reims,106,Stade Brestois 29,1,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,4,1,3,0.6,2,47.2,2.4,,4.6,4.8,14.6,12.6,1.568,1.53,4.6,5.0,0.6,3,49.6,2.0,1.0,3.4,3.8,8.2,13.6,0.884,2.088,2.2,5.4,1.1999999999999995,6.4,0.684,2.3999999999999995,-2.3999999999999986,0.0,0.79,1.5,5,0.4,0.4,0.2,0.6319999999999999,1.8359999999999999,0.0,1,1.0,0.0,0.0,0.75,1.06,2.0,3,0.6666666666666666,0.0,0.3333333333333333,5.333333333333333,4.146666666666667,medium,weak,weak
1213820,2024-10-26 19:00:00+00:00,61,2024,116,Lens,79,Lille,0,2,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,5,8,-3,0.6,3,59.0,3.25,1.0,4.8,3.8,13.8,11.4,1.162,1.02,6.2,4.2,0.8,2,60.8,2.4,0.0,5.0,5.0,12.6,10.4,1.886,1.4460000000000002,5.2,4.0,-0.2000000000000001,1.200000000000001,-0.724,1.0,-1.7999999999999972,-0.2,1.09,1.72,6,0.3333333333333333,0.6666666666666666,0.0,1.5066666666666668,0.9083333333333335,0.5,4,0.5,0.5,0.0,2.0475000000000003,1.495,1.0,0,,,,,,medium,weak,weak
1213822,2024-10-27 13:00:00+00:00,61,2024,80,Lyon,108,Auxerre,2,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,1,5,-4,0.4,3,57.6,2.75,0.0,5.4,4.2,13.4,9.8,1.998,0.8300000000000001,6.8,4.8,0.6,3,43.8,2.4,,4.8,5.2,12.0,13.8,1.6200000000000003,2.028,3.4,6.8,0.6000000000000005,1.4000000000000004,0.3779999999999996,3.4,13.800000000000004,-0.1999999999999999,2.05,1.54,3,0.6666666666666666,0.0,0.3333333333333333,1.7333333333333334,1.16,0.6666666666666666,3,0.3333333333333333,0.0,0.6666666666666666,1.42,2.4333333333333336,-1.3333333333333333,5,0.4,0.4,0.2,2.8,2.808,weak,weak,medium
1213819,2024-10-27 15:00:00+00:00,61,2024,84,Nice,91,Monaco,2,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,5,-1,0.6,2,47.0,1.2,0.0,6.0,6.0,13.2,14.0,1.826,0.954,4.4,6.6,0.4,4,55.8,2.0,0.5,5.2,2.6,14.2,9.4,2.1060000000000003,0.602,5.6,3.6,0.7999999999999998,-1.0,-0.2800000000000004,-1.1999999999999993,-8.799999999999997,0.1999999999999999,1.63,0.4,3,0.0,1.0,0.0,0.7833333333333333,1.26,0.0,4,0.5,0.5,0.0,2.0025,0.77,1.25,3,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335,3.2900000000000005,weak,weak,weak
1213823,2024-10-27 15:00:00+00:00,61,2024,82,Montpellier,96,Toulouse,0,3,FT,4-1-4-1,3-4-3,4-1-4-1 vs 3-4-3,8,1,7,1.0,1,45.0,3.0,1.0,4.2,6.8,11.6,16.4,0.988,2.44,4.8,4.0,0.8,2,52.8,1.6,,4.2,3.2,12.6,7.0,1.622,0.8099999999999999,5.2,3.8,0.0,-1.0,-0.634,-0.4000000000000003,-7.799999999999997,0.1999999999999999,0.21,1.88,0,,,,,,,1,0.0,1.0,0.0,1.71,0.47,0.0,0,,,,,,weak,weak,weak
1213824,2024-10-27 15:00:00+00:00,61,2024,95,Strasbourg,83,Nantes,3,1,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,6,2,4,0.6,3,41.8,2.4,,6.6,5.4,12.0,13.4,2.0,1.73,5.4,6.2,0.8,2,47.2,2.6,1.0,5.0,4.2,13.0,10.0,1.064,1.302,6.6,4.8,1.5999999999999996,-1.0,0.936,-1.1999999999999993,-5.400000000000006,-0.2,1.73,0.76,1,1.0,0.0,0.0,0.72,1.09,2.0,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.1742857142857144,1.3428571428571427,0.14285714285714285,1,0.0,0.0,1.0,2.0,2.81,weak,medium,weak
1213821,2024-10-27 19:45:00+00:00,61,2024,81,Marseille,85,Paris Saint Germain,0,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,3,4,1.0,1,58.6,3.2,0.75,5.4,5.4,13.2,14.2,1.242,1.6779999999999995,3.6,5.2,1.0,1,66.8,1.6,,8.0,4.0,18.6,9.8,2.462,1.018,8.0,3.6,-2.6,-5.400000000000002,-1.2200000000000002,-4.4,-8.199999999999996,0.0,0.22,3.1,8,0.625,0.25,0.125,1.575,1.4475,1.625,8,0.75,0.25,0.0,2.7,0.91625,2.125,3,0.0,0.6666666666666666,0.3333333333333333,3.6666666666666665,2.97,medium,medium,weak
1213830,2024-11-01 18:00:00+00:00,61,2024,91,Monaco,77,Angers,0,1,FT,4-4-2,4-2-3-1,4-4-2 vs 4-2-3-1,7,6,1,0.4,4,56.0,3.0,0.6666666666666666,4.4,3.8,12.6,10.2,1.4880000000000002,0.8160000000000001,5.6,4.6,1.0,1,40.6,1.2,1.0,3.8,6.0,9.8,16.6,1.428,1.5719999999999998,3.0,6.0,0.6000000000000005,2.799999999999999,0.0600000000000002,2.6,15.4,-0.6,1.39,0.46,2,1.0,0.0,0.0,1.97,0.51,1.5,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.343333333333333,1.6866666666666668,0.0,1,0.0,1.0,0.0,2.0,3.1799999999999997,weak,medium,weak
1213833,2024-11-01 20:00:00+00:00,61,2024,79,Lille,80,Lyon,1,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,9,3,6,1.0,1,55.0,3.2,0.0,4.8,4.8,11.4,10.6,1.9820000000000004,1.414,4.2,5.2,0.6,3,61.0,2.2,0.0,6.4,4.4,14.2,11.2,2.2960000000000003,0.928,6.2,4.8,-1.6000000000000003,-2.799999999999999,-0.3139999999999998,-2.0,-6.0,0.4,1.67,1.24,5,0.6,0.4,0.0,1.9820000000000004,1.4140000000000001,1.2,4,0.5,0.25,0.25,1.8125,1.255,0.5,4,0.0,0.5,0.5,3.5,3.0575,medium,weak,weak
