fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_shots_on_goal,away_shots_on_goal,home_total_shots,away_total_shots,home_ball_possession,away_ball_possession,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals
1213946,2025-02-23T16:15:00+00:00,61,2024,111,Le Havre,96,Toulouse,1,4,FT,4-1-4-1,3-4-2-1,4-1-4-1 vs 3-4-2-1,2,2,0,3,5,11,11,54,46,5,3,11,13,0.0,2.0,1.0,0.0,0.77,2.38
1213953,2025-02-23T19:45:00+00:00,61,2024,80,Lyon,85,Paris Saint Germain,2,3,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,0,2,-2,7,8,14,15,35,65,5,4,12,8,1.0,1.0,,,1.78,2.46
1213961,2025-02-28T19:45:00+00:00,61,2024,91,Monaco,93,Reims,3,0,FT,4-2-3-1,5-3-2,4-2-3-1 vs 5-3-2,4,7,-3,9,5,23,9,56,44,7,2,7,7,,,,,3.93,0.63
1213958,2025-03-01T16:00:00+00:00,61,2024,1063,Saint Etienne,84,Nice,1,3,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,2,3,-1,3,9,12,16,62,38,3,4,10,11,2.0,1.0,,,0.89,1.91
1213959,2025-03-01T18:00:00+00:00,61,2024,116,Lens,111,Le Havre,3,4,FT,5-3-2,4-4-2,5-3-2 vs 4-4-2,5,4,1,7,4,20,8,69,31,9,2,12,11,2.0,2.0,,,1.88,1.44
1213954,2025-03-01T20:05:00+00:00,61,2024,85,Paris Saint Germain,79,Lille,4,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,0,3,-3,11,2,26,6,58,42,9,3,6,10,0.0,2.0,,,3.59,1.07
1213956,2025-03-02T14:00:00+00:00,61,2024,80,Lyon,106,Stade Brestois 29,2,1,FT,4-2-3-1,4-4-1-1,4-2-3-1 vs 4-4-1-1,1,8,-7,4,5,10,15,66,34,2,5,16,12,2.0,1.0,,,1.39,2.0
1213962,2025-03-02T16:15:00+00:00,61,2024,77,Angers,96,Toulouse,0,4,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,7,5,2,1,13,5,19,46,54,4,9,13,9,3.0,3.0,,,0.35,3.54
1213957,2025-03-02T16:15:00+00:00,61,2024,82,Montpellier,94,Rennes,0,4,FT,5-3-2,3-5-2,5-3-2 vs 3-5-2,8,4,4,5,9,16,15,45,55,6,5,15,15,2.0,1.0,,,1.64,2.46
1213960,2025-03-02T16:15:00+00:00,61,2024,108,Auxerre,95,Strasbourg,0,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,2,3,-1,5,3,14,6,45,55,5,3,10,10,1.0,3.0,0.0,1.0,2.24,0.95
1213955,2025-03-02T19:45:00+00:00,61,2024,81,Marseille,83,Nantes,2,0,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,5,6,-1,5,2,21,8,75,25,3,2,14,15,1.0,2.0,,,2.15,0.88
1213966,2025-03-07T19:45:00+00:00,61,2024,96,Toulouse,91,Monaco,1,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,5,0,3,3,8,13,50,50,3,5,16,17,1.0,3.0,,,0.57,2.43
1213970,2025-03-08T16:00:00+00:00,61,2024,94,Rennes,85,Paris Saint Germain,1,4,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,4,1,3,3,9,13,19,32,68,3,2,11,6,2.0,3.0,,,1.75,3.85
1213969,2025-03-08T18:00:00+00:00,61,2024,79,Lille,82,Montpellier,1,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,4,7,-3,8,3,18,10,77,23,7,1,11,12,2.0,3.0,,,1.54,0.33
1213971,2025-03-08T20:05:00+00:00,61,2024,81,Marseille,116,Lens,0,1,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,6,9,-3,6,2,15,3,76,24,7,0,15,12,3.0,1.0,,,1.01,0.87
1213968,2025-03-09T14:00:00+00:00,61,2024,106,Stade Brestois 29,77,Angers,2,0,FT,4-4-1-1,4-2-3-1,4-4-1-1 vs 4-2-3-1,5,2,3,7,1,19,7,50,50,6,6,14,8,1.0,1.0,,,3.57,0.37
1213965,2025-03-09T16:15:00+00:00,61,2024,83,Nantes,95,Strasbourg,0,1,FT,5-3-2,3-4-2-1,5-3-2 vs 3-4-2-1,5,7,-2,2,1,11,9,39,61,3,9,12,17,1.0,1.0,,,0.82,0.98
1213964,2025-03-09T16:15:00+00:00,61,2024,93,Reims,108,Auxerre,0,2,FT,4-2-3-1,5-4-1,4-2-3-1 vs 5-4-1,6,3,3,4,9,17,13,57,43,6,12,9,13,1.0,1.0,,,1.55,2.14
1213963,2025-03-09T16:15:00+00:00,61,2024,111,Le Havre,1063,Saint Etienne,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,3,2,7,3,13,12,47,53,5,6,9,17,2.0,3.0,,,2.08,1.51
1213967,2025-03-09T19:45:00+00:00,61,2024,84,Nice,80,Lyon,0,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,0,3,4,5,18,8,37,63,9,2,12,11,1.0,2.0,,,1.44,1.07
1213973,2025-03-14T19:45:00+00:00,61,2024,84,Nice,108,Auxerre,1,1,FT,3-4-3,5-4-1,3-4-3 vs 5-4-1,4,4,0,6,4,20,10,51,49,7,3,14,18,1.0,3.0,1.0,0.0,2.17,0.75
1213979,2025-03-15T16:00:00+00:00,61,2024,83,Nantes,79,Lille,1,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,6,5,1,3,4,10,13,32,68,3,5,9,15,2.0,3.0,1.0,0.0,1.21,1.58
1213980,2025-03-15T18:00:00+00:00,61,2024,77,Angers,91,Monaco,0,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,7,5,2,2,5,6,16,43,57,0,9,12,11,1.0,2.0,,,0.49,2.05
1213977,2025-03-15T20:05:00+00:00,61,2024,116,Lens,94,Rennes,1,0,FT,3-4-3,3-5-2,3-4-3 vs 3-5-2,5,5,0,4,5,9,12,45,55,5,4,17,14,1.0,1.0,,,0.75,0.59
1213976,2025-03-16T14:00:00+00:00,61,2024,80,Lyon,111,Le Havre,4,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,0,6,-6,7,5,16,14,67,33,4,1,20,12,2.0,3.0,,,3.84,1.72
1213974,2025-03-16T16:15:00+00:00,61,2024,82,Montpellier,1063,Saint Etienne,0,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,3,4,3,6,13,11,41,59,4,6,4,7,1.0,3.0,0.0,1.0,0.92,1.21
1213978,2025-03-16T16:15:00+00:00,61,2024,95,Strasbourg,96,Toulouse,2,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,6,4,2,3,7,11,11,57,43,4,3,10,14,0.0,2.0,,,1.69,1.76
1213975,2025-03-16T16:15:00+00:00,61,2024,106,Stade Brestois 29,93,Reims,0,0,FT,4-3-3,4-5-1,4-3-3 vs 4-5-1,7,6,1,0,2,11,12,72,28,4,4,9,13,1.0,3.0,1.0,0.0,0.36,1.16
1213972,2025-03-16T19:45:00+00:00,61,2024,85,Paris Saint Germain,81,Marseille,3,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,1,6,-5,5,2,16,11,60,40,5,5,7,9,1.0,0.0,,,2.73,0.98
1213984,2025-03-28T19:45:00+00:00,61,2024,95,Strasbourg,80,Lyon,4,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,5,2,3,7,11,14,16,40,60,6,5,12,15,2.0,2.0,,,1.09,1.99
1213987,2025-03-29T16:00:00+00:00,61,2024,93,Reims,81,Marseille,3,1,FT,5-4-1,3-4-2-1,5-4-1 vs 3-4-2-1,6,6,0,5,8,7,20,20,80,0,12,6,9,,,,,0.98,1.09
1213986,2025-03-29T18:00:00+00:00,61,2024,1063,Saint Etienne,85,Paris Saint Germain,1,6,FT,4-3-3,4-3-3,4-3-3 vs 4-3-3,2,4,-2,2,10,11,22,47,53,3,6,9,12,2.0,0.0,,,0.97,3.27
1213989,2025-03-29T20:05:00+00:00,61,2024,91,Monaco,84,Nice,2,1,FT,4-4-2,3-4-3,4-4-2 vs 3-4-3,3,2,1,6,4,17,9,57,43,7,4,17,14,2.0,4.0,0.0,1.0,2.45,0.51
1213985,2025-03-30T13:00:00+00:00,61,2024,96,Toulouse,106,Stade Brestois 29,2,4,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,4,8,-4,4,5,17,10,53,47,10,3,10,18,0.0,5.0,,,2.06,1.36
1213981,2025-03-30T15:15:00+00:00,61,2024,77,Angers,94,Rennes,0,3,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,5,4,1,4,6,9,14,42,58,6,5,10,16,1.0,0.0,,,0.81,1.54
1213982,2025-03-30T15:15:00+00:00,61,2024,108,Auxerre,82,Montpellier,1,0,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,8,-5,6,1,21,12,53,47,10,6,14,14,3.0,1.0,,,2.1,0.53
1213983,2025-03-30T15:15:00+00:00,61,2024,111,Le Havre,83,Nantes,3,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,4,7,-3,5,2,16,7,52,48,3,4,16,9,1.0,2.0,,,4.33,0.9
1213988,2025-03-30T18:45:00+00:00,61,2024,79,Lille,116,Lens,1,0,FT,4-3-3,3-4-3,4-3-3 vs 3-4-3,5,5,0,5,2,11,5,45,55,6,2,13,15,1.0,3.0,,,1.86,0.41
1213991,2025-04-04T18:45:00+00:00,61,2024,84,Nice,83,Nantes,1,2,FT,3-4-2-1,3-4-3,3-4-2-1 vs 3-4-3,3,6,-3,9,4,21,8,76,24,11,2,9,14,1.0,1.0,,,1.9,0.57
1213996,2025-04-05T15:00:00+00:00,61,2024,85,Paris Saint Germain,77,Angers,1,0,FT,4-3-3,5-3-2,4-3-3 vs 5-3-2,1,5,-4,6,0,20,4,81,19,5,1,7,12,0.0,3.0,,,1.92,0.18
1213992,2025-04-05T17:00:00+00:00,61,2024,106,Stade Brestois 29,91,Monaco,2,1,FT,4-3-3,4-4-2,4-3-3 vs 4-4-2,6,3,3,4,3,13,10,41,59,2,9,13,16,3.0,2.0,,,0.91,1.66
1213994,2025-04-05T19:05:00+00:00,61,2024,80,Lyon,79,Lille,2,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,4,-2,4,4,10,10,56,44,1,3,15,14,3.0,2.0,,,1.82,0.91
1213995,2025-04-06T13:00:00+00:00,61,2024,116,Lens,1063,Saint Etienne,1,0,FT,3-4-1-2,4-3-3,3-4-1-2 vs 4-3-3,7,2,5,5,3,20,8,61,39,6,3,14,20,3.0,2.0,,,2.18,1.42
1213993,2025-04-06T15:15:00+00:00,61,2024,82,Montpellier,111,Le Havre,0,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,3,3,6,4,14,13,54,46,5,2,15,7,1.0,1.0,1.0,0.0,1.02,1.37
1213997,2025-04-06T15:15:00+00:00,61,2024,93,Reims,95,Strasbourg,0,1,FT,5-4-1,3-4-3,5-4-1 vs 3-4-3,4,2,2,7,4,14,13,48,52,4,7,11,9,2.0,2.0,1.0,1.0,1.45,2.55
1213998,2025-04-06T15:15:00+00:00,61,2024,94,Rennes,108,Auxerre,0,1,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,5,6,-1,5,3,18,11,63,37,8,5,10,5,,,,,1.21,0.78
1213990,2025-04-06T18:45:00+00:00,61,2024,81,Marseille,96,Toulouse,3,2,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,5,3,2,4,3,9,8,67,33,5,1,11,15,2.0,3.0,,,1.01,1.23
1214006,2025-04-11T18:45:00+00:00,61,2024,116,Lens,93,Reims,0,2,FT,3-4-3,5-4-1,3-4-3 vs 5-4-1,6,5,1,14,2,37,10,70,30,9,2,9,7,1.0,0.0,,,3.2,1.34
1214007,2025-04-12T15:00:00+00:00,61,2024,91,Monaco,81,Marseille,3,0,FT,4-4-2,3-4-2-1,4-4-2 vs 3-4-2-1,3,4,-1,10,4,15,8,41,59,4,4,6,18,2.0,1.0,,,2.67,1.06
1213999,2025-04-12T17:00:00+00:00,61,2024,96,Toulouse,79,Lille,1,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,4,-1,5,3,9,6,43,57,4,2,15,11,1.0,2.0,,,0.91,0.4
1214003,2025-04-12T19:05:00+00:00,61,2024,95,Strasbourg,84,Nice,2,2,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,3,1,4,6,11,23,47,53,2,9,5,8,1.0,2.0,,,0.71,1.75
1214004,2025-04-13T13:00:00+00:00,61,2024,1063,Saint Etienne,106,Stade Brestois 29,3,3,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,2,6,-4,4,6,9,13,60,40,7,9,21,18,2.0,4.0,,,0.7,1.53
1214005,2025-04-13T15:15:00+00:00,61,2024,77,Angers,82,Montpellier,2,0,FT,5-3-2,5-4-1,5-3-2 vs 5-4-1,5,8,-3,4,2,10,5,37,63,6,1,12,13,0.0,2.0,,,1.35,0.38
1214000,2025-04-13T15:15:00+00:00,61,2024,111,Le Havre,94,Rennes,1,5,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,4,3,1,2,6,11,10,56,44,4,3,16,11,2.0,3.0,,,0.62,2.79
1214001,2025-04-13T18:45:00+00:00,61,2024,108,Auxerre,80,Lyon,1,3,FT,5-4-1,4-2-3-1,5-4-1 vs 4-2-3-1,6,2,4,3,7,14,13,41,59,3,6,11,9,3.0,1.0,,,0.74,3.09
1214016,2025-04-18T18:45:00+00:00,61,2024,94,Rennes,83,Nantes,2,1,FT,3-5-2,3-4-3,3-5-2 vs 3-4-3,2,4,-2,5,1,19,4,66,34,10,2,24,13,3.0,5.0,0.0,1.0,2.77,0.68
1214012,2025-04-19T15:00:00+00:00,61,2024,85,Paris Saint Germain,111,Le Havre,2,1,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,2,5,-3,11,1,18,9,70,30,7,3,7,10,,,,,3.14,0.45
1214015,2025-04-19T17:00:00+00:00,61,2024,91,Monaco,95,Strasbourg,0,0,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,3,2,1,4,2,12,5,47,53,3,2,18,10,3.0,3.0,,,0.93,0.39
1214013,2025-04-19T19:05:00+00:00,61,2024,81,Marseille,82,Montpellier,5,1,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,3,8,-5,8,1,18,6,68,32,7,2,11,11,2.0,2.0,,,3.73,0.24
1214011,2025-04-20T13:00:00+00:00,61,2024,79,Lille,108,Auxerre,3,1,FT,4-4-2,5-4-1,4-4-2 vs 5-4-1,4,7,-3,9,2,15,6,57,43,8,4,8,13,1.0,2.0,,,2.04,0.25
1214009,2025-04-20T15:15:00+00:00,61,2024,84,Nice,77,Angers,2,1,FT,3-4-2-1,5-3-2,3-4-2-1 vs 5-3-2,2,6,-4,8,3,22,6,53,47,4,2,10,8,1.0,1.0,,,2.86,0.34
1214014,2025-04-20T15:15:00+00:00,61,2024,93,Reims,96,Toulouse,1,0,FT,5-4-1,3-4-2-1,5-4-1 vs 3-4-2-1,5,2,3,2,6,8,18,52,48,0,9,11,12,1.0,0.0,0.0,1.0,0.74,1.29
1214010,2025-04-20T15:15:00+00:00,61,2024,106,Stade Brestois 29,116,Lens,1,3,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,5,7,-2,5,9,11,17,44,56,7,6,11,11,,,1.0,0.0,0.73,2.52
1214008,2025-04-20T18:45:00+00:00,61,2024,1063,Saint Etienne,80,Lyon,2,1,FT,4-3-3,4-2-2-2,4-3-3 vs 4-2-2-2,4,4,0,6,2,18,14,41,59,8,6,12,13,3.0,4.0,,,1.6,0.76
1214002,2025-04-22T18:45:00+00:00,61,2024,83,Nantes,85,Paris Saint Germain,1,1,FT,5-3-2,4-3-3,5-3-2 vs 4-3-3,5,1,4,2,5,8,10,25,75,4,4,5,9,2.0,0.0,,,0.49,1.6
1214023,2025-04-25T18:45:00+00:00,61,2024,85,Paris Saint Germain,84,Nice,1,3,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,0,2,-2,13,3,32,7,76,24,17,0,9,11,3.0,1.0,,,3.16,0.96
1214018,2025-04-26T15:00:00+00:00,61,2024,95,Strasbourg,1063,Saint Etienne,3,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,1,3,-2,7,6,18,17,51,49,5,8,10,7,1.0,0.0,,,2.83,2.06
1214017,2025-04-26T17:00:00+00:00,61,2024,111,Le Havre,91,Monaco,1,1,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,6,1,5,3,7,9,20,39,61,3,6,12,13,1.0,0.0,,,0.51,3.2
1214025,2025-04-26T19:05:00+00:00,61,2024,80,Lyon,94,Rennes,4,1,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,1,3,-2,8,4,14,10,54,46,7,2,12,8,,,,,1.88,0.82
1214022,2025-04-27T13:00:00+00:00,61,2024,77,Angers,79,Lille,0,2,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,8,4,4,3,5,6,9,37,63,7,2,17,10,1.0,5.0,0.0,1.0,0.72,1.43
1214020,2025-04-27T15:15:00+00:00,61,2024,82,Montpellier,93,Reims,0,0,FT,5-4-1,5-4-1,5-4-1 vs 5-4-1,9,3,6,2,3,12,8,54,46,5,5,17,13,3.0,3.0,,,0.59,0.6
1214019,2025-04-27T15:15:00+00:00,61,2024,83,Nantes,96,Toulouse,0,0,FT,5-3-2,3-4-2-1,5-3-2 vs 3-4-2-1,6,6,0,3,3,11,6,59,41,3,5,13,11,2.0,3.0,0.0,1.0,1.05,0.35
1214021,2025-04-27T15:15:00+00:00,61,2024,116,Lens,108,Auxerre,0,4,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,7,6,1,5,8,16,12,66,34,8,1,12,13,4.0,4.0,1.0,0.0,1.44,2.65
1214024,2025-04-27T18:45:00+00:00,61,2024,81,Marseille,106,Stade Brestois 29,4,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,7,-4,7,4,11,9,54,46,4,3,14,16,1.0,4.0,,,0.91,1.81
1214028,2025-05-02T18:45:00+00:00,61,2024,84,Nice,93,Reims,1,0,FT,3-5-2,5-4-1,3-5-2 vs 5-4-1,3,4,-1,2,3,8,16,55,45,5,3,14,21,2.0,2.0,,,1.51,1.28
1214033,2025-05-03T15:00:00+00:00,61,2024,95,Strasbourg,85,Paris Saint Germain,2,1,FT,3-4-2-1,3-4-3,3-4-2-1 vs 3-4-3,1,2,-1,2,4,9,20,36,64,6,2,14,13,1.0,2.0,,,0.73,1.73
1214032,2025-05-03T17:00:00+00:00,61,2024,96,Toulouse,94,Rennes,2,1,FT,3-4-2-1,3-4-3,3-4-2-1 vs 3-4-3,6,4,2,3,6,9,15,38,62,6,5,7,15,2.0,2.0,,,0.81,1.48
1214030,2025-05-03T19:05:00+00:00,61,2024,1063,Saint Etienne,91,Monaco,1,3,FT,4-3-3,4-4-2,4-3-3 vs 4-4-2,4,2,2,1,6,11,12,60,40,6,5,15,12,,,,,0.6,1.98
1214031,2025-05-04T13:00:00+00:00,61,2024,83,Nantes,77,Angers,0,1,FT,4-3-3,4-4-1-1,4-3-3 vs 4-4-1-1,5,4,1,3,2,8,14,58,42,4,6,12,16,2.0,3.0,,,0.52,1.12
1214026,2025-05-04T15:15:00+00:00,61,2024,80,Lyon,116,Lens,1,2,FT,4-2-3-1,5-4-1,4-2-3-1 vs 5-4-1,3,6,-3,4,3,18,8,69,31,8,2,8,12,2.0,3.0,,,1.04,0.73
1214029,2025-05-04T15:15:00+00:00,61,2024,106,Stade Brestois 29,82,Montpellier,1,0,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,5,9,-4,5,1,16,6,64,36,4,6,14,18,1.0,2.0,,,1.1,0.56
1214034,2025-05-04T15:15:00+00:00,61,2024,108,Auxerre,111,Le Havre,1,2,FT,5-4-1,4-1-4-1,5-4-1 vs 4-1-4-1,5,5,0,1,5,4,11,47,53,0,9,11,10,2.0,1.0,,,0.24,1.54
1214027,2025-05-04T18:45:00+00:00,61,2024,79,Lille,81,Marseille,1,1,FT,4-4-2,4-2-3-1,4-4-2 vs 4-2-3-1,5,2,3,1,6,5,13,40,60,2,5,9,8,2.0,2.0,,,0.46,1.32
1214037,2025-05-10T19:00:00+00:00,61,2024,77,Angers,95,Strasbourg,2,1,FT,4-5-1,3-4-2-1,4-5-1 vs 3-4-2-1,6,2,4,2,3,5,15,28,72,2,6,6,10,2.0,2.0,,,0.75,0.99
1214040,2025-05-10T19:00:00+00:00,61,2024,82,Montpellier,85,Paris Saint Germain,1,4,FT,5-3-2,3-3-1-3,5-3-2 vs 3-3-1-3,10,9,1,4,8,9,10,31,69,5,4,14,11,1.0,1.0,,,0.61,1.5
1214043,2025-05-10T19:00:00+00:00,61,2024,91,Monaco,80,Lyon,2,0,FT,4-4-2,4-3-1-2,4-4-2 vs 4-3-1-2,2,2,0,5,4,11,9,51,49,3,5,16,18,2.0,4.0,,,1.16,0.39
1214035,2025-05-10T19:00:00+00:00,61,2024,93,Reims,1063,Saint Etienne,0,2,FT,5-4-1,4-3-3,5-4-1 vs 4-3-3,3,2,1,3,4,19,9,48,52,4,5,13,12,1.0,0.0,,,1.91,0.66
1214039,2025-05-10T19:00:00+00:00,61,2024,94,Rennes,84,Nice,2,0,FT,4-3-3,3-5-2,4-3-3 vs 3-5-2,2,5,-3,4,6,10,14,51,49,1,5,5,13,1.0,1.0,,,1.18,1.05
1214041,2025-05-10T19:00:00+00:00,61,2024,96,Toulouse,116,Lens,1,1,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,4,7,-3,6,2,9,12,40,60,2,1,17,12,2.0,5.0,,,1.01,0.79
1214042,2025-05-10T19:00:00+00:00,61,2024,106,Stade Brestois 29,79,Lille,2,0,FT,4-3-3,4-4-2,4-3-3 vs 4-4-2,8,5,3,4,2,12,18,39,61,3,7,6,14,1.0,1.0,,,1.2,2.06
1214036,2025-05-10T19:00:00+00:00,61,2024,108,Auxerre,83,Nantes,1,1,FT,5-4-1,5-3-2,5-4-1 vs 5-3-2,3,3,0,3,2,9,7,62,38,7,3,15,16,3.0,1.0,,,0.43,0.67
1214038,2025-05-10T19:00:00+00:00,61,2024,111,Le Havre,81,Marseille,1,3,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,4,4,0,4,5,10,22,46,54,2,9,12,12,2.0,2.0,,,0.96,2.57
1214048,2025-05-17T19:00:00+00:00,61,2024,79,Lille,93,Reims,2,1,FT,4-2-3-1,5-4-1,4-2-3-1 vs 5-4-1,4,5,-1,5,2,21,5,78,22,10,3,11,7,0.0,1.0,,,2.06,0.11
1214045,2025-05-17T19:00:00+00:00,61,2024,80,Lyon,77,Angers,2,0,FT,4-2-3-1,4-5-1,4-2-3-1 vs 4-5-1,2,8,-6,4,3,21,13,57,43,8,8,10,13,1.0,3.0,,,3.95,0.5
1214044,2025-05-17T19:00:00+00:00,61,2024,81,Marseille,94,Rennes,4,2,FT,4-3-3,4-1-4-1,4-3-3 vs 4-1-4-1,4,3,1,10,3,17,9,61,39,5,5,8,12,3.0,3.0,,,3.99,1.15
1214050,2025-05-17T19:00:00+00:00,61,2024,83,Nantes,82,Montpellier,3,0,FT,3-5-2,5-3-2,3-5-2 vs 5-3-2,4,10,-6,6,0,18,9,44,56,7,2,14,9,3.0,1.0,,,2.43,0.84
1214046,2025-05-17T19:00:00+00:00,61,2024,84,Nice,106,Stade Brestois 29,6,0,FT,3-4-2-1,4-3-1-2,3-4-2-1 vs 4-3-1-2,4,5,-1,9,1,18,10,42,58,5,2,13,12,0.0,5.0,,,4.86,1.0
1214052,2025-05-17T19:00:00+00:00,61,2024,85,Paris Saint Germain,108,Auxerre,3,1,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,1,4,-3,9,2,21,7,67,33,5,2,10,9,1.0,2.0,,,3.11,0.63
1214049,2025-05-17T19:00:00+00:00,61,2024,95,Strasbourg,111,Le Havre,2,3,FT,3-4-2-1,3-4-3,3-4-2-1 vs 3-4-3,2,4,-2,4,5,6,10,50,50,4,3,18,8,3.0,0.0,1.0,0.0,1.46,2.46
1214051,2025-05-17T19:00:00+00:00,61,2024,116,Lens,91,Monaco,4,0,FT,3-1-4-2,4-2-3-1,3-1-4-2 vs 4-2-3-1,6,3,3,5,4,15,6,46,54,5,4,14,9,1.0,1.0,0.0,1.0,1.78,0.45
1214047,2025-05-17T19:00:00+00:00,61,2024,1063,Saint Etienne,96,Toulouse,2,3,FT,4-3-3,3-4-3,4-3-3 vs 3-4-3,2,4,-2,7,9,18,17,57,43,7,6,10,7,3.0,2.0,,,1.33,3.21
1375858,2025-05-21T18:00:00+00:00,61,2024,112,Metz,93,Reims,1,1,FT,4-4-2,4-4-2,4-4-2 vs 4-4-2,2,4,-2,3,1,12,10,61,39,6,6,13,15,1.0,3.0,,,,
1375859,2025-05-29T18:30:00+00:00,61,2024,93,Reims,112,Metz,1,3,AET,4-4-2,4-1-4-1,4-4-2 vs 4-1-4-1,5,2,3,3,4,18,8,43,57,4,6,16,12,3.0,2.0,,,,
