fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_shots_on_goal,away_shots_on_goal,home_total_shots,away_total_shots,home_ball_possession,away_ball_possession,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals
1387921,2026-03-06T19:45:00+00:00,61,2025,85,Paris Saint Germain,91,Monaco,1,3,FT,4-3-3,3-4-1-2,4-3-3 vs 3-4-1-2,3,7,-4,6,6,20,11,72,28,7,3,12,6,1.0,3.0,,,1.62,1.3
1387919,2026-03-07T16:00:00+00:00,61,2025,83,Nantes,77,Angers,0,1,FT,5-3-2,3-5-2,5-3-2 vs 3-5-2,1,1,0,3,4,13,11,49,51,3,4,14,19,1.0,1.0,,,0.84,0.7
1387914,2026-03-07T18:00:00+00:00,61,2025,108,Auxerre,95,Strasbourg,0,0,FT,4-4-2,4-2-3-1,4-4-2 vs 4-2-3-1,7,4,3,4,5,10,13,28,72,5,4,10,11,1.0,2.0,,,0.75,1.08
1387922,2026-03-07T20:05:00+00:00,61,2025,96,Toulouse,81,Marseille,0,1,FT,3-4-2-1,3-4-1-2,3-4-2-1 vs 3-4-1-2,6,2,4,2,3,12,10,49,51,4,2,15,14,2.0,3.0,,,0.91,1.13
1387916,2026-03-08T14:00:00+00:00,61,2025,116,Lens,112,Metz,3,0,FT,3-4-2-1,5-3-2,3-4-2-1 vs 5-3-2,8,5,3,7,0,24,5,52,48,6,4,12,17,0.0,3.0,,,2.75,0.4
1387917,2026-03-08T16:15:00+00:00,61,2025,79,Lille,97,Lorient,1,1,FT,4-3-1-2,5-4-1,4-3-1-2 vs 5-4-1,5,6,-1,2,5,12,9,58,42,5,1,14,13,3.0,1.0,,,0.7,0.45
1387920,2026-03-08T16:15:00+00:00,61,2025,84,Nice,94,Rennes,0,4,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,6,2,4,2,7,14,12,40,60,7,1,9,8,2.0,1.0,,,1.76,1.63
1387915,2026-03-08T16:15:00+00:00,61,2025,106,Stade Brestois 29,111,Le Havre,2,0,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,2,4,-2,2,0,11,14,41,59,1,3,15,17,3.0,1.0,,,1.11,0.91
1387918,2026-03-08T19:45:00+00:00,61,2025,80,Lyon,114,Paris FC,1,1,FT,4-1-4-1,4-3-3,4-1-4-1 vs 4-3-3,7,9,-2,4,4,14,14,62,38,8,2,7,9,2.0,0.0,,,1.85,1.77
1387926,2026-03-13T19:45:00+00:00,61,2025,81,Marseille,108,Auxerre,1,0,FT,4-2-3-1,5-4-1,4-2-3-1 vs 5-4-1,3,4,-1,3,3,16,8,58,42,9,2,12,17,4.0,2.0,,,0.82,0.31
1387925,2026-03-14T16:00:00+00:00,61,2025,97,Lorient,116,Lens,2,1,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,8,-4,3,6,6,20,34,66,1,10,6,11,2.0,3.0,,,1.45,1.21
1387923,2026-03-14T18:00:00+00:00,61,2025,77,Angers,84,Nice,0,2,FT,3-5-2,3-5-1-1,3-5-2 vs 3-5-1-1,2,9,-7,1,8,10,12,47,53,7,6,10,13,1.0,3.0,,,0.91,1.72
1387928,2026-03-14T20:05:00+00:00,61,2025,91,Monaco,106,Stade Brestois 29,2,0,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,7,3,4,4,1,10,13,56,44,3,8,9,8,2.0,1.0,,,2.29,1.48
1387931,2026-03-15T14:00:00+00:00,61,2025,95,Strasbourg,114,Paris FC,0,0,FT,4-2-3-1,5-4-1,4-2-3-1 vs 5-4-1,10,12,-2,3,2,12,11,61,39,12,4,11,17,1.0,0.0,,,1.14,0.51
1387924,2026-03-15T16:15:00+00:00,61,2025,111,Le Havre,80,Lyon,0,0,FT,4-1-3-2,4-2-3-1,4-1-3-2 vs 4-2-3-1,4,8,-4,4,4,12,13,35,65,2,2,7,16,1.0,3.0,1.0,0.0,0.72,1.09
1387927,2026-03-15T16:15:00+00:00,61,2025,112,Metz,96,Toulouse,3,4,FT,4-2-3-1,3-4-3,4-2-3-1 vs 3-4-3,10,12,-2,8,6,17,19,50,50,4,4,10,13,0.0,3.0,,,1.6,1.57
1387930,2026-03-15T19:45:00+00:00,61,2025,94,Rennes,79,Lille,1,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,1,7,-6,4,3,12,8,59,41,5,2,16,7,2.0,5.0,,,0.99,1.62
1387933,2026-03-20T19:45:00+00:00,61,2025,116,Lens,77,Angers,5,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,7,5,2,9,5,26,16,57,43,7,3,7,5,,,,,3.39,1.58
1387940,2026-03-21T16:00:00+00:00,61,2025,96,Toulouse,97,Lorient,1,0,FT,3-4-3,3-4-2-1,3-4-3 vs 3-4-2-1,6,6,0,4,2,12,7,42,58,1,4,9,10,2.0,3.0,,,1.65,0.4
1387932,2026-03-21T18:00:00+00:00,61,2025,108,Auxerre,106,Stade Brestois 29,3,0,FT,4-4-1-1,4-2-3-1,4-4-1-1 vs 4-2-3-1,4,2,2,7,2,11,9,44,56,6,3,10,14,0.0,4.0,1.0,0.0,1.28,0.94
1387937,2026-03-21T20:05:00+00:00,61,2025,84,Nice,85,Paris Saint Germain,0,4,FT,3-5-1-1,4-3-3,3-5-1-1 vs 4-3-3,5,5,0,1,10,6,17,26,74,2,5,12,5,1.0,1.0,1.0,0.0,0.24,4.13
1387934,2026-03-22T14:00:00+00:00,61,2025,80,Lyon,91,Monaco,1,2,FT,4-2-3-1,3-4-1-2,4-2-3-1 vs 3-4-1-2,12,10,2,4,7,15,21,57,43,2,6,11,19,0.0,3.0,1.0,0.0,1.51,3.28
1387935,2026-03-22T16:15:00+00:00,61,2025,81,Marseille,79,Lille,1,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,8,-6,3,4,14,11,55,45,6,4,8,6,1.0,3.0,,,0.67,0.97
1387939,2026-03-22T16:15:00+00:00,61,2025,94,Rennes,112,Metz,0,0,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,5,-2,8,2,25,7,68,32,8,2,13,13,1.0,3.0,,,1.49,0.33
1387938,2026-03-22T16:15:00+00:00,61,2025,114,Paris FC,111,Le Havre,3,2,FT,4-3-3,4-1-3-2,4-3-3 vs 4-1-3-2,8,4,4,4,6,15,20,41,59,9,5,9,13,0.0,1.0,1.0,0.0,2.06,2.05
1387936,2026-03-22T19:45:00+00:00,61,2025,83,Nantes,95,Strasbourg,2,3,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,5,5,0,9,9,13,13,37,63,3,6,15,17,3.0,3.0,,,1.64,2.33
1387948,2026-04-03T18:45:00+00:00,61,2025,85,Paris Saint Germain,96,Toulouse,3,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,4,5,-1,7,1,17,5,72,28,5,2,4,13,0.0,1.0,,,1.95,0.16
1387949,2026-04-04T15:00:00+00:00,61,2025,95,Strasbourg,84,Nice,3,1,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,3,5,-2,6,3,16,8,59,41,4,10,7,15,0.0,2.0,,,2.86,0.32
1387942,2026-04-04T17:00:00+00:00,61,2025,106,Stade Brestois 29,94,Rennes,3,4,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,2,4,-2,4,7,10,15,40,60,3,7,13,11,3.0,3.0,,,1.3,2.95
1387944,2026-04-04T19:05:00+00:00,61,2025,79,Lille,116,Lens,3,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,6,-3,7,1,13,5,56,44,3,3,9,13,3.0,2.0,,,3.68,0.59
1387941,2026-04-05T13:00:00+00:00,61,2025,77,Angers,80,Lyon,0,0,FT,5-3-2,4-2-3-1,5-3-2 vs 4-2-3-1,10,10,0,1,2,7,11,32,68,3,7,14,13,3.0,0.0,,,0.29,0.73
1387945,2026-04-05T15:15:00+00:00,61,2025,97,Lorient,114,Paris FC,1,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,8,-5,3,5,10,7,49,51,5,6,8,6,1.0,2.0,,,1.21,0.95
1387943,2026-04-05T15:15:00+00:00,61,2025,111,Le Havre,108,Auxerre,1,1,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,2,4,-2,3,2,10,12,53,47,5,5,16,21,2.0,2.0,,,0.65,1.8
1387946,2026-04-05T15:15:00+00:00,61,2025,112,Metz,83,Nantes,0,0,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,6,2,4,5,2,19,6,66,34,6,3,14,10,2.0,1.0,0.0,1.0,2.28,0.46
1387947,2026-04-05T18:45:00+00:00,61,2025,91,Monaco,81,Marseille,2,1,FT,3-4-2-1,3-4-1-2,3-4-2-1 vs 3-4-1-2,6,3,3,3,9,7,19,48,52,0,8,14,9,2.0,2.0,,,1.58,2.23
1387956,2026-04-10T17:00:00+00:00,61,2025,114,Paris FC,91,Monaco,4,1,FT,4-1-4-1,3-4-3,4-1-4-1 vs 3-4-3,5,7,-2,6,5,12,19,34,66,1,11,5,6,1.0,0.0,,,2.61,2.31
1387954,2026-04-10T19:05:00+00:00,61,2025,81,Marseille,112,Metz,3,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,3,0,9,2,18,6,54,46,7,4,12,8,1.0,2.0,,,3.55,0.48
1387950,2026-04-11T17:00:00+00:00,61,2025,108,Auxerre,83,Nantes,0,0,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,2,1,1,0,4,5,13,54,46,3,2,20,15,0.0,4.0,,,0.66,1.73
1387957,2026-04-11T19:05:00+00:00,61,2025,94,Rennes,77,Angers,2,1,FT,4-4-2,5-3-2,4-4-2 vs 5-3-2,3,4,-1,7,4,15,6,60,40,11,3,9,15,0.0,2.0,,,1.22,1.12
1387955,2026-04-12T15:15:00+00:00,61,2025,84,Nice,111,Le Havre,1,1,FT,3-5-2,3-4-1-2,3-5-2 vs 3-4-1-2,4,2,2,5,6,15,11,46,54,5,2,20,14,1.0,1.0,,,2.11,1.76
1387958,2026-04-12T15:15:00+00:00,61,2025,96,Toulouse,79,Lille,0,4,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,3,1,1,9,9,15,37,63,4,2,13,12,2.0,0.0,1.0,0.0,0.96,2.3
1387953,2026-04-12T18:45:00+00:00,61,2025,80,Lyon,97,Lorient,2,0,FT,4-1-4-1,3-4-2-1,4-1-4-1 vs 3-4-2-1,6,5,1,5,6,11,12,53,47,4,6,17,14,4.0,1.0,,,1.16,1.87
1387960,2026-04-17T18:45:00+00:00,61,2025,116,Lens,96,Toulouse,3,2,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,4,5,-1,13,2,41,5,78,22,14,1,9,15,1.0,1.0,0.0,1.0,3.76,0.41
1387962,2026-04-18T15:00:00+00:00,61,2025,97,Lorient,81,Marseille,2,0,FT,3-4-3,3-4-2-1,3-4-3 vs 3-4-2-1,10,8,2,4,2,11,16,43,57,1,7,6,10,0.0,3.0,,,1.33,1.65
1387959,2026-04-18T17:00:00+00:00,61,2025,77,Angers,111,Le Havre,1,1,FT,5-3-2,3-4-1-2,5-3-2 vs 3-4-1-2,4,2,2,5,8,11,16,44,56,4,3,15,20,1.0,3.0,0.0,1.0,1.07,1.45
1387961,2026-04-18T19:05:00+00:00,61,2025,79,Lille,84,Nice,0,0,FT,4-2-3-1,5-4-1,4-2-3-1 vs 5-4-1,5,8,-3,2,1,9,5,62,38,5,3,9,10,3.0,1.0,,,0.54,0.19
1387964,2026-04-19T13:00:00+00:00,61,2025,91,Monaco,108,Auxerre,2,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,8,4,4,6,7,15,12,69,31,11,3,19,8,2.0,3.0,,,2.24,0.65
1387965,2026-04-19T15:15:00+00:00,61,2025,83,Nantes,106,Stade Brestois 29,1,1,FT,4-1-4-1,4-2-3-1,4-1-4-1 vs 4-2-3-1,4,4,0,4,2,17,4,44,56,11,0,13,17,2.0,2.0,1.0,0.0,0.92,0.42
1387967,2026-04-19T15:15:00+00:00,61,2025,95,Strasbourg,94,Rennes,0,3,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,4,4,0,1,9,9,26,55,45,2,9,10,12,0.0,1.0,,,1.0,4.25
1387963,2026-04-19T15:15:00+00:00,61,2025,112,Metz,114,Paris FC,1,3,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,7,8,-1,6,7,13,15,51,49,6,5,9,8,2.0,2.0,,,1.01,1.74
1387966,2026-04-19T18:45:00+00:00,61,2025,85,Paris Saint Germain,80,Lyon,1,2,FT,4-3-3,4-3-1-2,4-3-3 vs 4-3-1-2,2,6,-4,6,5,23,6,77,23,13,5,10,8,5.0,1.0,,,3.12,0.62
1387929,2026-04-22T17:00:00+00:00,61,2025,85,Paris Saint Germain,83,Nantes,3,0,FT,4-3-3,5-3-2,4-3-3 vs 5-3-2,3,6,-3,6,4,14,11,70,30,7,6,11,8,2.0,1.0,,,2.17,0.89
1387969,2026-04-24T18:45:00+00:00,61,2025,106,Stade Brestois 29,116,Lens,3,3,FT,4-1-4-1,3-4-2-1,4-1-4-1 vs 3-4-2-1,3,3,0,3,7,6,25,36,64,0,6,7,11,3.0,3.0,,,0.25,2.76
1387972,2026-04-25T13:00:00+00:00,61,2025,80,Lyon,108,Auxerre,3,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,8,6,2,6,2,12,9,55,45,6,3,11,15,1.0,2.0,,,2.12,0.52
1387968,2026-04-25T17:00:00+00:00,61,2025,77,Angers,85,Paris Saint Germain,0,3,FT,5-3-2,4-3-3,5-3-2 vs 4-3-3,12,6,6,1,10,6,17,29,71,5,4,9,3,0.0,2.0,0.0,1.0,0.7,2.78
1387976,2026-04-25T19:05:00+00:00,61,2025,96,Toulouse,91,Monaco,2,2,FT,3-4-2-1,3-4-2-1,3-4-2-1 vs 3-4-2-1,8,14,-6,5,5,18,8,51,49,4,2,17,10,3.0,2.0,,,1.75,0.74
1387971,2026-04-26T13:00:00+00:00,61,2025,97,Lorient,95,Strasbourg,2,3,FT,3-4-2-1,4-4-1-1,3-4-2-1 vs 4-4-1-1,8,10,-2,6,5,14,11,39,61,9,7,9,16,1.0,2.0,,,2.28,1.34
1387975,2026-04-26T15:15:00+00:00,61,2025,94,Rennes,83,Nantes,2,1,FT,4-4-2,4-2-3-1,4-4-2 vs 4-2-3-1,8,10,-2,5,8,14,24,63,37,6,8,15,15,3.0,2.0,,,1.3,2.17
1387970,2026-04-26T15:15:00+00:00,61,2025,111,Le Havre,112,Metz,4,4,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,6,14,-8,5,5,14,12,47,53,6,4,12,12,3.0,1.0,,,1.99,1.58
1387974,2026-04-26T15:15:00+00:00,61,2025,114,Paris FC,79,Lille,0,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,8,10,-2,2,4,7,10,47,53,7,3,12,10,6.0,3.0,1.0,0.0,1.06,1.71
1387973,2026-04-26T18:45:00+00:00,61,2025,81,Marseille,84,Nice,1,1,FT,3-5-1-1,5-4-1,3-5-1-1 vs 5-4-1,7,4,3,6,2,24,5,68,32,7,1,14,7,4.0,1.0,,,2.32,1.46
1387981,2026-05-02T13:00:00+00:00,61,2025,83,Nantes,81,Marseille,3,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,8,-4,6,8,17,16,42,58,7,8,12,11,1.0,3.0,,,3.42,1.36
1387984,2026-05-02T15:00:00+00:00,61,2025,85,Paris Saint Germain,97,Lorient,2,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,6,3,3,6,3,24,5,68,32,12,2,9,7,1.0,1.0,,,2.42,0.96
1387980,2026-05-02T17:00:00+00:00,61,2025,112,Metz,91,Monaco,1,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,5,0,1,3,13,15,34,66,5,9,10,15,0.0,2.0,,,1.22,1.25
1387982,2026-05-02T19:05:00+00:00,61,2025,84,Nice,116,Lens,1,1,FT,5-4-1,3-4-2-1,5-4-1 vs 3-4-2-1,4,3,1,2,4,9,16,46,54,7,8,11,10,2.0,3.0,0.0,1.0,1.07,1.53
1387978,2026-05-03T13:00:00+00:00,61,2025,79,Lille,111,Le Havre,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,4,2,10,2,22,2,67,33,14,5,9,15,2.0,3.0,,,1.55,0.14
1387985,2026-05-03T15:15:00+00:00,61,2025,95,Strasbourg,96,Toulouse,1,2,FT,4-4-1-1,3-4-2-1,4-4-1-1 vs 3-4-2-1,4,3,1,4,6,9,16,54,46,8,3,7,15,1.0,3.0,,,0.41,1.36
1387977,2026-05-03T15:15:00+00:00,61,2025,108,Auxerre,77,Angers,3,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,5,3,2,10,3,19,9,56,44,4,6,12,2,2.0,4.0,0.0,1.0,2.03,2.2
1387983,2026-05-03T15:15:00+00:00,61,2025,114,Paris FC,106,Stade Brestois 29,4,0,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,4,2,2,8,1,17,10,51,49,7,3,10,8,2.0,1.0,,,1.86,0.79
1387979,2026-05-03T18:45:00+00:00,61,2025,80,Lyon,94,Rennes,4,2,FT,4-2-3-1,4-4-2,4-2-3-1 vs 4-4-2,4,4,0,9,5,16,8,50,50,7,5,10,14,0.0,3.0,,,3.17,0.84
1387989,2026-05-08T18:45:00+00:00,61,2025,116,Lens,83,Nantes,1,0,FT,3-4-2-1,3-1-4-2,3-4-2-1 vs 3-1-4-2,7,5,2,5,3,14,15,64,36,8,3,15,15,2.0,1.0,,,0.82,1.25
1387986,2026-05-10T19:00:00+00:00,61,2025,77,Angers,95,Strasbourg,1,1,FT,3-5-1-1,4-2-3-1,3-5-1-1 vs 4-2-3-1,4,8,-4,4,6,11,15,32,68,0,2,16,13,2.0,2.0,,,0.59,2.02
1387992,2026-05-10T19:00:00+00:00,61,2025,85,Paris Saint Germain,106,Stade Brestois 29,1,0,FT,4-3-3,3-4-3,4-3-3 vs 3-4-3,6,3,3,6,2,23,3,67,33,13,2,5,12,,,,,1.49,0.17
1387991,2026-05-10T19:00:00+00:00,61,2025,91,Monaco,79,Lille,0,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,6,6,0,3,2,7,7,55,45,5,2,13,10,1.0,3.0,,,0.37,0.39
1387993,2026-05-10T19:00:00+00:00,61,2025,94,Rennes,114,Paris FC,2,1,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,2,3,-1,5,1,14,11,51,49,8,2,13,11,0.0,2.0,,,1.77,1.2
1387994,2026-05-10T19:00:00+00:00,61,2025,96,Toulouse,80,Lyon,2,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,5,-2,6,3,14,18,39,61,7,8,20,9,6.0,2.0,1.0,0.0,1.13,1.54
1387987,2026-05-10T19:00:00+00:00,61,2025,108,Auxerre,84,Nice,2,1,FT,4-3-3,5-4-1,4-3-3 vs 5-4-1,4,3,1,4,6,12,10,52,48,10,1,15,9,1.0,0.0,,,0.84,1.33
1387988,2026-05-10T19:00:00+00:00,61,2025,111,Le Havre,81,Marseille,0,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,8,-6,2,3,10,8,50,50,3,0,20,22,4.0,2.0,,,1.14,1.21
1387990,2026-05-10T19:00:00+00:00,61,2025,112,Metz,97,Lorient,0,4,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,1,3,-2,2,7,8,14,54,46,7,4,8,8,2.0,2.0,,,0.67,2.0
1387951,2026-05-13T17:00:00+00:00,61,2025,106,Stade Brestois 29,95,Strasbourg,1,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,8,-2,6,5,21,10,48,52,5,4,10,11,0.0,1.0,,,3.06,2.02
1387952,2026-05-13T19:00:00+00:00,61,2025,116,Lens,85,Paris Saint Germain,0,2,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,6,14,-8,10,3,25,10,38,62,6,3,9,3,0.0,1.0,,,2.87,1.22
1387996,2026-05-17T19:00:00+00:00,61,2025,79,Lille,108,Auxerre,0,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,12,-6,3,4,12,7,73,27,4,2,9,16,3.0,2.0,,,1.72,0.54
1387998,2026-05-17T19:00:00+00:00,61,2025,80,Lyon,116,Lens,0,4,FT,4-3-1-2,3-4-2-1,4-3-1-2 vs 3-4-2-1,4,6,-2,4,4,16,14,55,45,20,8,10,11,1.0,4.0,,,1.91,1.54
1387999,2026-05-17T19:00:00+00:00,61,2025,81,Marseille,94,Rennes,3,1,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,8,6,2,11,6,27,27,45,55,4,11,11,10,3.0,1.0,,,2.92,2.49
1388001,2026-05-17T19:00:00+00:00,61,2025,84,Nice,112,Metz,0,0,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,8,12,-4,4,4,22,16,49,51,10,4,11,15,2.0,1.0,,,1.64,0.85
1388003,2026-05-17T19:00:00+00:00,61,2025,95,Strasbourg,91,Monaco,5,4,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,6,18,-12,7,8,15,21,40,60,4,6,7,11,1.0,2.0,,,1.5,1.13
1387997,2026-05-17T19:00:00+00:00,61,2025,97,Lorient,111,Le Havre,0,2,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,2,10,-8,2,4,12,7,60,40,5,1,11,11,2.0,1.0,,,1.3,1.25
1387995,2026-05-17T19:00:00+00:00,61,2025,106,Stade Brestois 29,77,Angers,1,1,FT,4-2-3-1,3-5-2,4-2-3-1 vs 3-5-2,6,10,-4,5,2,18,8,57,43,6,3,9,8,1.0,1.0,,,1.57,0.68
1388002,2026-05-17T19:00:00+00:00,61,2025,114,Paris FC,85,Paris Saint Germain,2,1,FT,4-4-2,4-3-3,4-4-2 vs 4-3-3,10,10,0,9,2,17,9,37,63,3,3,8,9,2.0,0.0,,,2.2,0.61
1545408,2026-05-26T18:45:00+00:00,61,2025,1063,Saint Etienne,84,Nice,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,16,12,4,0,0,7,4,45,55,6,6,10,7,1.0,0.0,,,,
1545409,2026-05-29T18:45:00+00:00,61,2025,84,Nice,1063,Saint Etienne,4,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,12,14,-2,10,2,20,13,52,48,6,4,10,5,2.0,0.0,,,,
1388000,2026-05-17T19:00:00+00:00,61,2025,83,Nantes,96,Toulouse,0,0,AWD,4-3-1-2,3-4-2-1,4-3-1-2 vs 3-4-2-1,12,6,6,1,1,1,2,57,43,2,2,3,4,,,,,0.07,0.17
