fixture_id,team_id,team_name,is_home,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_percentage,expected_goals
1214001,80,Lyon,False,7,3,13,3,11,2,9,6,5.0,59,1.0,,1,554,487,88,3.09
1214016,94,Rennes,True,5,10,19,4,14,5,24,10,2.0,66,3.0,0.0,0,554,505,91,2.77
1214016,83,Nantes,False,1,2,4,1,3,1,13,2,2.0,34,5.0,1.0,3,292,234,80,0.68
1214012,85,Paris Saint Germain,True,11,5,18,2,15,3,7,7,1.0,70,,,0,789,733,93,3.14
1214012,111,Le Havre,False,1,7,9,1,4,5,10,3,0.0,30,,,9,316,258,82,0.45
1214015,91,Monaco,True,4,4,12,4,10,2,18,3,2.0,47,3.0,,3,462,381,82,0.93
1214015,95,Strasbourg,False,2,3,5,0,3,2,10,2,2.0,53,3.0,,4,518,454,88,0.39
1214013,81,Marseille,True,8,7,18,3,15,3,11,7,2.0,68,2.0,,0,729,676,93,3.73
1214013,82,Montpellier,False,1,2,6,3,4,2,11,2,3.0,32,2.0,,3,349,292,84,0.24
1214011,79,Lille,True,9,3,15,3,11,4,8,8,2.0,57,1.0,,3,548,481,88,2.04
1214011,108,Auxerre,False,2,2,6,2,2,4,13,4,2.0,43,2.0,,6,395,329,83,0.25
1214009,84,Nice,True,8,8,22,6,13,9,10,4,2.0,53,1.0,,2,539,485,90,2.86
1214009,77,Angers,False,3,1,6,2,5,1,8,2,2.0,47,1.0,,6,479,405,85,0.34
1214014,93,Reims,True,2,2,8,4,7,1,11,0,3.0,52,1.0,0.0,5,506,444,88,0.74
1214014,96,Toulouse,False,6,7,18,5,10,8,12,9,2.0,48,0.0,1.0,1,450,376,84,1.29
1214010,106,Stade Brestois 29,True,5,2,11,4,7,4,11,7,0.0,44,,1.0,6,385,319,83,0.73
1214010,116,Lens,False,9,1,17,7,13,4,11,6,2.0,56,,0.0,4,492,428,87,2.52
1214008,1063,Saint Etienne,True,6,8,18,4,7,11,12,8,2.0,41,3.0,,1,371,311,84,1.6
1214008,80,Lyon,False,2,4,14,8,8,6,13,6,3.0,59,4.0,,4,544,488,90,0.76
1214002,83,Nantes,True,2,3,8,3,4,4,5,4,1.0,25,2.0,,4,266,196,74,0.49
1214002,85,Paris Saint Germain,False,5,4,10,1,9,1,9,4,1.0,75,0.0,,1,842,785,93,1.6
1214023,85,Paris Saint Germain,True,13,7,32,12,20,12,9,17,0.0,76,3.0,,0,780,717,92,3.16
1214023,84,Nice,False,3,3,7,1,6,1,11,0,2.0,24,1.0,,12,249,191,77,0.96
1214018,95,Strasbourg,True,7,6,18,5,13,5,10,5,2.0,51,1.0,,5,564,514,91,2.83
1214018,1063,Saint Etienne,False,6,6,17,5,11,6,7,8,1.0,49,0.0,,4,545,479,88,2.06
1214017,111,Le Havre,True,3,2,9,4,4,5,12,3,0.0,39,1.0,,6,333,257,77,0.51
1214017,91,Monaco,False,7,7,20,6,15,5,13,6,2.0,61,0.0,,2,510,430,84,3.2
1214025,80,Lyon,True,8,3,14,3,11,3,12,7,7.0,54,,,3,497,447,90,1.88
1214025,94,Rennes,False,4,5,10,1,3,7,8,2,2.0,46,,,4,433,379,88,0.82
1214022,77,Angers,True,3,2,6,1,4,2,17,7,,37,1.0,0.0,3,307,241,79,0.72
1214022,79,Lille,False,5,3,9,1,9,0,10,2,,63,5.0,1.0,3,549,481,88,1.43
1214020,82,Montpellier,True,2,3,12,7,6,6,17,5,1.0,54,3.0,,3,530,464,88,0.59
1214020,93,Reims,False,3,3,8,2,5,3,13,5,2.0,46,3.0,,2,450,386,86,0.6
1214019,83,Nantes,True,3,6,11,2,9,2,13,3,,59,2.0,0.0,2,519,464,89,1.05
1214019,96,Toulouse,False,3,0,6,3,3,3,11,5,,41,3.0,1.0,3,359,278,77,0.35
1214021,116,Lens,True,5,9,16,2,11,5,12,8,1.0,66,4.0,1.0,4,653,560,86,1.44
1214021,108,Auxerre,False,8,3,12,1,12,0,13,1,0.0,34,4.0,0.0,5,349,275,79,2.65
1214024,81,Marseille,True,7,3,11,1,6,5,14,4,1.0,54,1.0,,3,501,443,88,0.91
1214024,106,Stade Brestois 29,False,4,3,9,2,8,1,16,3,1.0,46,4.0,,3,417,351,84,1.81
1214028,84,Nice,True,2,4,8,2,4,4,14,5,0.0,55,2.0,,3,481,397,83,1.51
1214028,93,Reims,False,3,4,16,9,8,8,21,3,2.0,45,2.0,,1,397,320,81,1.28
1214033,95,Strasbourg,True,2,3,9,4,5,4,14,6,4.0,36,1.0,,3,333,266,80,0.73
1214033,85,Paris Saint Germain,False,4,9,20,7,13,7,13,2,3.0,64,2.0,,1,597,544,91,1.73
1214032,96,Toulouse,True,3,6,9,0,7,2,7,6,3.0,38,2.0,,5,303,246,81,0.81
1214032,94,Rennes,False,6,6,15,3,9,6,15,5,1.0,62,2.0,,1,499,452,91,1.48
1214030,1063,Saint Etienne,True,1,7,11,3,6,5,15,6,2.0,60,,,3,509,418,82,0.6
1214030,91,Monaco,False,6,4,12,2,7,5,12,5,3.0,40,,,0,339,259,76,1.98
1214031,83,Nantes,True,3,3,8,2,4,4,12,4,1.0,58,2.0,,1,526,445,85,0.52
1214031,77,Angers,False,2,8,14,4,8,6,16,6,3.0,42,3.0,,3,380,313,82,1.12
1214026,80,Lyon,True,4,9,18,5,14,4,8,8,1.0,69,2.0,,1,637,558,88,1.04
1214026,116,Lens,False,3,3,8,2,3,5,12,2,0.0,31,3.0,,3,301,242,80,0.73
1214029,106,Stade Brestois 29,True,5,6,16,5,11,5,14,4,0.0,64,1.0,,1,636,560,88,1.1
1214029,82,Montpellier,False,1,2,6,3,3,3,18,6,3.0,36,2.0,,4,362,306,85,0.56
1214034,108,Auxerre,True,1,3,4,0,3,1,11,0,0.0,47,2.0,,4,388,311,80,0.24
1214034,111,Le Havre,False,5,3,11,3,9,2,10,9,1.0,53,1.0,,0,426,361,85,1.54
1214027,79,Lille,True,1,3,5,1,3,2,9,2,5.0,40,2.0,,5,408,350,86,0.46
1214027,81,Marseille,False,6,2,13,5,11,2,8,5,0.0,60,2.0,,0,604,548,91,1.32
1214037,77,Angers,True,2,3,5,0,5,0,6,2,5.0,28,2.0,,3,269,203,75,0.75
1214037,95,Strasbourg,False,3,8,15,4,7,8,10,6,1.0,72,2.0,,0,710,650,92,0.99
1214040,82,Montpellier,True,4,2,9,3,6,3,14,5,1.0,31,1.0,,4,293,240,82,0.61
1214040,85,Paris Saint Germain,False,8,1,10,1,7,3,11,4,0.0,69,1.0,,3,683,638,93,1.5
1214043,91,Monaco,True,5,5,11,1,9,2,16,3,0.0,51,2.0,,4,446,381,85,1.16
1214043,80,Lyon,False,4,3,9,2,4,5,18,5,3.0,49,4.0,,3,417,344,82,0.39
1214035,93,Reims,True,3,7,19,9,13,6,13,4,3.0,48,1.0,,2,455,383,84,1.91
1214035,1063,Saint Etienne,False,4,3,9,2,4,5,12,5,2.0,52,0.0,,3,514,426,83,0.66
1214039,94,Rennes,True,4,3,10,3,6,4,5,1,0.0,51,1.0,,6,445,372,84,1.18
1214039,84,Nice,False,6,6,14,2,10,4,13,5,7.0,49,1.0,,2,420,348,83,1.05
1214041,96,Toulouse,True,6,2,9,1,8,1,17,2,0.0,40,2.0,,1,365,292,80,1.01
1214041,116,Lens,False,2,4,12,6,8,4,12,1,2.0,60,5.0,,5,558,491,88,0.79
1214042,106,Stade Brestois 29,True,4,7,12,1,10,2,6,3,0.0,39,1.0,,2,389,303,78,1.2
1214042,79,Lille,False,2,12,18,4,14,4,14,7,1.0,61,1.0,,2,600,511,85,2.06
1214036,108,Auxerre,True,3,4,9,2,7,2,15,7,0.0,62,3.0,,1,638,565,89,0.43
1214036,83,Nantes,False,2,3,7,2,3,4,16,3,1.0,38,1.0,,2,396,327,83,0.67
1214038,111,Le Havre,True,4,4,10,2,7,3,12,2,1.0,46,2.0,,2,372,293,79,0.96
1214038,81,Marseille,False,5,10,22,7,15,7,12,9,1.0,54,2.0,,2,441,384,87,2.57
1214048,79,Lille,True,5,4,21,12,16,5,11,10,1.0,78,0.0,,1,633,551,87,2.06
1214048,93,Reims,False,2,2,5,1,3,2,7,3,3.0,22,1.0,,3,174,119,68,0.11
1214045,80,Lyon,True,4,11,21,6,13,8,10,8,1.0,57,1.0,,3,488,438,90,3.95
1214045,77,Angers,False,3,3,13,7,7,6,13,8,0.0,43,3.0,,2,359,308,86,0.5
1214044,81,Marseille,True,10,5,17,2,14,3,8,5,3.0,61,3.0,,1,566,506,89,3.99
1214044,94,Rennes,False,3,5,9,1,7,2,12,5,3.0,39,3.0,,6,359,299,83,1.15
1214050,83,Nantes,True,6,8,18,4,13,5,14,7,,44,3.0,,0,432,374,87,2.43
1214050,82,Montpellier,False,0,5,9,4,6,3,9,2,,56,1.0,,2,557,502,90,0.84
1214046,84,Nice,True,9,6,18,3,15,3,13,5,1.0,42,0.0,,1,395,320,81,4.86
1214046,106,Stade Brestois 29,False,1,8,10,1,7,3,12,2,0.0,58,5.0,,3,536,461,86,1.0
1214052,85,Paris Saint Germain,True,9,10,21,2,10,11,10,5,1.0,67,1.0,,1,660,602,91,3.11
1214052,108,Auxerre,False,2,3,7,2,3,4,9,2,1.0,33,2.0,,6,323,255,79,0.63
1214049,95,Strasbourg,True,4,2,6,0,6,0,18,4,0.0,50,3.0,1.0,2,465,412,89,1.46
1214049,111,Le Havre,False,5,5,10,0,4,6,8,3,1.0,50,0.0,0.0,2,455,381,84,2.46
1214051,116,Lens,True,5,3,15,7,10,5,14,5,,46,1.0,0.0,4,443,376,85,1.78
1214051,91,Monaco,False,4,1,6,1,3,3,9,4,,54,1.0,1.0,1,545,472,87,0.45
1214047,1063,Saint Etienne,True,7,7,18,4,11,7,10,7,0.0,57,3.0,,5,591,530,90,1.33
1214047,96,Toulouse,False,9,6,17,2,15,2,7,6,4.0,43,2.0,,4,450,375,83,3.21
1375858,112,Metz,True,3,3,12,6,9,3,13,6,2.0,61,1.0,,0,459,363,79,
1375858,93,Reims,False,1,8,10,1,4,6,15,6,0.0,39,3.0,,2,292,215,74,
1375859,93,Reims,True,3,9,18,6,13,5,16,4,2.0,43,3.0,,1,486,385,79,
1375859,112,Metz,False,4,3,8,1,6,2,12,6,4.0,57,2.0,,2,664,569,86,
