fixture_id,date,league_id,season,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,status_short,home_formation,away_formation,formation_matchup,home_injuries_count,away_injuries_count,injuries_diff,home_formation_stability_5,home_recent_formations_count,home_api_possession_5,home_api_yellow_cards_5,home_api_red_cards_5,home_api_shots_on_goal_for_5,home_api_shots_on_goal_against_5,home_api_total_shots_for_5,home_api_total_shots_against_5,home_api_expected_goals_for_5,home_api_expected_goals_against_5,home_api_corners_for_5,home_api_corners_against_5,away_formation_stability_5,away_recent_formations_count,away_api_possession_5,away_api_yellow_cards_5,away_api_red_cards_5,away_api_shots_on_goal_for_5,away_api_shots_on_goal_against_5,away_api_total_shots_for_5,away_api_total_shots_against_5,away_api_expected_goals_for_5,away_api_expected_goals_against_5,away_api_corners_for_5,away_api_corners_against_5,api_shots_on_goal_diff_5,api_total_shots_diff_5,api_expected_goals_diff_5,api_corners_diff_5,api_possession_diff_5,formation_stability_diff_5
1213805,2024-10-06 15:00:00+00:00,61,2024,106,Stade Brestois 29,111,Le Havre,2,0,FT,4-2-3-1,3-1-4-2,4-2-3-1 vs 3-1-4-2,2,4,-2,0.8,2,46.6,1.4,0.0,4.6,4.6,10.8,14.8,1.236,2.272,3.4,4.2,0.8,2,42.4,2.0,0.0,4.4,5.8,11.2,14.2,1.266,1.714,3.2,4.2,0.1999999999999993,-0.3999999999999986,-0.030000000000000027,0.19999999999999973,4.200000000000003,0.0
1213808,2024-10-06 15:00:00+00:00,61,2024,95,Strasbourg,116,Lens,2,2,FT,4-2-3-1,3-4-1-2,4-2-3-1 vs 3-4-1-2,7,8,-1,0.2,5,48.0,2.4,,6.6,5.8,12.4,14.2,2.048,1.636,4.6,7.0,0.8,2,52.0,3.25,1.0,5.4,3.6,15.2,11.8,1.762,0.9940000000000001,6.2,5.0,1.1999999999999993,-2.799999999999999,0.28600000000000003,-1.6000000000000005,-4.0,-0.6000000000000001
1213809,2024-10-06 15:00:00+00:00,61,2024,93,Reims,82,Montpellier,4,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,2,8,-6,0.8,2,42.2,1.8,,5.0,5.8,12.8,15.4,1.2,1.64,3.4,4.6,0.8,2,47.6,3.0,1.0,4.0,6.8,10.6,15.8,0.96,2.222,5.4,5.4,1.0,2.200000000000001,0.24,-2.0000000000000004,-5.399999999999999,0.0
1213802,2024-10-06 18:45:00+00:00,61,2024,84,Nice,85,Paris Saint Germain,1,1,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,4,3,1,0.6,3,50.4,2.4,0.3333333333333333,6.4,4.8,14.0,13.8,2.29,1.076,4.0,4.4,1.0,1,66.8,1.4,,7.8,3.2,18.8,8.2,2.7880000000000003,0.9620000000000001,6.2,2.6,-1.3999999999999995,-4.800000000000001,-0.4980000000000002,-2.2,-16.4,-0.4
1213815,2024-10-18 18:45:00+00:00,61,2024,91,Monaco,79,Lille,0,0,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,7,-3,0.4,4,57.8,2.0,0.0,5.0,3.2,14.2,11.2,2.066,1.0,5.8,4.8,0.6,3,59.4,2.0,,5.6,5.6,13.6,9.8,2.1159999999999997,1.72,5.6,3.0,-0.5999999999999996,0.5999999999999996,-0.04999999999999982,0.20000000000000018,-1.6000000000000014,-0.19999999999999996
1213817,2024-10-19 15:00:00+00:00,61,2024,106,Stade Brestois 29,94,Rennes,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,4,4,0,0.6,3,47.8,1.6,1.0,4.8,3.0,10.2,13.6,1.214,1.8900000000000001,3.2,5.0,0.4,3,46.8,1.8,,5.0,4.6,12.2,12.2,1.1400000000000001,1.182,5.2,4.0,-0.20000000000000018,-2.0,0.07399999999999984,-2.0,1.0,0.19999999999999996
1213816,2024-10-19 17:00:00+00:00,61,2024,1063,Saint Etienne,116,Lens,0,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,5,8,-3,0.6,3,40.8,2.4,0.0,3.0,6.2,8.4,16.8,1.098,2.336,3.0,5.8,0.8,2,54.2,3.75,1.0,4.6,4.2,13.6,11.2,1.366,1.0699999999999998,6.2,5.2,-1.5999999999999996,-5.199999999999999,-0.268,-3.2,-13.400000000000006,-0.20000000000000007
1213818,2024-10-19 19:00:00+00:00,61,2024,85,Paris Saint Germain,95,Strasbourg,4,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,3,7,-4,1.0,1,67.2,1.6,,7.4,3.2,17.2,8.2,2.2840000000000003,0.9059999999999999,7.2,3.2,0.4,4,43.4,2.4,,6.6,5.8,11.8,13.8,2.152,1.616,4.8,7.0,0.8000000000000007,5.399999999999999,0.13200000000000012,2.4000000000000004,23.800000000000004,0.6
1213812,2024-10-20 13:00:00+00:00,61,2024,111,Le Havre,80,Lyon,0,4,FT,3-1-4-2,4-3-3,3-1-4-2 vs 4-3-3,7,3,4,0.6,3,43.4,1.4,0.5,3.6,5.4,11.2,12.0,1.002,1.6420000000000001,4.2,4.0,0.6,3,54.8,2.5,0.0,6.2,5.6,14.2,11.4,2.038,1.276,7.4,4.4,-2.6,-3.0,-1.0359999999999998,-3.2,-11.399999999999999,0.0
1213810,2024-10-20 15:00:00+00:00,61,2024,108,Auxerre,93,Reims,2,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,4,0,0.4,4,46.8,3.0,1.0,3.8,6.2,11.4,15.2,1.1540000000000001,2.364,2.8,5.4,0.6,2,45.0,2.2,,5.4,4.2,13.8,13.2,1.6300000000000001,1.106,3.4,5.0,-1.6000000000000005,-2.4000000000000004,-0.476,-0.6000000000000001,1.7999999999999972,-0.19999999999999996
1213811,2024-10-20 15:00:00+00:00,61,2024,96,Toulouse,77,Angers,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,8,-4,1.0,1,44.4,2.0,1.0,3.2,3.2,9.6,7.8,1.426,0.702,4.0,4.0,0.8,2,46.0,1.6,0.5,3.2,6.2,10.8,14.0,1.028,1.7840000000000003,4.8,6.4,0.0,-1.200000000000001,0.3979999999999999,-0.7999999999999998,-1.6000000000000014,0.19999999999999996
1213813,2024-10-20 15:00:00+00:00,61,2024,83,Nantes,84,Nice,1,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,6,7,-1,1.0,1,45.0,2.6,1.0,4.4,3.6,12.6,9.4,1.262,1.316,6.4,4.8,0.6,2,44.6,1.8,0.3333333333333333,6.4,6.0,13.4,14.6,2.104,1.14,4.2,6.6,-2.0,-0.8000000000000007,-0.8420000000000001,2.2,0.3999999999999986,0.4
1213814,2024-10-20 18:45:00+00:00,61,2024,82,Montpellier,81,Marseille,0,5,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,8,6,2,1.0,1,51.8,3.2,1.0,4.0,5.6,11.0,14.0,0.9339999999999999,2.064,5.8,4.2,1.0,1,60.8,3.0,0.75,4.2,4.6,11.4,12.2,0.738,1.638,3.8,5.0,-0.20000000000000018,-0.40000000000000036,0.19599999999999995,2.0,-9.0,0.0
1213825,2024-10-25 18:45:00+00:00,61,2024,94,Rennes,111,Le Havre,1,0,FT,4-2-3-1,3-1-4-2,4-2-3-1 vs 3-1-4-2,2,6,-4,0.6,2,46.2,2.0,,4.8,3.6,10.8,12.4,1.214,1.198,5.0,3.8,0.4,3,41.2,1.8,1.0,2.2,6.4,8.2,13.8,0.548,2.07,4.6,4.8,2.5999999999999996,2.6000000000000014,0.6659999999999999,0.40000000000000036,5.0,0.19999999999999996
1213826,2024-10-26 15:00:00+00:00,61,2024,77,Angers,1063,Saint Etienne,4,2,FT,4-2-3-1,4-1-4-1,4-2-3-1 vs 4-1-4-1,7,6,1,1.0,1,42.0,1.2,1.0,2.6,5.6,9.6,14.8,1.02,1.73,4.4,6.6,0.8,2,37.6,1.6,0.0,3.2,5.4,10.2,15.0,1.2200000000000002,1.9560000000000002,3.0,5.8,-0.6000000000000001,-0.5999999999999996,-0.20000000000000018,1.4000000000000004,4.399999999999999,0.19999999999999996
1213827,2024-10-26 17:00:00+00:00,61,2024,93,Reims,106,Stade Brestois 29,1,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,4,1,3,0.6,2,47.2,2.4,,4.6,4.8,14.6,12.6,1.568,1.53,4.6,5.0,0.6,3,49.6,2.0,1.0,3.4,3.8,8.2,13.6,0.884,2.088,2.2,5.4,1.1999999999999997,6.4,0.684,2.3999999999999995,-2.3999999999999986,0.0
1213820,2024-10-26 19:00:00+00:00,61,2024,116,Lens,79,Lille,0,2,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,5,8,-3,0.6,3,59.0,3.25,1.0,4.8,3.8,13.8,11.4,1.162,1.02,6.2,4.2,0.8,2,60.8,2.4,0.0,5.0,5.0,12.6,10.4,1.886,1.4460000000000002,5.2,4.0,-0.20000000000000018,1.200000000000001,-0.724,1.0,-1.7999999999999972,-0.20000000000000007
1213822,2024-10-27 13:00:00+00:00,61,2024,80,Lyon,108,Auxerre,2,2,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,1,5,-4,0.4,3,57.6,2.75,0.0,5.4,4.2,13.4,9.8,1.998,0.8300000000000001,6.8,4.8,0.6,3,43.8,2.4,,4.8,5.2,12.0,13.8,1.6200000000000003,2.028,3.4,6.8,0.6000000000000005,1.4000000000000004,0.37799999999999967,3.4,13.800000000000004,-0.19999999999999996
1213819,2024-10-27 15:00:00+00:00,61,2024,84,Nice,91,Monaco,2,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,4,5,-1,0.6,2,47.0,1.2,0.0,6.0,6.0,13.2,14.0,1.8259999999999998,0.9540000000000001,4.4,6.6,0.4,4,55.8,2.0,0.5,5.2,2.6,14.2,9.4,2.1060000000000003,0.602,5.6,3.6,0.7999999999999998,-1.0,-0.28000000000000047,-1.1999999999999993,-8.799999999999997,0.19999999999999996
1213823,2024-10-27 15:00:00+00:00,61,2024,82,Montpellier,96,Toulouse,0,3,FT,4-1-4-1,3-4-3,4-1-4-1 vs 3-4-3,8,1,7,1.0,1,45.0,3.0,1.0,4.2,6.8,11.6,16.4,0.9879999999999999,2.44,4.8,4.0,0.8,2,52.8,1.6,,4.2,3.2,12.6,7.0,1.6219999999999999,0.8099999999999999,5.2,3.8,0.0,-1.0,-0.634,-0.40000000000000036,-7.799999999999997,0.19999999999999996
1213824,2024-10-27 15:00:00+00:00,61,2024,95,Strasbourg,83,Nantes,3,1,FT,3-4-1-2,4-2-3-1,3-4-1-2 vs 4-2-3-1,6,2,4,0.6,3,41.8,2.4,,6.6,5.4,12.0,13.4,2.0,1.73,5.4,6.2,0.8,2,47.2,2.6,1.0,5.0,4.2,13.0,10.0,1.064,1.302,6.6,4.8,1.5999999999999996,-1.0,0.9359999999999999,-1.1999999999999993,-5.400000000000006,-0.20000000000000007
1213821,2024-10-27 19:45:00+00:00,61,2024,81,Marseille,85,Paris Saint Germain,0,3,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,7,3,4,1.0,1,58.6,3.2,0.75,5.4,5.4,13.2,14.2,1.242,1.6779999999999997,3.6,5.2,1.0,1,66.8,1.6,,8.0,4.0,18.6,9.8,2.462,1.018,8.0,3.6,-2.5999999999999996,-5.400000000000002,-1.2200000000000002,-4.4,-8.199999999999996,0.0
1213830,2024-11-01 18:00:00+00:00,61,2024,91,Monaco,77,Angers,0,1,FT,4-4-2,4-2-3-1,4-4-2 vs 4-2-3-1,7,6,1,0.4,4,56.0,3.0,0.6666666666666666,4.4,3.8,12.6,10.2,1.4880000000000002,0.8160000000000001,5.6,4.6,1.0,1,40.6,1.2,1.0,3.8,6.0,9.8,16.6,1.428,1.5719999999999998,3.0,6.0,0.6000000000000005,2.799999999999999,0.060000000000000275,2.5999999999999996,15.399999999999999,-0.6
1213833,2024-11-01 20:00:00+00:00,61,2024,79,Lille,80,Lyon,1,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,9,3,6,1.0,1,55.0,3.2,0.0,4.8,4.8,11.4,10.6,1.9820000000000004,1.4140000000000001,4.2,5.2,0.6,3,61.0,2.2,0.0,6.4,4.4,14.2,11.2,2.2960000000000003,0.9279999999999999,6.2,4.8,-1.6000000000000005,-2.799999999999999,-0.31399999999999983,-2.0,-6.0,0.4
1213836,2024-11-02 16:00:00+00:00,61,2024,85,Paris Saint Germain,116,Lens,1,0,FT,4-3-3,3-4-3,4-3-3 vs 3-4-3,4,6,-2,1.0,1,68.4,1.2,0.0,7.8,3.6,18.0,9.8,2.506,0.868,6.6,3.6,0.6,3,59.8,3.4,1.0,4.6,3.8,13.6,12.0,1.17,1.252,6.8,3.0,3.2,4.4,1.3359999999999999,-0.20000000000000018,8.600000000000009,0.4
1213835,2024-11-02 18:00:00+00:00,61,2024,106,Stade Brestois 29,84,Nice,0,1,FT,4-3-3,3-4-2-1,4-3-3 vs 3-4-2-1,3,3,0,0.4,3,52.4,1.8,1.0,3.6,2.6,9.8,11.4,0.99,1.6700000000000004,2.6,5.0,0.8,2,46.2,1.2,0.0,7.0,6.0,14.2,14.2,1.7420000000000002,0.9000000000000001,5.2,7.6,-3.4,-4.399999999999999,-0.7520000000000002,-2.6,6.199999999999996,-0.4
1213834,2024-11-02 20:00:00+00:00,61,2024,1063,Saint Etienne,95,Strasbourg,2,0,FT,4-1-4-1,3-4-1-2,4-1-4-1 vs 3-4-1-2,5,5,0,0.8,2,43.4,2.0,0.0,3.6,6.2,12.0,14.2,1.264,2.3,3.2,4.8,0.6,3,41.8,2.0,,6.6,6.2,11.8,12.6,1.8940000000000001,1.698,5.2,5.2,-2.9999999999999996,0.1999999999999993,-0.6300000000000001,-2.0,1.6000000000000014,0.20000000000000007
1213829,2024-11-03 14:00:00+00:00,61,2024,96,Toulouse,93,Reims,1,0,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,1,5,-4,0.6,3,51.6,1.8,0.0,4.0,3.0,12.6,7.8,1.734,0.8099999999999999,4.6,3.0,0.6,2,46.8,2.8,,4.4,4.4,14.6,11.6,1.624,1.524,5.4,4.4,-0.40000000000000036,-2.0,0.10999999999999988,-0.8000000000000007,4.800000000000004,0.0
1213828,2024-11-03 16:00:00+00:00,61,2024,108,Auxerre,94,Rennes,4,0,FT,3-4-2-1,4-1-4-1,3-4-2-1 vs 4-1-4-1,5,2,3,0.6,3,43.0,2.6,,5.4,5.0,13.2,12.4,1.816,1.7399999999999998,4.2,6.6,0.6,3,48.2,2.2,0.0,4.4,3.0,12.6,11.0,1.274,1.2179999999999997,7.2,3.0,1.0,0.5999999999999996,0.542,-3.0,-5.200000000000003,0.0
1213831,2024-11-03 16:00:00+00:00,61,2024,111,Le Havre,82,Montpellier,1,0,FT,3-1-4-2,3-4-3,3-1-4-2 vs 3-4-3,8,8,0,0.6,3,39.8,2.4,1.0,1.8,5.8,8.2,14.8,0.5920000000000001,2.124,3.6,6.4,0.8,2,45.6,2.6,1.0,3.8,6.8,11.0,17.2,0.9639999999999999,2.558,4.2,4.0,-1.9999999999999998,-2.8000000000000007,-0.3719999999999998,-0.6000000000000001,-5.800000000000004,-0.20000000000000007
1213832,2024-11-03 19:45:00+00:00,61,2024,83,Nantes,81,Marseille,1,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,3,7,-4,0.8,2,48.0,2.6,1.0,5.0,4.4,11.0,9.6,0.9099999999999999,1.546,6.2,5.2,1.0,1,52.4,2.4,0.75,4.6,6.2,12.2,15.6,1.152,1.888,3.6,5.2,0.40000000000000036,-1.1999999999999993,-0.242,2.6,-4.399999999999999,-0.19999999999999996
1213837,2024-11-08 19:45:00+00:00,61,2024,81,Marseille,108,Auxerre,1,3,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,7,-2,1.0,1,59.8,2.0,0.6666666666666666,4.4,5.0,12.2,12.6,1.238,1.558,4.0,3.6,0.8,2,41.6,1.8,,5.8,4.8,14.2,11.0,2.12,1.492,3.8,6.0,-1.3999999999999995,-2.0,-0.8820000000000001,0.20000000000000018,18.199999999999996,0.19999999999999996
1213841,2024-11-09 16:00:00+00:00,61,2024,95,Strasbourg,91,Monaco,1,3,FT,3-4-3,4-2-3-1,3-4-3 vs 4-2-3-1,5,4,1,0.6,2,47.6,1.8,,5.4,5.4,11.2,12.2,1.354,1.6780000000000002,4.8,3.8,0.4,4,56.4,3.0,0.6666666666666666,4.2,4.0,12.4,10.6,1.37,0.7939999999999999,5.2,4.6,1.2000000000000002,-1.200000000000001,-0.016000000000000014,-0.40000000000000036,-8.799999999999997,0.19999999999999996
1213842,2024-11-09 18:00:00+00:00,61,2024,116,Lens,83,Nantes,3,2,FT,3-4-2-1,3-4-3,3-4-2-1 vs 3-4-3,6,4,2,0.4,4,54.0,3.4,1.0,4.6,4.2,14.2,13.4,1.224,1.5539999999999998,7.0,3.6,0.8,2,43.2,2.0,1.0,5.0,5.0,10.6,10.6,1.058,1.6199999999999999,5.4,5.6,-0.40000000000000036,3.5999999999999996,0.16599999999999993,1.5999999999999996,10.799999999999997,-0.4
1213845,2024-11-09 20:00:00+00:00,61,2024,77,Angers,85,Paris Saint Germain,2,4,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,4,1,1.0,1,37.8,1.2,1.0,4.2,6.0,11.0,17.0,1.35,1.7260000000000002,3.2,5.6,1.0,1,66.6,1.2,0.0,8.6,3.8,19.4,10.8,2.7640000000000002,0.9720000000000001,7.0,3.8,-4.3999999999999995,-8.399999999999999,-1.4140000000000001,-3.8,-28.799999999999997,0.0
1213844,2024-11-10 14:00:00+00:00,61,2024,84,Nice,79,Lille,2,2,FT,3-4-3,4-3-3,3-4-3 vs 4-3-3,3,9,-6,1.0,1,41.6,1.6,0.0,5.2,6.8,13.0,15.8,1.1,1.0400000000000003,5.0,8.4,1.0,1,51.6,3.4,0.0,3.8,3.6,11.2,11.0,1.766,1.016,3.2,6.0,1.4000000000000004,1.8000000000000007,-0.6659999999999999,1.7999999999999998,-10.0,0.0
1213839,2024-11-10 16:00:00+00:00,61,2024,82,Montpellier,106,Stade Brestois 29,3,1,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,8,1,7,0.6,3,45.2,2.2,1.0,3.0,6.4,11.2,17.4,0.758,2.7399999999999998,4.0,3.4,0.6,2,56.6,1.6,1.0,3.8,3.0,11.4,11.6,1.1079999999999999,1.42,3.0,4.8,-0.7999999999999998,-0.20000000000000107,-0.34999999999999987,1.0,-11.399999999999999,0.0
1213840,2024-11-10 16:00:00+00:00,61,2024,111,Le Havre,93,Reims,0,3,FT,3-4-2-1,4-3-3,3-4-2-1 vs 4-3-3,6,2,4,0.8,2,41.8,2.2,1.0,2.2,5.2,9.0,15.4,0.914,1.9300000000000002,3.2,7.2,0.6,2,52.2,3.0,,4.6,4.8,15.6,12.0,1.78,1.3820000000000001,6.2,4.6,-2.3999999999999995,-6.6,-0.866,-3.0,-10.400000000000006,0.20000000000000007
1213843,2024-11-10 16:00:00+00:00,61,2024,94,Rennes,96,Toulouse,0,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,1,1,0,0.4,4,52.4,2.2,0.0,4.0,4.2,11.8,12.2,1.16,1.6640000000000001,8.0,3.0,0.4,3,50.4,1.6,0.0,5.0,2.4,13.0,8.8,1.3559999999999999,0.942,5.2,3.6,-1.0,-1.1999999999999993,-0.19599999999999995,2.8,2.0,0.0
1213838,2024-11-10 19:45:00+00:00,61,2024,80,Lyon,1063,Saint Etienne,1,0,FT,4-3-3,4-1-4-1,4-3-3 vs 4-1-4-1,1,4,-3,0.8,2,59.0,1.6,,5.2,3.8,12.6,12.2,1.9419999999999997,1.1039999999999999,6.0,5.0,0.6,2,42.2,2.2,0.0,3.8,4.4,13.0,12.4,1.73,1.46,3.2,4.8,1.4000000000000004,-0.40000000000000036,0.21199999999999974,2.8,16.799999999999997,0.20000000000000007
1213852,2024-11-22 18:00:00+00:00,61,2024,91,Monaco,106,Stade Brestois 29,3,2,FT,4-2-3-1,4-3-3,4-2-3-1 vs 4-3-3,5,4,1,0.6,3,55.0,2.6,1.0,4.4,3.6,12.0,9.8,1.498,0.776,4.4,4.4,0.6,2,57.6,1.8,1.0,4.2,3.8,13.6,11.4,1.134,1.4,3.8,5.0,0.20000000000000018,-1.5999999999999996,0.3640000000000001,0.6000000000000005,-2.6000000000000014,0.0
1213846,2024-11-22 20:00:00+00:00,61,2024,85,Paris Saint Germain,96,Toulouse,3,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,5,1,4,1.0,1,68.2,1.6,0.0,9.4,3.4,20.0,10.4,2.854,0.8780000000000001,7.4,4.2,0.4,3,48.0,1.4,0.0,4.6,2.4,12.8,9.4,1.46,0.958,5.2,3.8,4.800000000000001,7.199999999999999,1.3940000000000001,2.2,20.200000000000003,0.6
1213847,2024-11-23 16:00:00+00:00,61,2024,116,Lens,81,Marseille,1,3,FT,3-4-2-1,3-5-2,3-4-2-1 vs 3-5-2,7,7,0,0.4,3,56.6,3.2,1.0,3.8,4.0,12.8,12.2,1.424,1.6079999999999999,6.0,3.0,1.0,1,62.8,2.4,0.6666666666666666,4.8,5.0,14.0,11.8,1.656,1.6800000000000002,4.4,2.6,-1.0,-1.1999999999999993,-0.23199999999999998,1.5999999999999996,-6.199999999999996,-0.6
1213849,2024-11-23 18:00:00+00:00,61,2024,1063,Saint Etienne,82,Montpellier,1,0,FT,5-4-1,4-2-3-1,5-4-1 vs 4-2-3-1,4,8,-4,0.6,2,42.0,2.2,,4.4,5.2,14.0,12.6,1.6619999999999997,1.334,3.6,4.6,0.6,3,44.8,2.6,1.0,3.8,6.2,12.2,17.0,1.076,2.276,4.2,3.6,0.6000000000000005,1.8000000000000007,0.5859999999999996,-0.6000000000000001,-2.799999999999997,0.0
1213854,2024-11-23 20:00:00+00:00,61,2024,93,Reims,80,Lyon,1,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,6,3,3,0.6,2,51.8,3.2,,4.0,4.8,15.0,11.2,1.7279999999999998,1.484,6.8,5.2,0.8,2,60.4,1.8,,6.4,4.2,15.2,12.2,2.092,1.052,6.6,5.6,-2.4000000000000004,-0.1999999999999993,-0.3640000000000003,0.20000000000000018,-8.600000000000001,-0.20000000000000007
1213850,2024-11-24 14:00:00+00:00,61,2024,79,Lille,94,Rennes,1,0,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,6,2,4,0.8,2,50.6,3.6,0.0,3.0,3.8,10.2,13.0,1.386,1.3559999999999999,2.6,7.0,0.4,4,58.2,2.2,0.0,3.2,3.0,10.8,9.4,0.96,1.3459999999999999,8.2,2.4,-0.20000000000000018,-0.6000000000000014,0.42599999999999993,-5.6,-7.600000000000001,0.4
1213851,2024-11-24 16:00:00+00:00,61,2024,83,Nantes,111,Le Havre,0,2,FT,4-2-3-1,3-4-2-1,4-2-3-1 vs 3-4-2-1,3,7,-4,0.6,3,37.4,1.6,,5.0,5.0,9.2,12.6,0.982,2.0140000000000002,4.0,6.0,0.8,2,45.2,2.0,1.0,2.0,4.6,9.6,15.4,1.158,1.7440000000000002,4.6,7.6,3.0,-0.40000000000000036,-0.17599999999999993,-0.5999999999999996,-7.800000000000004,-0.20000000000000007
1213853,2024-11-24 16:00:00+00:00,61,2024,108,Auxerre,77,Angers,1,0,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,3,4,-1,1.0,1,39.2,1.8,,6.2,5.0,13.2,13.2,1.9900000000000002,1.85,4.0,6.4,1.0,1,33.2,1.2,1.0,4.2,6.4,10.2,18.0,1.332,1.8439999999999999,3.4,6.4,2.0,3.0,0.6580000000000001,0.6000000000000001,6.0,0.0
1213848,2024-11-24 19:45:00+00:00,61,2024,84,Nice,95,Strasbourg,2,1,FT,4-4-2,4-4-2,4-4-2 vs 4-4-2,5,5,0,0.8,2,41.2,1.6,0.0,5.4,6.6,13.4,14.0,1.2919999999999998,0.978,5.4,6.6,0.4,3,47.8,2.4,,4.6,6.4,9.4,14.0,1.25,2.3560000000000003,3.4,3.6,0.8000000000000007,4.0,0.041999999999999815,2.0000000000000004,-6.599999999999994,0.4
1213855,2024-11-29 19:45:00+00:00,61,2024,93,Reims,116,Lens,0,2,FT,4-3-3,4-2-3-1,4-3-3 vs 4-2-3-1,5,5,0,0.6,2,50.2,3.0,,4.2,5.6,14.2,11.8,1.3239999999999998,1.7239999999999998,6.8,4.8,0.6,3,53.0,3.0,1.0,4.2,3.8,13.6,12.6,1.7700000000000002,1.6019999999999999,6.2,2.4,0.0,0.5999999999999996,-0.4460000000000004,0.5999999999999996,-2.799999999999997,0.0
1213856,2024-11-30 16:00:00+00:00,61,2024,94,Rennes,1063,Saint Etienne,5,0,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,2,5,-3,0.4,3,56.0,2.2,0.0,2.8,3.0,8.8,9.4,0.8459999999999999,1.3119999999999998,6.8,2.2,0.6,3,40.2,2.2,,4.2,5.2,13.6,12.6,1.4140000000000001,1.366,3.6,6.0,-1.4000000000000004,-4.799999999999999,-0.5680000000000003,3.1999999999999997,15.799999999999997,-0.19999999999999996
1213859,2024-11-30 18:00:00+00:00,61,2024,106,Stade Brestois 29,95,Strasbourg,3,1,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,4,6,-2,0.8,2,56.4,1.4,,4.4,4.4,14.4,10.6,1.192,1.7280000000000002,5.2,3.6,0.4,4,49.6,2.0,,4.2,6.4,9.8,14.6,1.066,2.582,4.2,3.4,0.20000000000000018,4.6,0.1259999999999999,1.0,6.799999999999997,0.4
1213861,2024-11-30 20:00:00+00:00,61,2024,85,Paris Saint Germain,83,Nantes,1,1,FT,4-3-3,5-3-2,4-3-3 vs 5-3-2,2,1,1,0.8,2,68.6,1.4,0.0,9.2,3.2,19.6,11.0,2.8259999999999996,1.0859999999999999,5.8,4.2,0.6,3,44.0,1.6,,4.6,4.8,10.6,10.6,0.9800000000000001,1.52,4.2,5.2,4.6,9.000000000000002,1.8459999999999996,1.5999999999999996,24.599999999999994,0.20000000000000007
1213860,2024-12-01 14:00:00+00:00,61,2024,82,Montpellier,79,Lille,2,2,FT,4-2-3-1,4-2-3-1,4-2-3-1 vs 4-2-3-1,7,5,2,0.6,3,47.8,2.6,1.0,3.8,6.0,12.4,15.6,1.1660000000000001,1.968,5.6,3.8,0.8,2,49.6,3.6,0.0,2.8,3.4,9.2,12.0,1.146,1.17,2.4,6.4,1.0,3.200000000000001,0.02000000000000024,3.1999999999999997,-1.8000000000000043,-0.20000000000000007
1213857,2024-12-01 16:00:00+00:00,61,2024,111,Le Havre,77,Angers,0,1,FT,3-4-2-1,4-2-3-1,3-4-2-1 vs 4-2-3-1,5,4,1,0.6,2,41.8,2.2,1.0,2.8,4.8,8.2,17.4,1.108,1.768,3.2,9.4,1.0,1,38.8,1.4,,4.6,6.8,10.2,16.8,1.342,1.784,3.2,5.0,-1.7999999999999998,-2.0,-0.23399999999999999,0.0,3.0,-0.4
1213858,2024-12-01 16:00:00+00:00,61,2024,96,Toulouse,108,Auxerre,2,0,FT,3-4-2-1,5-4-1,3-4-2-1 vs 5-4-1,1,3,-2,0.4,3,45.0,1.4,0.0,4.4,3.4,13.2,10.8,1.5159999999999998,0.868,5.0,4.4,1.0,1,37.2,2.4,,6.8,5.0,13.0,12.6,1.95,1.48,3.6,5.8,-2.3999999999999995,0.1999999999999993,-0.43400000000000016,1.4,7.799999999999997,-0.6
